Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alec Martinez,VGK,D,99,5,16,21,43,33,1156.8888,0,0,1,1,2,110,0.04545,4,20,,2022-2023
Alex Pietrangelo,VGK,D,94,12,52,64,22,45,1431.3085,1,16,0,1,3,214,0.05607,11,45,1.0,2022-2023
Ben Hutton,VGK,D,33,3,5,8,1,6,950.606,0,1,0,0,0,53,0.0566,3,7,,2022-2023
Brayden McNabb,VGK,D,103,1,20,21,24,61,1182.1844,0,0,0,0,0,101,0.0099,1,19,,2022-2023
Brayden Pachal,VGK,D,11,0,2,2,2,10,970.6363,0,0,0,0,0,18,0.0,0,2,,2022-2023
Brayden Pachal,VGK,D,11,0,2,2,2,10,970.6363,0,0,0,0,0,18,0.0,0,2,,2022-2023
Brett Howden,VGK,C,76,11,12,23,9,86,799.6973,1,0,0,1,1,83,0.13253,10,22,0.50384,2022-2023
Byron Froese,VGK,C,9,1,1,2,0,4,597.6666,0,0,0,0,0,15,0.06666,1,2,0.59615,2022-2023
Byron Froese,VGK,C,9,1,1,2,0,4,597.6666,0,0,0,0,0,15,0.06666,1,2,0.59615,2022-2023
Chandler Stephenson,VGK,C,103,26,59,85,15,56,1132.165,7,13,1,1,8,155,0.16774,18,62,0.57001,2022-2023
Daniil Miromanov,VGK,D,14,2,4,6,-6,2,1022.0714,1,2,0,0,0,22,0.0909,1,3,,2022-2023
Ivan Barbashev,VGK,L,22,7,11,18,14,18,933.5454,1,1,0,0,1,32,0.21875,6,16,0.54761,2022-2023
Ivan Barbashev,VGK,L,82,16,29,45,1,42,1005.3658,2,3,0,0,2,126,0.12698,14,39,0.38194,2022-2023
Jack Eichel,VGK,C,89,33,59,92,40,20,1129.3595,5,17,0,1,2,294,0.11224,28,69,0.45488,2022-2023
Jake Leschyshyn,VGK,C,35,0,0,0,-10,8,547.7142,0,0,0,0,0,31,0.0,0,0,0.50643,2022-2023
Jake Leschyshyn,VGK,C,35,0,0,0,-10,8,547.7142,0,0,0,0,0,31,0.0,0,0,0.50643,2022-2023
Jonas Rondbjerg,VGK,R,13,0,1,1,-5,4,610.2307,0,0,0,0,0,15,0.0,0,1,0.33333,2022-2023
Jonathan Marchessault,VGK,R,98,41,41,82,19,35,1032.102,12,10,0,1,7,314,0.13057,29,60,0.36842,2022-2023
Kaedan Korczak,VGK,D,10,0,2,2,-3,0,1054.1,0,0,0,0,0,16,0.0,0,2,,2022-2023
Keegan Kolesar,VGK,R,96,10,13,23,7,118,665.6666,0,0,0,0,0,73,0.13698,10,23,0.38709,2022-2023
Mark Stone,VGK,R,65,28,34,62,16,18,1153.2,7,8,3,0,2,162,0.17283,18,44,0.2,2022-2023
Michael Amadio,VGK,R,83,21,16,37,10,16,731.4337,1,2,0,1,3,118,0.17796,20,34,0.52054,2022-2023
Nicolas Hague,VGK,D,103,5,18,23,19,88,1091.5048,0,0,0,1,2,128,0.03906,5,23,,2022-2023
Nicolas Roy,VGK,C,87,17,24,41,12,44,958.3908,3,5,0,1,6,138,0.12318,14,32,0.48349,2022-2023
Paul Cotter,VGK,L,55,13,5,18,-5,15,769.6181,0,0,0,0,1,76,0.17105,13,18,0.45833,2022-2023
Pavel Dorofeyev,VGK,R,18,7,2,9,5,6,853.8333,2,1,0,0,3,40,0.175,5,6,0.0,2022-2023
Phil Kessel,VGK,R,86,14,24,38,-5,32,765.6627,2,7,0,0,0,154,0.0909,12,29,0.35714,2022-2023
Reilly Smith,VGK,R,100,30,40,70,20,30,1015.55,8,7,4,1,5,231,0.12987,18,51,0.5,2022-2023
Shea Theodore,VGK,D,76,9,45,54,24,28,1264.5657,2,9,0,1,2,177,0.05084,7,43,,2022-2023
Sheldon Rempal,VGK,R,1,0,0,0,-2,0,464.0,0,0,0,0,0,0,,0,0,,2022-2023
Teddy Blueger,VGK,C,6,1,1,2,1,0,630.1666,0,0,0,0,0,6,0.16666,1,2,0.26666,2022-2023
Teddy Blueger,VGK,C,63,4,12,16,-9,30,774.5873,0,0,0,0,1,85,0.04705,4,15,0.52,2022-2023
William Carrier,VGK,L,74,18,13,31,17,56,717.1621,0,1,0,0,8,134,0.13432,18,30,0.2,2022-2023
William Karlsson,VGK,C,104,25,45,70,25,12,1046.6923,3,8,2,0,3,206,0.12135,20,54,0.55134,2022-2023
Zach Whitecloud,VGK,D,81,7,13,20,24,62,1052.6172,0,0,0,0,2,83,0.08433,7,20,,2022-2023
