Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adam Henrique C *,NJ,,59,8,7,15,-20.0,10,13:51,4,1,102,7.8,,,,,,7,3,42.9
Andy Greene,NJ,D,29,5,9,14,-11.0,14,15:59,1,2,42,11.9,,,,,,0,0,0.0
Ben Lovejoy,NJ,D,33,3,6,9,-2.0,6,11:55,1,0,37,8.1,,,,,,0,0,0.0
Blake Coleman,NJ,LW,69,8,17,25,-3.0,30,14:22,2,3,112,7.1,,,,,,1,0,0.0
Blake Pietila,NJ,LW,6,1,0,1,2.0,4,9:45,0,0,7,14.3,,,,,,0,0,0.0
Brian Boyle,NJ,C,76,9,15,24,-8.0,42,19:40,0,4,121,7.4,,,,,,1,0,0.0
Brian Gibbons,NJ,C,63,12,14,26,-8.0,25,17:54,2,4,91,13.2,,,,,,1,0,0.0
Dalton Prout,NJ,D,2,0,0,0,-3.0,0,13:17,0,0,5,0.0,,,,,,0,0,0.0
Damon Severson,NJ,D,79,13,12,25,7.0,50,14:23,0,0,146,8.9,,,,,,0,0,0.0
Drew Stafford,NJ,RW,81,7,11,18,3.0,47,20:00,0,2,141,5.0,,,,,,0,0,0.0
Jesper Bratt,NJ,LW,62,24,20,44,-1.0,30,17:18,11,12,181,13.3,,,,,,6,2,33.3
Jimmy Hayes,NJ,RW,36,2,8,10,0.0,21,20:16,0,0,56,3.6,,,,,,0,0,0.0
John Moore,NJ,D,69,13,10,23,-9.0,45,13:17,5,2,120,10.8,,,,,,4,2,50.0
John Quenneville,NJ,C,1,0,0,0,0.0,0,11:46,0,0,3,0.0,,,,,,0,0,0.0
Kevin Rooney,NJ,C,2,0,0,0,0.0,0,9:27,0,0,1,0.0,,,,,,0,0,0.0
Kyle Palmieri,NJ,C,81,5,39,44,1.0,8,16:03,3,20,88,5.7,,,,,,1,0,0.0
Marcus Johansson,NJ,LW,24,4,10,14,-6.0,6,18:15,2,3,49,8.2,,,,,,1,0,0.0
Michael Grabner RW *,NJ,,57,2,6,8,7.0,25,16:35,0,0,74,2.7,,,,,,0,0,0.0
Miles Wood,NJ,LW,74,13,22,35,-16.0,18,15:15,4,8,100,13.0,,,,,,5,1,20.0
Mirco Mueller,NJ,D,21,2,3,5,0.0,4,14:39,0,0,36,5.6,,,,,,0,0,0.0
Nick Lappin,NJ,RW,28,0,4,4,1.0,4,16:40,0,0,19,0.0,,,,,,0,0,0.0
Nico Hischier,NJ,C,76,39,54,93,14.0,34,19:08,13,24,278,14.0,,,,,,8,2,25.0
Pat Maroon LW *,NJ,,81,3,10,13,-9.0,21,21:07,0,0,93,3.2,,,,,,0,0,0.0
Pavel Zacha,NJ,C,59,12,14,26,10.0,20,14:25,0,0,72,16.7,,,,,,2,0,0.0
Sami Vatanen D *,NJ,,76,19,13,32,-6.0,84,12:27,3,0,170,11.2,,,,,,0,0,0.0
Stefan Noesen,NJ,RW,57,3,25,28,-1.0,32,22:44,1,10,123,2.4,,,,,,0,0,0.0
Steven Santini,NJ,D,17,3,10,13,-4.0,13,14:45,1,3,20,15.0,,,,,,0,0,0.0
Total,NJ,,4,0,0,0,-2.0,13,13:59,0,0,5,0.0,,,,,,0,0,0.0
Travis Zajac,NJ,C,72,13,14,27,12.0,36,13:17,0,0,127,10.2,,,,,,0,0,0.0
Will Butcher,NJ,D,82,20,32,52,10.0,26,16:18,1,5,180,11.1,,,,,,2,0,0.0
