Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Brian Dumoulin,PIT,D,92,6,19,25,-2,32,1240.5108,0,0,0,0,1,123,0.04878,6,25,,2017-2018
Bryan Rust,PIT,R,81,16,25,41,13,30,949.432,2,2,2,1,4,137,0.11678,12,34,0.31428,2017-2018
Carl Hagelin,PIT,L,90,12,22,34,9,30,944.0111,0,0,1,0,2,185,0.06486,11,32,0.41071,2017-2018
Carter Rowney,PIT,C,47,2,3,5,-13,4,559.7872,0,0,1,0,0,22,0.0909,1,4,0.52923,2017-2018
Chad Ruhwedel,PIT,D,56,2,3,5,-10,18,929.1785,0,0,0,0,0,76,0.02631,2,5,,2017-2018
Conor Sheary,PIT,L,91,18,14,32,0,12,820.1318,2,2,0,1,4,161,0.1118,16,28,0.38461,2017-2018
Daniel Sprong,PIT,R,8,2,1,3,2,0,838.75,0,0,0,0,1,22,0.0909,2,3,,2017-2018
Derick Brassard,PIT,C,12,1,3,4,-1,4,809.0833,1,1,0,0,1,21,0.04761,0,2,0.496,2017-2018
Derick Brassard,PIT,C,72,21,25,46,0,34,1063.9583,5,1,0,0,3,197,0.10659,16,40,0.49142,2017-2018
Dominik Simon,PIT,C,41,4,11,15,2,20,692.0243,0,0,0,0,0,41,0.09756,4,15,0.42857,2017-2018
Evgeni Malkin,PIT,C,87,46,60,106,9,103,1139.1149,17,27,0,2,9,262,0.17557,29,62,0.44109,2017-2018
Frank Corrado,PIT,D,5,0,0,0,-1,2,690.0,0,0,0,0,0,6,0.0,0,0,,2017-2018
Greg McKegg,PIT,C,26,2,2,4,-4,8,580.7692,0,0,1,0,0,21,0.09523,1,3,0.49356,2017-2018
Ian Cole,PIT,D,67,5,15,20,14,76,1066.5223,0,1,0,0,0,84,0.05952,5,19,,2017-2018
Jake Guentzel,PIT,C,94,32,37,69,1,50,1002.1063,9,5,0,0,3,205,0.15609,23,55,0.4964,2017-2018
Jamie Oleksiak,PIT,D,12,1,0,1,-2,7,823.0,0,0,0,0,0,12,0.08333,1,1,,2017-2018
Jamie Oleksiak,PIT,D,68,5,12,17,7,87,999.6323,1,0,0,0,1,81,0.06172,4,16,,2017-2018
Jean-Sebastien Dea,PIT,C,5,1,0,1,1,2,329.4,0,0,0,0,1,1,1.0,1,1,0.47619,2017-2018
Josh Archibald,PIT,R,42,5,6,11,-2,25,716.7142,0,0,0,0,0,42,0.11904,5,11,0.38461,2017-2018
Josh Jooris,PIT,R,40,3,3,6,-7,16,585.925,0,0,0,0,0,50,0.06,3,6,0.46012,2017-2018
Justin Schultz,PIT,D,75,5,30,35,27,16,1193.84,1,11,0,1,1,136,0.03676,4,23,,2017-2018
Kris Letang,PIT,D,91,12,50,62,-9,71,1519.1208,4,19,0,0,1,247,0.04858,8,38,0.0,2017-2018
Matt Hunwick,PIT,D,42,4,6,10,-4,21,1050.6428,0,0,1,1,1,52,0.07692,3,9,,2017-2018
Olli Maatta,PIT,D,94,7,24,31,7,32,1133.4148,0,8,0,0,3,175,0.04,7,23,,2017-2018
Patric Hornqvist,PIT,R,80,34,26,60,0,80,1047.225,17,8,0,0,1,282,0.12056,17,35,0.52777,2017-2018
Phil Kessel,PIT,R,94,35,66,101,-9,38,1113.7765,12,36,0,3,6,279,0.12544,23,53,0.33333,2017-2018
Riley Sheahan,PIT,C,12,1,2,3,-2,2,934.75,0,0,0,0,0,11,0.0909,1,3,0.559,2017-2018
Riley Sheahan,PIT,C,12,1,2,3,-2,2,934.75,0,0,0,0,0,11,0.0909,1,3,0.559,2017-2018
Riley Sheahan,PIT,C,81,11,21,32,4,8,880.1358,1,1,0,0,1,109,0.10091,10,29,0.54211,2017-2018
Ryan Reaves,PIT,R,79,4,6,10,-7,94,455.7468,0,0,0,0,1,42,0.09523,4,10,0.5,2017-2018
Scott Wilson,PIT,C,69,6,8,14,-20,8,732.4057,0,1,0,0,0,98,0.06122,6,13,0.52631,2017-2018
Sidney Crosby,PIT,C,94,38,72,110,7,52,1238.3617,10,33,0,3,6,276,0.13768,28,67,0.53065,2017-2018
Tom Kuhnhackl,PIT,R,81,2,6,8,-6,10,607.0493,0,1,0,0,1,72,0.02777,2,6,0.16666,2017-2018
Zach Aston-Reese,PIT,L,25,4,3,7,1,6,645.12,0,0,0,0,1,29,0.13793,4,7,0.27272,2017-2018
Zach Trotman,PIT,D,3,0,0,0,-3,0,767.0,0,0,0,0,0,6,0.0,0,0,,2017-2018
