Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Andrew MacDonald,PHI,D,72,8,15,23,8,36,1185.9166,0,0,0,0,2,88,0.0909,8,22,,2017-2018
Brandon Manning,PHI,D,71,7,12,19,-5,70,1075.4929,0,1,0,0,2,119,0.05882,7,18,,2017-2018
Claude Giroux,PHI,R,88,35,70,105,18,22,1217.1704,9,28,0,1,1,205,0.17073,26,68,0.58129,2017-2018
Dale Weise,PHI,R,48,4,4,8,-10,21,626.3541,0,0,0,0,0,44,0.0909,4,8,0.5,2017-2018
Danick Martel,PHI,L,4,0,0,0,-1,0,613.0,0,0,0,0,0,6,0.0,0,0,,2017-2018
Ivan Provorov,PHI,D,88,17,27,44,11,20,1452.0568,2,3,0,0,2,211,0.08056,15,39,,2017-2018
Jakub Voracek,PHI,R,88,20,68,88,7,56,1161.4886,5,31,0,1,3,240,0.08333,15,52,0.45945,2017-2018
Johnny Oduya,PHI,D,52,4,4,8,1,32,1026.5961,0,0,0,0,0,59,0.06779,4,8,,2017-2018
Jordan Weal,PHI,C,70,8,13,21,-11,12,775.2285,3,0,0,1,1,103,0.07766,5,18,0.46153,2017-2018
Jori Lehtera,PHI,C,68,3,7,10,-8,14,632.2058,0,0,1,0,0,50,0.06,2,8,0.52325,2017-2018
Mark Alt,PHI,D,15,0,0,0,-1,2,746.9333,0,0,0,0,0,11,0.0,0,0,,2017-2018
Michael Raffl,PHI,L,82,13,10,23,4,30,792.7682,1,0,0,0,3,97,0.13402,12,22,0.57746,2017-2018
Nolan Patrick,PHI,C,79,14,18,32,-4,30,836.7088,6,3,0,0,2,143,0.0979,8,23,0.50376,2017-2018
Oskar Lindblom,PHI,L,27,2,4,6,4,8,839.9629,0,1,0,0,1,39,0.05128,2,5,,2017-2018
Radko Gudas,PHI,D,76,2,14,16,-1,92,1036.5131,0,0,0,0,0,147,0.0136,2,15,,2017-2018
Robert Hagg,PHI,D,72,3,6,9,6,32,1077.8055,0,0,0,0,0,89,0.0337,3,9,,2017-2018
Samuel Morin,PHI,L,2,0,0,0,1,4,948.5,0,0,0,0,0,1,0.0,0,0,,2017-2018
Scott Laughton,PHI,C,87,11,10,21,-9,48,665.4137,0,0,1,0,0,112,0.09821,10,20,0.5218,2017-2018
Sean Couturier,PHI,C,87,36,49,85,35,33,1297.4367,7,9,0,2,8,241,0.14937,29,69,0.52747,2017-2018
Shayne Gostisbehere,PHI,D,84,14,52,66,2,29,1284.0833,8,26,0,1,2,237,0.05907,6,32,,2017-2018
Taylor Leier,PHI,L,39,1,4,5,-7,6,629.282,0,0,0,0,0,48,0.02083,1,5,0.6,2017-2018
Travis Konecny,PHI,R,87,25,23,48,14,56,890.0574,1,2,0,2,6,184,0.13586,24,45,0.32,2017-2018
Travis Sanheim,PHI,D,53,3,8,11,-7,22,934.5849,0,0,0,0,0,77,0.03896,3,11,,2017-2018
Tyrell Goulbourne,PHI,L,9,0,0,0,-2,2,335.0,0,0,0,0,0,2,0.0,0,0,,2017-2018
Valtteri Filppula,PHI,C,87,12,24,36,-10,22,987.1609,3,1,1,0,4,76,0.15789,8,29,0.51456,2017-2018
Wayne Simmonds,PHI,R,81,24,24,48,-16,63,1069.753,11,6,1,1,5,191,0.12565,12,30,0.54545,2017-2018
Will O'Neill,PHI,D,1,0,0,0,0,0,565.0,0,0,0,0,0,3,0.0,0,0,,2017-2018
