Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Erne,TBL,L,23,3,1,4,-1,11,607.1304,0,0,0,0,1,29,0.10344,3,4,0.625,2017-2018
Alex Killorn,TBL,L,99,20,34,54,26,57,982.5757,5,8,0,0,2,178,0.11235,15,41,0.4035,2017-2018
Andrej Sustr,TBL,D,44,2,5,7,-5,18,770.3409,0,0,0,0,0,45,0.04444,2,7,,2017-2018
Anthony Cirelli,TBL,C,35,7,7,14,12,10,792.5714,0,0,0,0,0,45,0.15555,7,13,0.45844,2017-2018
Anton Stralman,TBL,D,97,5,18,23,26,26,1295.3505,0,0,0,0,0,152,0.03289,5,23,,2017-2018
Brayden Point,TBL,C,99,39,43,82,12,34,1169.7878,6,11,3,4,12,254,0.15354,30,60,0.47311,2017-2018
Braydon Coburn,TBL,D,89,1,16,17,4,59,939.4494,0,0,0,0,0,87,0.01149,1,17,,2017-2018
Cedric Paquette,TBL,C,73,6,5,11,-6,78,635.1232,0,1,0,0,2,77,0.07792,6,10,0.4893,2017-2018
Chris Kunitz,TBL,L,99,13,17,30,7,51,701.5454,0,1,1,0,2,97,0.13402,12,28,0.33333,2017-2018
Cory Conacher,TBL,C,38,8,4,12,-1,34,584.1315,1,0,0,1,2,48,0.16666,7,11,0.25,2017-2018
Dan Girardi,TBL,D,94,8,13,21,21,29,1049.8404,1,0,0,1,2,115,0.06956,7,19,0.0,2017-2018
Gabriel Dumont,TBL,C,30,1,1,2,1,6,542.5333,0,0,0,0,0,38,0.02631,1,2,0.39805,2017-2018
J.T. Miller,TBL,C,17,2,6,8,-4,15,987.9411,1,3,0,0,1,32,0.0625,1,4,0.52054,2017-2018
J.T. Miller,TBL,C,82,23,35,58,-4,40,1021.2195,11,7,0,2,5,143,0.16083,12,40,0.54285,2017-2018
Jake Dotchin,TBL,D,48,3,8,11,17,38,989.0833,0,0,0,0,0,48,0.0625,3,10,,2017-2018
JT Brown,TBL,R,47,2,5,7,-5,24,544.2553,0,0,0,0,1,40,0.05,2,7,0.43589,2017-2018
Matthew Peca,TBL,C,10,2,3,5,6,0,820.2,0,0,0,0,0,17,0.11764,2,5,0.56934,2017-2018
Michael Bournival,TBL,L,5,0,0,0,0,0,560.8,0,0,0,0,0,5,0.0,0,0,,2017-2018
Mikhail Sergachev,TBL,D,96,11,34,45,12,50,888.8125,4,15,0,0,5,167,0.06586,7,26,,2017-2018
Nikita Kucherov,TBL,R,97,46,71,117,9,52,1169.2268,10,35,0,0,10,340,0.13529,36,72,0.6,2017-2018
Ondrej Palat,TBL,L,73,17,30,47,15,8,1003.4383,4,6,1,0,2,140,0.12142,12,36,0.20588,2017-2018
Ryan Callahan,TBL,R,82,7,14,21,-3,33,791.6463,1,1,1,0,1,119,0.05882,5,17,0.41891,2017-2018
Ryan McDonagh,TBL,D,17,0,5,5,2,6,1350.8235,0,0,0,0,0,22,0.0,0,5,,2017-2018
Ryan McDonagh,TBL,D,63,4,25,29,8,20,1399.6666,1,8,0,0,0,99,0.0404,3,19,,2017-2018
Slater Koekkoek,TBL,D,35,4,4,8,4,18,674.1142,0,0,0,0,1,43,0.09302,4,8,,2017-2018
Steven Stamkos,TBL,C,95,34,68,102,17,76,1114.0736,21,24,0,0,1,250,0.136,13,57,0.52124,2017-2018
Tyler Johnson,TBL,C,98,24,34,58,2,30,1013.9489,4,9,2,0,3,228,0.10526,18,43,0.50951,2017-2018
Victor Hedman,TBL,D,94,18,56,74,28,64,1553.3723,2,30,0,0,2,251,0.07171,16,40,0.5,2017-2018
Vladislav Namestnikov,TBL,C,81,22,26,48,6,45,1025.2592,9,7,0,0,2,155,0.14193,13,32,0.45819,2017-2018
Yanni Gourde,TBL,C,99,27,44,71,34,58,955.404,9,7,1,1,6,163,0.16564,17,53,0.4341,2017-2018
