Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Ness,WSH,D,8,0,1,1,2,8,763.625,0,0,0,0,0,2,0.0,0,1,,2017-2018
Alex Chiasson,WSH,R,77,10,10,20,1,30,671.2857,1,0,1,0,2,73,0.13698,8,16,0.28571,2017-2018
Alex Ovechkin,WSH,L,106,64,50,114,11,40,1216.566,23,19,0,3,9,454,0.14096,41,72,0.375,2017-2018
Andre Burakovsky,WSH,L,69,14,17,31,5,31,794.884,2,2,0,1,5,96,0.14583,12,27,0.5,2017-2018
Anthony Peluso,WSH,R,2,0,0,0,0,4,278.5,0,0,0,0,0,0,,0,0,,2017-2018
Brett Connolly,WSH,R,94,21,15,36,-2,36,716.9893,5,1,0,0,2,99,0.21212,16,30,0.41666,2017-2018
Brooks Orpik,WSH,D,105,1,14,15,8,83,1126.9333,0,0,0,0,1,71,0.01408,1,14,,2017-2018
Chandler Stephenson,WSH,C,91,8,17,25,16,16,763.3076,0,0,1,0,0,55,0.14545,7,24,0.49677,2017-2018
Christian Djoos,WSH,D,85,3,12,15,18,14,792.647,0,0,0,0,0,76,0.03947,3,15,,2017-2018
Devante Smith-Pelly,WSH,R,99,14,10,24,-8,50,736.3131,0,0,0,0,3,132,0.10606,14,24,0.46808,2017-2018
Dmitry Orlov,WSH,D,106,12,27,39,15,26,1402.2452,0,4,0,0,2,173,0.06936,12,35,,2017-2018
Evgeny Kuznetsov,WSH,C,103,39,76,115,15,64,1153.0291,10,32,1,3,10,276,0.1413,28,72,0.4274,2017-2018
Jakub Jerabek,WSH,D,2,0,1,1,-1,2,773.5,0,0,0,0,0,3,0.0,0,1,,2017-2018
Jakub Jerabek,WSH,D,36,2,6,8,-2,6,979.25,0,0,0,0,0,33,0.0606,2,8,,2017-2018
Jakub Vrana,WSH,L,96,16,19,35,7,14,741.9062,2,2,0,0,4,172,0.09302,14,31,0.5,2017-2018
Jay Beagle,WSH,C,102,9,21,30,10,24,750.3431,0,0,1,0,3,77,0.11688,8,28,0.58895,2017-2018
John Carlson,WSH,D,106,20,68,88,11,40,1498.4905,8,36,0,1,4,317,0.06309,12,44,0.0,2017-2018
Lars Eller,WSH,C,105,25,31,56,0,56,941.2666,4,6,0,1,5,213,0.11737,21,46,0.49611,2017-2018
Liam O'Brien,WSH,C,3,0,0,0,0,5,415.0,0,0,0,0,0,1,0.0,0,0,0.0,2017-2018
Madison Bowey,WSH,D,51,0,12,12,-3,24,822.8039,0,0,0,0,0,47,0.0,0,12,,2017-2018
Matt Niskanen,WSH,D,92,8,30,38,30,44,1399.826,0,0,0,0,1,152,0.05263,8,37,,2017-2018
Michal Kempny,WSH,D,24,2,3,5,1,10,1061.7916,0,0,0,0,0,39,0.05128,2,5,,2017-2018
Michal Kempny,WSH,D,53,3,7,10,14,26,954.7735,0,0,0,0,0,82,0.03658,3,10,,2017-2018
Nathan Walker,WSH,L,1,0,1,1,1,0,509.0,0,0,0,0,0,1,0.0,0,1,,2017-2018
Nathan Walker,WSH,L,9,1,0,1,0,6,566.7777,0,0,0,0,0,6,0.16666,1,1,,2017-2018
Nicklas Backstrom,WSH,C,101,26,68,94,4,52,1191.0693,7,32,0,2,5,201,0.12935,19,55,0.51298,2017-2018
Shane Gersich,WSH,L,5,0,1,1,-2,0,462.6,0,0,0,0,0,6,0.0,0,1,0.0,2017-2018
T.J. Oshie,WSH,R,98,26,42,68,7,62,1131.9081,15,14,0,0,5,182,0.14285,11,39,0.48028,2017-2018
Taylor Chorney,WSH,D,25,1,3,4,10,8,788.28,0,0,0,0,0,14,0.07142,1,3,,2017-2018
Tom Wilson,WSH,R,99,19,31,50,21,218,981.7575,0,1,1,0,1,157,0.12101,18,48,0.43478,2017-2018
Travis Boyd,WSH,C,9,0,1,1,2,2,552.0,0,0,0,0,0,3,0.0,0,1,0.51111,2017-2018
Tyler Graovac,WSH,C,5,0,0,0,-3,2,404.4,0,0,0,0,0,1,0.0,0,0,0.33333,2017-2018
