Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adrian Kempe,LA,RW,82,15,25,40,11.0,27,15:58,2,3,180,8.3,,,,,,0,0,0.0
Alec Martinez,LA,D,75,9,16,25,10.0,12,15:06,0,2,129,7.0,,,,,,0,0,0.0
Alex Iafallo,LA,LW,68,14,12,26,-6.0,25,15:14,1,2,134,10.4,,,,,,2,1,50.0
Andrew Crescenzi,LA,,2,0,0,0,-1.0,0,7:59,0,0,1,0.0,,,,,,0,0,0.0
Andy Andreoff,LA,C,27,2,7,9,2.0,11,14:15,0,4,33,6.1,,,,,,0,0,0.0
Brooks Laich,LA,C,16,0,1,1,-3.0,12,7:57,0,0,11,0.0,,,,,,0,0,0.0
Christian Folin,LA,D,30,7,7,14,9.0,18,14:19,1,2,53,13.2,,,,,,0,0,0.0
Daniel Brickley,LA,D,16,0,3,3,-3.0,2,14:02,0,1,20,0.0,,,,,,0,0,0.0
Derek Forbort,LA,D,27,13,9,22,4.0,2,17:50,6,3,85,15.3,,,,,,1,0,0.0
Dion Phaneuf D *,LA,,50,6,4,10,-4.0,48,10:32,0,0,81,7.4,,,,,,0,0,0.0
Drew Doughty,LA,D,81,28,33,61,31.0,58,19:50,9,6,222,12.6,,,,,,0,0,0.0
Dustin Brown,LA,RW,82,35,57,92,21.0,20,22:05,7,20,200,17.5,,,,,,3,1,33.3
Jake Muzzin,LA,D,82,24,23,47,9.0,16,16:07,6,6,251,9.6,,,,,,1,0,0.0
Jeff Carter,LA,C,77,9,16,25,3.0,34,22:51,2,9,111,8.1,,,,,,0,0,0.0
Jonny Brodzinski,LA,C,20,4,2,6,-1.0,0,12:50,0,0,34,11.8,,,,,,0,0,0.0
Jussi Jokinen LW *,LA,,26,1,5,6,-1.0,10,13:12,0,0,25,4.0,,,,,,0,0,0.0
Justin Auger,LA,RW,12,0,1,1,-5.0,6,11:11,0,0,10,0.0,,,,,,0,0,0.0
Kevin Gravel,LA,D,12,3,1,4,5.0,6,13:58,1,0,13,23.1,,,,,,0,0,0.0
Kurtis MacDermid,LA,LW,18,1,4,5,0.0,4,11:14,0,1,19,5.3,,,,,,1,0,0.0
Kyle Clifford,LA,LW,49,6,5,11,-5.0,28,11:52,0,0,47,12.8,,,,,,0,0,0.0
Marian Gaborik RW *,LA,,49,4,11,15,-4.0,12,14:33,0,0,52,7.7,,,,,,0,0,0.0
Michael Amadio,LA,RW,45,3,6,9,-6.0,50,9:23,0,0,47,6.4,,,,,,0,0,0.0
Michael Cammalleri LW *,LA,,37,4,4,8,-2.0,8,9:18,1,2,28,14.3,,,,,,0,0,0.0
Nate Thompson C *,LA,,35,4,2,6,4.0,6,9:30,0,0,53,7.5,,,,,,1,0,0.0
Nic Dowd C *,LA,,1,0,1,1,1.0,0,10:48,0,0,0,0.0,,,,,,0,0,0.0
Nick Shore C *,LA,,78,1,17,18,18.0,49,20:47,0,0,78,1.3,,,,,,0,0,0.0
Oscar Fantenberg,LA,D,26,3,7,10,-7.0,15,19:27,3,4,48,6.3,,,,,,0,0,0.0
Paul LaDue,LA,D,34,1,3,4,-4.0,57,11:36,0,0,19,5.3,,,,,,0,0,0.0
Tanner Pearson,LA,LW,74,8,34,42,10.0,40,21:39,4,10,154,5.2,,,,,,0,0,0.0
Tobias Rieder C *,LA,,15,3,4,7,1.0,4,12:38,2,0,24,12.5,,,,,,1,1,100.0
Torrey Mitchell C *,LA,,65,3,10,13,1.0,30,15:39,0,0,58,5.2,,,,,,0,0,0.0
Total,LA,,2,0,0,0,0.0,2,7:51,0,0,0,0.0,,,,,,0,0,0.0
Trevor Lewis,LA,C,81,16,21,37,11.0,49,13:19,1,4,119,13.4,,,,,,2,2,100.0
Tyler Toffoli,LA,C,82,10,50,60,23.0,54,26:50,3,17,205,4.9,,,,,,0,0,0.0
