Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
41,Adam McCormick,RFD,24,D,9,0,0,0,0,2.0,0,0,0,0.0,0.0,0.0,10.0,0.0%
36,Aidan Thompson,RFD,22,F,4,0,1,1,0,0.0,0,0,0,0.0,0.25,0.25,9.0,0.0%
22,Aku R�ty,RFD,23,F,15,2,4,6,13,0.0,1,0,0,0.133,0.267,0.4,22.0,9.1%
6,Andreas Athanasiou,RFD,30,F,30,11,16,27,18,-2.0,3,0,1,0.367,0.533,0.9,69.0,15.9%
13,Artyom Levshunov,RFD,19,D,52,5,17,22,59,0.0,3,0,1,0.096,0.327,0.423,140.0,3.6%
27,Austin Strand,RFD,27,D,21,1,3,4,6,-2.0,0,0,0,0.048,0.143,0.19,17.0,5.9%
39,Benjamin Gaudreau,RFD,21,G,5,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
21,Brandon Baddock,RFD,29,F,38,3,4,7,86,-6.0,0,0,0,0.079,0.105,0.184,29.0,10.3%
3,Brett Seney,RFD,28,F,58,10,29,39,59,-5.0,2,0,3,0.172,0.5,0.672,105.0,9.5%
11,Cavan Fitzgerald,RFD,28,D,63,8,14,22,30,5.0,1,0,0,0.127,0.222,0.349,83.0,9.6%
1,Cole Guttman,RFD,25,F,70,23,34,57,36,-14.0,8,0,2,0.329,0.486,0.814,177.0,13.0%
25,Colin Felix,RFD,25,D,36,1,4,5,54,-10.0,0,0,0,0.028,0.111,0.139,30.0,3.3%
8,Colton Dach,RFD,21,F,33,12,14,26,21,-9.0,2,0,2,0.364,0.424,0.788,82.0,14.6%
40,D.J. King,RFD,24,D,6,0,0,0,4,-1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
24,Dmitri Kuzmin,RFD,21,D,30,2,3,5,6,3.0,0,0,0,0.067,0.1,0.167,31.0,6.5%
33,Drew Commesso,RFD,22,G,39,0,2,2,6,,0,0,0,0.0,0.051,0.051,,
19,Ethan Del Mastro,RFD,21,D,47,0,9,9,39,8.0,0,0,0,0.0,0.191,0.191,39.0,0.0%
10,Frank Nazar,RFD,20,F,21,11,13,24,8,1.0,4,2,1,0.524,0.619,1.143,60.0,18.3%
15,Gavin Hayes,RFD,20,F,50,5,10,15,10,-2.0,1,0,2,0.1,0.2,0.3,90.0,5.6%
4,Gerald Mayhew,RFD,32,F,56,14,21,35,32,-4.0,3,0,3,0.25,0.375,0.625,120.0,11.7%
20,Isaak Phillips,RFD,23,D,28,1,7,8,54,8.0,0,0,0,0.036,0.25,0.286,45.0,2.2%
14,Jackson Cates,RFD,27,F,64,9,7,16,24,-3.0,0,1,2,0.141,0.109,0.25,98.0,9.2%
16,Jalen Luypen,RFD,22,F,56,8,6,14,12,1.0,0,2,1,0.143,0.107,0.25,63.0,12.7%
5,Joey Anderson,RFD,26,F,33,17,10,27,8,-1.0,8,0,1,0.515,0.303,0.818,77.0,22.1%
7,Kevin Korchinski,RFD,20,D,56,3,24,27,40,-17.0,1,0,2,0.054,0.429,0.482,90.0,3.3%
31,Kevin Lombardi,RFD,26,F,4,2,0,2,2,1.0,0,0,0,0.5,0.0,0.5,6.0,33.3%
37,Kyle Maksimovich,RFD,26,F,6,0,1,1,0,0.0,0,0,0,0.0,0.167,0.167,2.0,0.0%
9,Landon Slaggert,RFD,22,F,39,10,15,25,14,9.0,3,0,2,0.256,0.385,0.641,62.0,16.1%
26,Louis Crevier,RFD,23,D,15,1,3,4,6,1.0,0,0,0,0.067,0.2,0.267,17.0,5.9%
17,Marcel Marcel,RFD,21,F,41,5,8,13,50,6.0,0,0,0,0.122,0.195,0.317,32.0,15.6%
28,Matteo Pietroniro,RFD,26,D,26,1,2,3,29,-5.0,0,0,0,0.038,0.077,0.115,25.0,4.0%
35,Mat�s Spodniak,RFD,27,F,6,1,0,1,7,0.0,0,0,0,0.167,0.0,0.167,6.0,16.7%
42,Mitchell Weeks,RFD,23,G,32,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
38,Nick Grabko,RFD,24,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
23,Nolan Allan,RFD,21,D,20,2,4,6,43,0.0,0,0,0,0.1,0.2,0.3,27.0,7.4%
18,Paul Ludwinski,RFD,20,F,65,7,5,12,28,-6.0,0,0,0,0.108,0.077,0.185,48.0,14.6%
32,Ryan Gagnier,RFD,22,F,24,2,0,2,7,1.0,0,0,0,0.083,0.0,0.083,24.0,8.3%
34,Ryder Rolston,RFD,23,F,6,1,0,1,2,-3.0,0,0,0,0.167,0.0,0.167,11.0,9.1%
12,Samuel Savoie,RFD,20,F,72,7,15,22,27,-17.0,1,2,1,0.097,0.208,0.306,110.0,6.4%
29,Taige Harding,RFD,22,D,8,0,3,3,8,-2.0,0,0,0,0.0,0.375,0.375,6.0,0.0%
30,Wyatt Kaiser,RFD,22,D,17,0,3,3,7,-2.0,0,0,0,0.0,0.176,0.176,21.0,0.0%
2,Zachary Sanford,RFD,30,F,70,19,24,43,60,-4.0,5,2,5,0.271,0.343,0.614,119.0,16.0%
