Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
45,Alexander Nedeljkovic,WBS,28,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
14,Atley Calvert,WBS,21,F,26,9,5,14,18,-2.0,0,0,0,0.346,0.192,0.538,57.0,15.8%
5,Avery Hayes,WBS,22,F,60,23,19,42,58,12.0,5,0,6,0.383,0.317,0.7,141.0,16.3%
25,Bokondji Imama,WBS,28,F,24,3,2,5,47,-1.0,0,0,1,0.125,0.083,0.208,21.0,14.3%
2,Boris Katchouk,WBS,26,F,67,21,28,49,46,4.0,5,1,2,0.313,0.418,0.731,113.0,18.6%
49,Brent Johnson,WBS,21,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
52,Chase Pietila,WBS,20,D,3,0,0,0,10,1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
33,Chase Stillman,WBS,21,F,19,1,2,3,28,-5.0,0,0,0,0.053,0.105,0.158,21.0,4.8%
47,Christopher Merisier-Ortiz,WBS,23,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
29,Colton Poolman,WBS,29,D,15,1,3,4,4,12.0,0,0,0,0.067,0.2,0.267,10.0,10.0%
26,Corey Andonovski,WBS,25,F,27,3,2,5,15,1.0,0,0,1,0.111,0.074,0.185,26.0,11.5%
15,Dan Renouf,WBS,30,D,51,2,12,14,94,10.0,0,0,1,0.039,0.235,0.275,38.0,5.3%
51,David Breazeale,WBS,24,D,2,0,0,0,10,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
3,Emil Bemstr�m,WBS,25,F,48,23,25,48,38,1.0,5,0,2,0.479,0.521,1.0,177.0,13.0%
11,Filip Kral,WBS,25,D,61,7,22,29,30,-16.0,4,0,2,0.115,0.361,0.475,94.0,7.5%
44,Filip Larsson,WBS,26,G,26,0,1,1,0,,0,0,0,0.0,0.038,0.038,,
32,Gabe Klassen,WBS,21,F,6,1,2,3,0,1.0,0,0,0,0.167,0.333,0.5,8.0,12.5%
36,Harrison Brunicke,WBS,18,D,10,0,2,2,18,-4.0,0,0,0,0.0,0.2,0.2,11.0,0.0%
23,Isaac Belliveau,WBS,22,D,22,1,6,7,14,6.0,0,0,0,0.045,0.273,0.318,29.0,3.5%
31,Jack Beck,WBS,21,F,4,1,2,3,0,-1.0,0,0,0,0.25,0.5,0.75,3.0,33.3%
41,Jagger Joshua,WBS,25,F,4,0,1,1,2,1.0,0,0,0,0.0,0.25,0.25,0.0,0.00%
48,Jaxon Castor,WBS,27,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
30,Jesse Puljuj�rvi,WBS,26,F,4,1,2,3,2,-2.0,1,0,0,0.25,0.5,0.75,9.0,11.1%
28,Jimmy Huntington,WBS,26,F,4,1,3,4,0,2.0,0,0,0,0.25,0.75,1.0,6.0,16.7%
55,Joel Blomqvist,WBS,22,G,18,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
