Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
38,Ales Stezka,CV,27,G,26,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
28,Andrei Loshko,CV,20,F,1,2,0,2,0,1.0,0,0,0,2.0,0.0,2.0,4.0,50.0%
1,Ben Meyers,CV,26,F,57,23,28,51,26,-2.0,6,0,4,0.404,0.491,0.895,143.0,16.1%
8,Brandon Biro,CV,26,F,56,6,28,34,19,-2.0,1,0,1,0.107,0.5,0.607,78.0,7.7%
36,Cade Borchardt,CV,26,F,5,0,0,0,0,-3.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
12,Cale Fleury,CV,26,D,39,7,19,26,11,10.0,2,0,3,0.179,0.487,0.667,99.0,7.1%
34,Carson Rehkopf,CV,19,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
26,Charlie Wright,CV,21,D,21,0,4,4,2,-3.0,0,0,0,0.0,0.19,0.19,10.0,0.0%
13,Daniel Sprong,CV,27,F,19,11,14,25,6,0.0,3,0,4,0.579,0.737,1.316,54.0,20.4%
15,David Goyette,CV,20,F,54,6,12,18,20,5.0,1,0,0,0.111,0.222,0.333,52.0,11.5%
14,Eduard Sale,CV,19,F,51,6,15,21,14,6.0,1,0,1,0.118,0.294,0.412,81.0,7.4%
16,Gustav Olofsson,CV,30,D,51,3,14,17,24,-6.0,0,0,0,0.059,0.275,0.333,68.0,4.4%
22,Ian McKinnon,CV,26,F,53,6,5,11,141,0.0,0,0,0,0.113,0.094,0.208,52.0,11.5%
33,Jack LaFontaine,CV,26,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
19,Jacob Melanson,CV,21,F,42,8,5,13,48,-3.0,0,0,1,0.19,0.119,0.31,88.0,9.1%
7,Jagger Firkus,CV,20,F,69,15,21,36,20,8.0,4,0,3,0.217,0.304,0.522,117.0,12.8%
31,Jake McLaughlin,CV,28,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
32,Jakub Fibigr,CV,18,D,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
2,Jani Nyman,CV,20,F,58,28,16,44,31,3.0,9,0,3,0.483,0.276,0.759,146.0,19.2%
10,John Hayden,CV,29,F,44,11,16,27,34,-2.0,5,1,3,0.25,0.364,0.614,103.0,10.7%
29,Justin Janicke,CV,21,F,1,0,1,1,0,1.0,0,0,0,0.0,1.0,1.0,4.0,0.0%
11,Lleyton Roed,CV,22,F,56,13,13,26,19,8.0,1,1,5,0.232,0.232,0.464,108.0,12.0%
3,Logan Morrison,CV,22,F,72,14,28,42,16,8.0,4,0,0,0.194,0.389,0.583,134.0,10.5%
17,Luke Henman,CV,24,F,59,6,10,16,15,-3.0,0,0,1,0.102,0.169,0.271,77.0,7.8%
20,Max McCormick,CV,32,F,19,7,6,13,13,-4.0,1,0,1,0.368,0.316,0.684,44.0,15.9%
5,Maxime Lajoie,CV,27,D,70,4,34,38,32,13.0,1,0,1,0.057,0.486,0.543,95.0,4.2%
21,Mitchell Stephens,CV,27,F,35,6,7,13,23,-2.0,0,1,0,0.171,0.2,0.371,59.0,10.2%
30,Nathan Villeneuve,CV,18,F,5,0,1,1,9,2.0,0,0,0,0.0,0.2,0.2,10.0,0.0%
39,Niklas Kokko,CV,20,G,33,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
4,Nikolas Brouillard,CV,29,D,69,7,31,38,55,3.0,0,0,2,0.101,0.449,0.551,110.0,6.4%
27,Oscar Fisker M�lgaard,CV,19,F,7,2,1,3,0,-1.0,1,0,0,0.286,0.143,0.429,10.0,20.0%
37,Philipp Grubauer,CV,33,G,7,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
24,Ryan Jones,CV,28,D,41,0,7,7,20,-2.0,0,0,0,0.0,0.171,0.171,25.0,0.0%
6,Ryan Winterton,CV,21,F,56,18,19,37,26,11.0,0,3,3,0.321,0.339,0.661,112.0,16.1%
23,Tucker Robertson,CV,21,F,38,4,5,9,13,-5.0,0,0,0,0.105,0.132,0.237,28.0,14.3%
9,Ty Nelson,CV,20,D,72,6,26,32,48,17.0,1,0,0,0.083,0.361,0.444,147.0,4.1%
25,Tye Kartye,CV,23,F,3,2,2,4,4,1.0,1,0,0,0.667,0.667,1.333,9.0,22.2%
35,Victor �stman,CV,24,G,5,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
18,Ville Ottavainen,CV,22,D,68,3,12,15,41,7.0,0,0,0,0.044,0.176,0.221,122.0,2.5%
