Name,Team,P,G,A
Danny Welbeck,Brighton & Hove Albion,30.0,10.0,0.0
João Pedro,Brighton & Hove Albion,27.0,10.0,6.0
Kaoru Mitoma,Brighton & Hove Albion,36.0,10.0,0.0
