"Name","Team","P","G","A"
"Alexander Isak","Newcastle United","34.0","23.0","6.0"
"Bruno Guimarães","Newcastle United","0.0","0.0","6.0"
"Harvey Barnes","Newcastle United","33.0","9.0","0.0"
"Jacob Murphy","Newcastle United","35.0","8.0","12.0"
