Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Greg Anthony,69,68.0,30.4,14.0,0.4,2.1,2.5,6.9,1.7,0.2,2.3,2.0,3.0,4.7,11.3,41.5,1.3,3.9,33.2,3.3,4.3,77.1,3.4,7.4,45.9,1.238,0.47,G,False
Benoit Benjamin,13,13.0,31.1,13.9,2.4,5.5,7.9,1.2,0.8,1.2,2.6,3.1,0.5,5.5,12.4,44.1,0.0,0.0,0.0,3.0,4.3,69.6,5.5,12.4,44.1,1.124,0.44,C,True
Bryant Reeves,77,63.0,31.9,13.3,2.3,5.1,7.4,1.4,0.6,0.7,2.0,2.9,0.7,5.2,11.4,45.7,0.0,0.0,0.0,2.8,3.9,73.2,5.2,11.4,45.9,1.164,0.46,C,False
Blue Edwards,82,82.0,33.8,12.7,1.2,3.0,4.2,2.6,1.4,0.6,2.1,3.0,1.2,4.9,11.7,41.9,1.0,3.0,34.3,1.9,2.5,75.5,3.9,8.7,44.6,1.091,0.46,G,False
Byron Scott,80,0.0,23.7,10.2,0.5,1.9,2.4,1.5,0.8,0.3,1.3,1.6,1.2,3.4,8.5,40.1,0.9,2.8,33.5,2.5,3.0,83.5,2.5,5.7,43.3,1.212,0.46,G,False
Kenny Gattison,25,14.0,22.8,9.2,1.4,3.2,4.6,0.6,0.4,0.4,1.6,3.0,0.4,3.6,7.6,47.9,0.0,0.0,0.0,1.9,3.1,60.3,3.6,7.6,47.9,1.205,0.48,F,False
Eric Murdock,64,14.0,23.1,9.1,0.3,2.1,2.4,4.6,2.0,0.1,1.9,1.9,2.4,3.4,8.1,42.2,0.6,1.9,32.0,1.7,2.0,80.9,2.8,6.2,45.4,1.123,0.46,G,True
Chris King,80,66.0,24.1,7.9,1.3,2.3,3.6,1.3,0.9,0.4,1.3,2.0,1.0,3.1,7.3,42.7,0.6,1.4,38.9,1.1,1.7,66.2,2.6,5.9,43.6,1.084,0.46,F,False
Gerald Wilkins,28,14.0,26.4,6.7,0.8,1.5,2.3,2.4,0.8,0.1,1.3,2.0,1.8,2.8,7.3,37.6,0.5,2.3,21.9,0.7,0.8,87.0,2.3,5.0,44.7,0.917,0.41,G,False
Darrick Martin,24,0.0,16.8,6.7,0.5,1.0,1.6,2.5,1.1,0.0,1.5,2.0,1.6,2.5,5.5,45.0,0.2,0.9,22.7,1.6,1.9,82.6,2.3,4.5,49.5,1.229,0.47,PG,True
Lawrence Moten,44,3.0,13.0,6.6,0.8,0.6,1.4,1.1,0.7,0.2,1.0,1.2,1.1,2.5,5.6,45.3,0.4,1.3,32.7,1.1,1.7,65.3,2.1,4.4,49.0,1.178,0.49,G,False
Ashraf Amaya,54,34.0,20.4,6.3,2.1,3.5,5.6,0.6,0.4,0.2,1.1,2.8,0.6,2.2,4.7,48.0,0.0,0.0,0.0,1.8,2.8,65.1,2.2,4.6,48.2,1.345,0.48,F,False
Anthony Avent,71,32.0,22.3,5.8,1.5,3.5,5.0,1.0,0.4,0.6,1.5,2.8,0.6,2.5,6.6,38.4,0.0,0.0,0.0,0.8,1.1,74.0,2.5,6.6,38.4,0.891,0.38,C,False
Antonio Harvey,18,6.0,22.8,5.4,1.5,3.7,5.2,0.5,0.8,1.2,1.0,2.1,0.5,2.2,5.3,41.1,0.0,0.1,0.0,1.1,2.4,46.5,2.2,5.2,41.9,1.032,0.41,F,True
Eric Mobley,34,1.0,18.0,5.4,1.5,2.3,3.8,0.6,0.4,0.7,1.4,2.4,0.4,2.1,3.9,55.0,0.0,0.1,50.0,1.1,2.4,44.6,2.1,3.8,55.0,1.389,0.55,F,True
Rich Manning,29,0.0,10.7,3.7,0.6,1.3,1.9,0.2,0.1,0.2,0.6,1.3,0.4,1.7,3.9,43.4,0.0,0.0,0.0,0.3,0.5,64.3,1.7,3.9,43.8,0.947,0.43,C,False
Douglas Edwards,31,0.0,16.7,3.0,1.1,1.7,2.8,1.3,0.3,0.6,0.9,1.6,1.3,1.0,2.9,35.2,0.0,0.1,0.0,0.9,1.2,76.3,1.0,2.8,36.8,1.022,0.35,F,False
Cuonzo Martin,4,0.0,4.8,2.3,0.3,0.3,0.5,0.5,0.3,0.0,0.3,0.3,2.0,0.8,1.3,60.0,0.8,0.8,100.0,0.0,0.5,0.0,0.0,0.5,0.0,1.8,0.9,G,False
Total,82,,,89.8,11.7,26.5,38.1,20.8,8.9,4.1,16.4,22.6,1.3,33.8,79.1,42.8,4.5,13.8,33.0,17.6,24.4,72.4,29.3,65.3,44.8,1.136,0.46,Total,False
