Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alonzo Mourning,70,70.0,38.2,23.2,3.1,7.3,10.4,2.3,1.0,2.7,3.7,3.5,0.6,8.0,15.4,52.3,0.1,0.4,30.0,7.0,10.2,68.5,7.9,14.9,53.0,1.508,0.53,C,False
Tim Hardaway,28,28.0,37.4,17.2,0.5,3.0,3.5,10.0,2.1,0.2,3.9,2.5,2.5,5.9,13.8,42.5,1.9,5.3,36.1,3.6,4.4,82.1,4.0,8.5,46.4,1.249,0.49,G,True
Chris Gatling,24,0.0,23.5,15.2,2.1,5.2,7.3,0.7,0.7,0.5,1.5,3.4,0.5,6.5,10.8,59.8,0.0,0.0,0.0,2.3,3.1,73.3,6.5,10.8,59.8,1.409,0.6,C,True
Billy Owens,40,40.0,34.7,14.8,2.4,4.8,7.2,3.4,0.8,0.6,2.8,3.3,1.2,6.0,11.8,50.5,0.0,0.2,0.0,2.8,4.4,63.3,6.0,11.7,51.2,1.247,0.51,F,True
Rex Chapman,56,50.0,33.3,14.0,0.4,2.2,2.6,3.0,0.8,0.2,1.4,2.1,2.1,5.2,12.1,42.6,2.2,6.0,37.1,1.5,2.0,73.5,2.9,6.1,48.0,1.158,0.52,G,False
Sasha Danilovic,19,18.0,28.5,13.4,0.6,1.8,2.4,2.5,0.8,0.2,1.9,2.6,1.3,4.4,9.7,45.1,1.8,4.1,43.6,2.9,3.8,76.4,2.6,5.6,46.2,1.386,0.54,G,False
Bimbo Coles,52,52.0,36.2,12.8,0.7,3.1,3.9,5.7,1.2,0.2,2.4,3.4,2.4,4.4,10.8,41.3,1.2,3.3,36.6,2.7,3.3,80.3,3.2,7.4,43.4,1.188,0.47,PG,True
Walt Williams,28,28.0,28.1,12.0,1.3,2.7,4.0,2.3,1.1,0.6,1.7,3.1,1.4,4.4,9.6,46.3,2.0,4.4,45.5,1.2,2.1,55.0,2.4,5.2,46.9,1.257,0.57,F,True
Kevin Willis,47,42.0,28.9,10.2,2.9,6.1,8.9,0.7,0.4,0.5,2.1,3.4,0.3,4.1,8.8,47.3,0.0,0.1,0.0,1.9,2.7,71.2,4.1,8.7,47.9,1.163,0.47,C,True
Kurt Thomas,74,42.0,22.4,9.0,1.6,4.3,5.9,0.6,0.6,0.5,1.3,3.7,0.5,3.7,7.4,50.1,0.0,0.0,0.0,1.6,2.4,66.3,3.7,7.4,50.3,1.218,0.5,PF,False
Kevin Gamble,44,13.0,23.5,6.9,0.3,1.6,2.0,1.9,0.7,0.1,0.7,2.7,2.6,2.7,6.8,39.4,0.9,2.1,41.8,0.8,0.9,86.8,1.8,4.7,38.3,1.027,0.46,G,True
Keith Askins,75,14.0,25.3,6.1,1.5,2.8,4.3,1.6,0.6,0.8,1.1,3.6,1.5,2.1,5.2,40.2,1.3,3.2,41.8,0.6,0.8,78.9,0.8,2.1,37.7,1.171,0.53,F,False
Voshon Lenard,30,0.0,10.8,5.9,0.4,1.3,1.7,1.0,0.2,0.0,0.8,1.0,1.3,1.8,4.7,37.6,1.2,3.4,35.6,1.1,1.4,79.1,0.6,1.3,42.5,1.248,0.5,SG,False
Pete Myers,39,1.0,16.4,4.7,0.5,1.3,1.9,2.5,0.4,0.3,1.4,1.9,1.7,1.6,4.1,38.8,0.3,1.1,26.2,1.3,1.9,64.5,1.3,3.0,43.2,1.15,0.42,G,True
Tyrone Corbin,22,0.0,16.1,4.6,1.2,1.8,3.0,1.0,0.7,0.1,0.8,2.3,1.4,1.7,4.2,41.3,0.1,0.3,33.3,1.0,1.3,82.1,1.6,3.9,41.9,1.098,0.42,F,True
Jeff Malone,7,0.0,14.7,4.4,0.0,1.1,1.1,1.0,0.4,0.0,0.4,0.9,2.3,1.9,4.7,39.4,0.0,0.0,0.0,0.7,0.9,83.3,1.9,4.7,39.4,0.939,0.39,G,True
Tony Smith,25,1.0,16.4,4.4,0.2,1.3,1.6,2.7,0.6,0.2,1.0,1.8,2.6,1.8,4.0,45.5,0.5,1.6,33.3,0.2,0.4,44.4,1.3,2.5,53.2,1.079,0.52,G,True
Danny Schayes,32,6.0,12.5,3.2,0.9,1.9,2.8,0.3,0.3,0.5,0.7,1.9,0.4,1.0,2.9,34.0,0.0,0.0,0.0,1.2,1.4,80.4,1.0,2.9,34.0,1.074,0.34,C,False
Terrence Rencher,34,1.0,11.7,3.0,0.3,1.0,1.2,1.6,0.5,0.0,1.2,1.1,1.3,0.9,2.9,32.3,0.3,0.9,31.0,0.9,1.3,69.8,0.7,2.1,32.9,1.04,0.37,G,True
Stacey King,15,0.0,10.4,2.5,0.6,0.9,1.5,0.1,0.5,0.1,1.2,2.6,0.1,1.1,2.4,47.2,0.0,0.0,0.0,0.3,0.5,50.0,1.1,2.4,47.2,1.056,0.47,F,False
Ron Grandison,18,3.0,13.1,2.4,0.8,1.2,2.0,0.6,0.4,0.1,0.6,1.5,0.9,0.7,2.2,33.3,0.2,0.7,30.8,0.7,1.1,68.4,0.5,1.4,34.6,1.103,0.38,F,True
Leron Ellis,12,1.0,6.2,1.1,0.4,0.3,0.7,0.3,0.2,0.3,0.3,0.9,1.3,0.4,1.8,22.7,0.0,0.0,0.0,0.3,0.5,50.0,0.4,1.8,22.7,0.591,0.23,C,False
Total,82,,,96.5,12.2,30.4,42.6,21.4,7.0,5.4,17.0,26.3,1.3,35.4,77.4,45.7,6.7,17.8,37.9,18.9,26.7,71.0,28.7,59.6,48.1,1.246,0.5,Total,False
