Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
20,Adam Pardy,OMA,22,D,70,2,6,8,60,1.0,2,0,0,0.029,0.086,0.114,48.0,4.2%
24,Aki Seitsonen,OMA,20,F,13,1,3,4,0,-4.0,1,0,0,0.077,0.231,0.308,11.0,9.1%
3,Andrei Taratukhin,OMA,23,F,80,17,43,60,80,1.0,7,2,0,0.213,0.538,0.75,167.0,10.2%
8,Brad Ference,OMA,27,D,73,3,23,26,210,-4.0,1,0,0,0.041,0.315,0.356,106.0,2.8%
7,Brandon Prust,OMA,22,F,63,17,10,27,211,5.0,2,0,3,0.27,0.159,0.429,101.0,16.8%
31,Brent Krahn,OMA,24,G,28,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
17,Brett Palin,OMA,22,D,78,1,9,10,71,-11.0,0,0,0,0.013,0.115,0.128,67.0,1.5%
21,Brett Skinner,OMA,23,D,21,0,6,6,2,-5.0,0,0,0,0.0,0.286,0.286,22.0,0.0%
12,Cam Cunning,OMA,21,F,60,12,5,17,45,3.0,0,0,2,0.2,0.083,0.283,91.0,13.2%
1,Carsen Germyn,OMA,24,F,77,28,32,60,124,-5.0,8,0,9,0.364,0.416,0.779,228.0,12.3%
13,Chris Lee,OMA,26,D,32,4,13,17,16,1.0,3,0,0,0.125,0.406,0.531,64.0,6.3%
23,Chris Neiszner,OMA,22,F,9,2,2,4,0,2.0,0,0,1,0.222,0.222,0.444,7.0,28.6%
32,Curtis McElhinney,OMA,23,G,57,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
9,David Moss,OMA,25,F,28,9,12,21,22,1.0,4,0,2,0.321,0.429,0.75,78.0,11.5%
4,David Van der Gulik,OMA,23,F,80,16,27,43,69,27.0,2,4,3,0.2,0.338,0.538,156.0,10.3%
19,Derek Couture,OMA,22,F,46,3,6,9,76,4.0,0,0,1,0.065,0.13,0.196,55.0,5.5%
2,Dustin Boyd,OMA,20,F,66,27,33,60,34,-9.0,15,1,4,0.409,0.5,0.909,146.0,18.5%
18,Eric Godard,OMA,26,F,36,5,4,9,94,-2.0,0,1,2,0.139,0.111,0.25,27.0,18.5%
26,Eric Nystrom,OMA,23,F,12,2,0,2,0,-3.0,0,0,1,0.167,0.0,0.167,18.0,11.1%
29,Jason Jozsa,OMA,25,D,7,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
10,Justin Taylor,OMA,23,F,51,8,12,20,30,0.0,1,0,1,0.157,0.235,0.392,90.0,8.9%
6,Kris Chucko,OMA,20,F,80,14,14,28,72,7.0,6,0,3,0.175,0.175,0.35,150.0,9.3%
27,Mark Giordano,OMA,23,D,5,0,2,2,8,4.0,0,0,0,0.0,0.4,0.4,18.0,0.0%
28,Mike McKenna,OMA,23,G,2,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
15,Richie Regehr,OMA,23,D,22,5,9,14,37,16.0,3,0,1,0.227,0.409,0.636,65.0,7.7%
30,Ryan Bonni,OMA,27,D,16,0,0,0,19,-4.0,0,0,0,0.0,0.0,0.0,11.0,0.0%
22,Ryan Donally,OMA,21,F,18,3,2,5,38,3.0,0,0,0,0.167,0.111,0.278,16.0,18.8%
25,Steve Marr,OMA,22,D,34,1,3,4,18,4.0,1,0,0,0.029,0.088,0.118,17.0,5.9%
11,Tim Hambly,OMA,23,D,67,3,15,18,28,4.0,3,0,2,0.045,0.224,0.269,77.0,3.9%
16,Tim Ramholt,OMA,22,D,67,2,10,12,61,8.0,2,0,2,0.03,0.149,0.179,81.0,2.5%
14,Tomi M�ki,OMA,23,F,67,4,11,15,20,-8.0,0,1,0,0.06,0.164,0.224,101.0,4.0%
5,Warren Peters,OMA,24,F,79,17,16,33,95,-4.0,6,3,4,0.215,0.203,0.418,173.0,9.8%
