Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
11,Alex Bourret,CHI,20,F,45,11,21,32,46,3.0,3,0,0,0.244,0.467,0.711,73.0,15.1%
25,Andre Deveaux,CHI,22,F,28,4,4,8,105,7.0,0,0,0,0.143,0.143,0.286,36.0,11.1%
18,Andy Delmore,CHI,30,D,28,5,11,16,10,10.0,3,0,0,0.179,0.393,0.571,65.0,7.7%
24,Boris Valabik,CHI,20,D,50,2,7,9,184,12.0,0,0,0,0.04,0.14,0.18,34.0,5.9%
26,Brad Schell,CHI,22,F,12,2,2,4,0,2.0,0,0,0,0.167,0.167,0.333,16.0,12.5%
22,Braydon Coburn,CHI,21,D,15,1,10,11,36,3.0,1,0,0,0.067,0.667,0.733,20.0,5.0%
2,Brett Sterling,CHI,22,F,77,55,42,97,96,14.0,21,0,7,0.714,0.545,1.26,287.0,19.2%
13,Brian Fahey,CHI,25,D,75,11,18,29,81,16.0,4,0,2,0.147,0.24,0.387,131.0,8.4%
34,Brian Lee,CHI,22,D,4,0,0,0,6,2.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
21,Brian Sipotz,CHI,25,D,73,2,10,12,36,34.0,0,0,0,0.027,0.137,0.164,62.0,3.2%
12,Colin Stuart,CHI,24,F,67,18,11,29,75,17.0,0,3,4,0.269,0.164,0.433,146.0,12.3%
3,Cory Larose,CHI,31,F,63,22,61,83,75,16.0,12,1,3,0.349,0.968,1.317,179.0,12.3%
1,Darren Haydar,CHI,27,F,73,41,81,122,55,24.0,17,1,2,0.562,1.11,1.671,231.0,17.8%
30,Dave Caruso,CHI,24,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
8,Derek MacKenzie,CHI,25,F,52,14,23,37,62,14.0,1,5,2,0.269,0.442,0.712,131.0,10.7%
29,Fred Brathwaite,CHI,34,G,40,0,2,2,16,,0,0,0,0.0,0.05,0.05,,
23,Guillaume Desbiens,CHI,21,F,54,3,6,9,118,-2.0,0,0,0,0.056,0.111,0.167,37.0,8.1%
19,Jared Ross,CHI,24,F,41,7,8,15,14,3.0,2,1,2,0.171,0.195,0.366,66.0,10.6%
4,Jason Krog,CHI,31,F,44,26,54,80,20,12.0,11,0,3,0.591,1.227,1.818,145.0,17.9%
17,Jimmy Sharrow,CHI,21,D,42,4,14,18,38,4.0,3,0,1,0.095,0.333,0.429,66.0,6.1%
27,Jon Awe,CHI,26,D,5,1,3,4,0,5.0,0,0,0,0.2,0.6,0.8,11.0,9.1%
32,Jon Insana,CHI,26,D,2,0,0,0,8,2.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
9,Jordan Lavallee-Smotherman,CHI,20,F,79,16,18,34,90,-1.0,3,1,0,0.203,0.228,0.43,192.0,8.3%
14,Joseph Crabb,CHI,23,F,63,7,15,22,25,1.0,1,0,1,0.111,0.238,0.349,60.0,11.7%
10,Kevin Doell,CHI,27,F,80,14,19,33,107,15.0,0,4,3,0.175,0.238,0.413,107.0,13.1%
15,Kyle Wanvig,CHI,25,F,26,10,11,21,61,6.0,4,0,2,0.385,0.423,0.808,60.0,16.7%
6,Mark Popovic,CHI,24,D,65,16,24,40,51,5.0,9,0,4,0.246,0.369,0.615,127.0,12.6%
36,Michael Garnett,CHI,24,G,42,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
5,Nathan Oystrick,CHI,24,D,80,15,32,47,105,17.0,10,0,5,0.188,0.4,0.588,171.0,8.8%
20,Niko Dimitrakos,CHI,27,F,17,4,10,14,20,-2.0,0,0,1,0.235,0.588,0.824,46.0,8.7%
33,Scott Lehman,CHI,20,D,3,0,0,0,14,5.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
28,Stephen Baby,CHI,26,F,8,1,2,3,21,-2.0,0,0,0,0.125,0.25,0.375,11.0,9.1%
7,Steve Martins,CHI,34,F,48,13,26,39,49,12.0,4,3,1,0.271,0.542,0.813,71.0,18.3%
31,Tim Wedderburn,CHI,25,D,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
35,Trevor Byrne,CHI,26,D,9,0,0,0,6,4.0,0,0,0,0.0,0.0,0.0,8.0,0.0%
16,Troy Milam,CHI,26,D,31,4,17,21,24,1.0,3,0,1,0.129,0.548,0.677,47.0,8.5%
