Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Jermaine O'Neal,78,78.0,35.7,20.1,2.5,7.5,10.0,2.1,0.8,2.6,2.3,3.2,0.9,7.8,17.9,43.4,0.0,0.2,11.1,4.5,5.9,75.7,7.8,17.7,43.8,1.119,0.44,C,False
Metta World Peace,73,71.0,37.2,18.3,1.4,3.9,5.3,3.7,2.1,0.7,2.8,2.7,1.3,6.4,15.2,42.1,1.0,3.3,31.0,4.4,6.0,73.3,5.4,11.9,45.2,1.199,0.45,SF,False
Al Harrington,79,15.0,30.9,13.3,2.1,4.4,6.4,1.7,1.0,0.3,2.1,3.2,0.8,5.3,11.5,46.3,0.3,1.0,27.3,2.3,3.2,73.4,5.1,10.5,48.1,1.153,0.47,PF,False
Reggie Miller,80,80.0,28.2,10.0,0.2,2.1,2.4,3.1,0.8,0.1,0.9,1.2,3.7,3.3,7.4,43.8,1.7,4.2,40.1,1.8,2.1,88.5,1.6,3.3,48.5,1.347,0.55,SG,False
Jamaal Tinsley,52,43.0,26.5,8.3,0.5,2.1,2.6,5.8,1.6,0.3,2.1,2.5,2.8,2.9,7.1,41.4,1.5,4.0,37.2,0.9,1.3,73.1,1.5,3.1,46.6,1.168,0.52,PG,False
Jonathan Bender,21,0.0,12.9,7.0,0.4,1.5,1.9,0.4,0.2,0.5,1.6,1.1,0.3,2.4,5.0,47.2,0.4,1.0,40.9,1.9,2.2,83.0,2.0,4.0,48.8,1.396,0.51,SF,False
Anthony Johnson,73,7.0,21.9,6.2,0.4,1.4,1.8,2.8,0.9,0.1,1.0,1.9,2.7,2.3,5.6,40.6,0.6,1.7,33.6,1.0,1.3,79.8,1.7,4.0,43.6,1.095,0.46,PG,False
Jeff Foster,82,79.0,23.9,6.1,3.0,4.4,7.4,0.8,0.9,0.3,0.7,2.3,1.1,2.4,4.4,54.4,0.0,0.0,0.0,1.3,1.9,66.9,2.4,4.4,55.0,1.373,0.54,PF,False
Kenny Anderson,44,31.0,20.6,6.0,0.4,1.4,1.8,2.8,0.6,0.1,1.1,1.7,2.5,2.6,5.8,44.1,0.0,0.1,25.0,0.8,1.1,72.9,2.5,5.7,44.4,1.023,0.44,PG,False
Austin Croshere,77,0.0,13.6,5.0,0.8,2.4,3.2,0.7,0.3,0.2,0.7,1.3,0.9,1.5,4.0,38.8,0.7,1.9,38.9,1.2,1.4,89.4,0.8,2.1,38.7,1.261,0.48,PF,False
Fred Jones,81,2.0,18.6,4.9,0.3,1.2,1.6,2.1,0.8,0.2,0.9,1.6,2.4,1.5,3.8,39.5,0.3,1.1,30.3,1.5,1.8,83.2,1.2,2.7,43.2,1.277,0.44,SG,False
Jamison Brewer,13,1.0,12.3,2.5,0.2,0.7,0.8,1.3,0.5,0.0,0.8,0.7,1.7,1.0,2.7,37.1,0.4,1.1,35.7,0.1,0.5,16.7,0.6,1.6,38.1,0.914,0.44,PG,False
Scot Pollard,61,3.0,11.1,1.7,1.1,1.6,2.7,0.2,0.4,0.4,0.4,1.8,0.5,0.8,1.9,41.2,0.0,0.0,0.0,0.2,0.3,57.1,0.8,1.9,41.2,0.93,0.41,C,False
Primoz Brezec,18,0.0,4.0,1.6,0.3,0.6,0.8,0.2,0.0,0.2,0.3,0.7,0.5,0.7,1.4,46.2,0.0,0.0,0.0,0.2,0.3,66.7,0.7,1.4,46.2,1.077,0.46,C,False
James Jones,6,0.0,4.3,1.2,0.0,0.3,0.3,0.0,0.2,0.0,0.0,0.2,0.0,0.3,1.5,22.2,0.2,0.7,25.0,0.3,0.3,100.0,0.2,0.8,20.0,0.778,0.28,SG,False
Total,82,,,91.4,11.8,29.9,41.7,21.6,8.9,5.0,14.4,20.8,1.5,33.6,77.1,43.5,5.5,15.6,35.1,18.8,24.6,76.4,28.1,61.5,45.7,1.185,0.47,Total,False
