Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Michael Redd,82,82.0,36.8,21.7,1.4,3.5,5.0,2.3,1.0,0.1,1.4,1.9,1.6,7.7,17.5,44.0,1.5,4.4,35.0,4.7,5.4,86.8,6.2,13.1,47.0,1.234,0.48,SG,False
Keith Van Horn,25,15.0,30.6,15.7,2.0,4.3,6.3,1.5,0.6,0.6,2.0,2.6,0.7,5.5,11.6,47.2,1.3,2.9,45.8,3.4,3.6,94.5,4.2,8.7,47.7,1.355,0.53,PF,True
Desmond Mason,82,31.0,30.9,14.4,1.1,3.2,4.4,1.9,0.7,0.3,1.8,2.3,1.0,5.0,10.6,47.2,0.1,0.5,23.1,4.3,5.6,76.9,4.9,10.1,48.3,1.364,0.48,SF,False
Tim Thomas,42,42.0,32.0,14.1,0.9,4.0,4.9,2.1,1.0,0.4,1.7,3.0,1.2,5.4,12.1,44.3,1.1,3.1,36.2,2.2,2.9,76.2,4.3,9.0,47.1,1.161,0.49,PF,True
Joe Smith,76,76.0,29.7,10.9,3.0,5.4,8.5,1.0,0.6,1.2,1.1,2.8,1.0,4.1,9.3,43.9,0.0,0.1,20.0,2.7,3.2,85.9,4.1,9.3,44.1,1.172,0.44,PF,False
Brian Skinner,56,54.0,28.2,10.5,2.1,5.2,7.3,0.9,0.5,1.1,1.4,2.9,0.6,4.6,9.2,49.7,0.0,0.0,0.0,1.4,2.5,57.2,4.6,9.2,49.7,1.148,0.5,PF,False
Toni Kukoc,73,0.0,20.8,8.4,0.8,2.9,3.7,2.7,0.8,0.3,1.5,1.5,1.8,2.9,6.9,41.7,0.7,2.3,29.2,2.0,2.7,72.9,2.2,4.6,47.9,1.217,0.47,SF,False
T.J. Ford,55,55.0,26.8,7.1,0.7,2.5,3.2,6.5,1.1,0.1,2.5,2.2,2.6,2.8,7.2,38.4,0.1,0.4,23.8,1.5,1.8,81.6,2.7,6.9,39.3,0.982,0.39,PG,False
Damon Jones,82,26.0,24.6,7.0,0.2,1.9,2.1,5.8,0.4,0.0,1.3,1.1,4.6,2.6,6.4,40.1,1.2,3.3,35.9,0.7,0.9,76.4,1.4,3.1,44.6,1.094,0.49,PG,False
Brevin Knight,21,1.0,20.0,5.9,0.1,2.1,2.3,4.7,1.4,0.0,1.2,2.7,3.9,2.2,5.0,43.8,0.0,0.1,33.3,1.4,1.8,78.9,2.1,4.9,44.1,1.171,0.44,PG,True
Dan Gadzuric,75,0.0,16.8,5.7,1.7,2.9,4.6,0.4,0.7,1.4,0.6,2.5,0.6,2.4,4.7,52.4,0.0,0.0,0.0,0.8,1.6,49.2,2.4,4.6,52.6,1.215,0.52,C,False
Erick Strickland,43,0.0,13.3,5.4,0.3,1.3,1.7,2.1,0.6,0.0,1.3,1.5,1.7,1.8,4.6,40.3,0.7,1.5,43.9,1.0,1.2,86.3,1.2,3.0,38.5,1.179,0.48,PG,False
Daniel Santiago,54,28.0,13.1,4.0,0.6,1.8,2.4,0.4,0.4,0.4,0.6,1.8,0.8,1.4,3.0,47.9,0.0,0.0,0.0,1.1,1.7,67.8,1.4,3.0,47.9,1.331,0.48,C,False
Dan Langhi,2,0.0,10.0,3.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4.0,37.5,0.5,1.0,50.0,0.0,0.0,0.0,1.0,3.0,33.3,0.875,0.44,PF,True
Marcus Haislip,31,0.0,8.5,3.0,0.7,1.0,1.7,0.1,0.2,0.4,0.3,0.8,0.4,1.2,2.4,48.6,0.0,0.1,50.0,0.6,0.9,71.4,1.1,2.3,48.6,1.257,0.49,F,False
Joel Przybilla,5,0.0,6.6,0.2,0.2,1.8,2.0,0.6,0.0,0.0,0.4,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.0,C,True
Total,82,,,98.0,11.7,30.5,42.2,22.8,6.8,4.7,13.5,20.3,1.7,36.2,81.1,44.7,4.9,14.0,35.0,20.7,26.7,77.5,31.3,67.1,46.7,1.209,0.48,Total,False
