Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Yao Ming,82,82.0,32.8,17.5,2.4,6.6,9.0,1.5,0.3,1.9,2.5,3.3,0.6,6.5,12.5,52.2,0.0,0.0,0.0,4.4,5.4,80.9,6.5,12.5,52.3,1.396,0.52,C,False
Steve Francis,79,79.0,40.4,16.6,1.5,4.0,5.5,6.2,1.8,0.4,3.7,3.3,1.7,5.7,14.1,40.3,0.9,3.2,29.2,4.3,5.5,77.5,4.8,11.0,43.5,1.173,0.44,PG,False
Cuttino Mobley,80,80.0,40.4,15.8,0.5,4.0,4.5,3.2,1.3,0.4,2.3,2.2,1.4,5.8,13.5,42.6,2.1,5.3,39.0,2.2,2.7,81.1,3.7,8.3,44.8,1.166,0.5,SG,False
Jim Jackson,80,80.0,39.0,12.9,0.7,5.4,6.1,2.8,1.1,0.3,2.2,2.8,1.3,4.8,11.3,42.4,2.0,5.1,40.0,1.3,1.6,84.3,2.8,6.2,44.4,1.148,0.51,SF,False
Maurice Taylor,75,10.0,27.7,11.5,1.7,3.4,5.1,1.4,0.6,0.6,2.0,3.4,0.7,4.9,10.2,48.0,0.0,0.0,0.0,1.7,2.3,73.6,4.9,10.2,48.1,1.127,0.48,PF,False
Kelvin Cato,69,67.0,25.3,6.1,2.2,4.6,6.8,1.0,0.8,1.4,1.2,2.9,0.9,2.3,5.2,44.7,0.0,0.0,0.0,1.4,2.1,67.6,2.3,5.2,44.7,1.161,0.45,C,False
Clarence Weatherspoon,37,0.0,17.6,5.6,1.6,2.5,4.2,0.5,0.6,0.4,0.7,1.5,0.7,2.3,4.6,50.3,0.0,0.0,0.0,0.9,1.4,66.0,2.3,4.6,50.6,1.211,0.5,PF,True
Eric Piatkowski,49,0.0,14.3,4.1,0.2,1.3,1.5,0.5,0.3,0.1,0.6,0.9,0.9,1.5,3.9,37.7,0.9,2.5,35.2,0.3,0.3,87.5,0.6,1.4,42.0,1.052,0.49,SG,False
Scott Padgett,58,5.0,9.4,3.4,0.8,1.6,2.4,0.4,0.2,0.2,0.4,1.3,1.0,1.3,2.9,44.3,0.5,1.1,43.1,0.4,0.6,75.0,0.8,1.8,45.1,1.198,0.53,PF,False
Torraye Braggs,11,0.0,12.0,3.1,1.4,1.7,3.1,0.5,0.4,0.2,1.1,1.9,0.5,1.2,2.5,46.4,0.0,0.0,0.0,0.7,1.1,66.7,1.2,2.5,46.4,1.214,0.46,PF,True
Bostjan Nachbar,45,3.0,11.5,3.1,0.2,1.4,1.6,0.7,0.3,0.3,0.5,1.6,1.3,1.0,2.9,35.6,0.5,1.4,36.5,0.5,0.6,72.4,0.5,1.5,34.8,1.045,0.44,SF,False
Moochie Norris,30,0.0,13.4,2.7,0.1,0.9,1.0,1.6,0.5,0.1,1.0,0.5,1.6,0.9,2.9,31.0,0.3,0.8,34.8,0.6,0.8,75.0,0.6,2.1,29.7,0.92,0.36,PG,True
Mark Jackson,42,3.0,13.7,2.5,0.2,1.4,1.7,2.8,0.4,0.0,1.3,1.0,2.2,0.8,2.4,34.0,0.2,1.0,17.1,0.7,0.9,71.8,0.6,1.4,45.8,1.03,0.38,PG,False
Mike Wilks,26,0.0,5.6,1.9,0.1,0.5,0.6,0.7,0.1,0.0,0.3,0.6,2.4,0.7,1.4,47.2,0.2,0.4,60.0,0.4,0.5,83.3,0.4,1.0,42.3,1.389,0.56,PG,False
Alton Ford,9,0.0,4.6,1.7,0.3,0.9,1.2,0.3,0.0,0.1,0.3,1.0,1.0,0.7,1.2,54.5,0.0,0.0,0.0,0.3,0.7,50.0,0.7,1.2,54.5,1.364,0.55,SF,False
Charles Oakley,7,0.0,3.6,1.3,0.0,0.7,0.7,0.3,0.0,0.0,0.1,1.1,2.0,0.3,0.9,33.3,0.0,0.0,0.0,0.7,0.9,83.3,0.3,0.9,33.3,1.5,0.33,PF,False
Adrian Griffin,19,1.0,7.0,0.6,0.1,0.9,1.0,0.5,0.4,0.1,0.2,0.9,3.3,0.3,0.9,27.8,0.1,0.1,50.0,0.0,0.2,0.0,0.2,0.8,25.0,0.611,0.31,G,False
Total,82,,,89.8,10.3,32.3,42.6,19.3,6.8,5.4,16.7,21.5,1.2,33.4,75.5,44.2,6.3,17.1,36.6,16.7,21.6,77.3,27.1,58.4,46.4,1.188,0.48,Total,False
