Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Anthony Cosmo,Toronto Rock,G,5,0,0,0,0,0,0,0,29,0,0,0,0,0/0,-
Bob Watson,Toronto Rock,G,14,0,7,7,2,0,0,0,105,0,0,0,0,0/0,-
Chris Gill,Toronto Rock,F,14,19,15,34,0,0,0,0,57,0,0,0,0,0/0,-
Chris Langdale,Toronto Rock,D,14,5,9,14,18,0,0,0,35,0,0,0,0,0/0,-
Colin Doyle,Toronto Rock,F,14,26,33,59,28,0,0,0,55,0,0,0,0,0/0,-
Craig Gelsvik,Toronto Rock,D,14,0,2,2,51,0,0,0,42,0,0,0,0,0/0,-
Dan Ladouceur,Toronto Rock,D,13,1,0,1,60,0,0,0,20,0,0,0,0,0/0,-
Dan Stroup,Toronto Rock,F,14,19,19,38,0,0,0,0,87,0,0,0,0,0/0,-
Dean Harrison,Toronto Rock,F,3,1,0,1,2,0,0,0,8,0,0,0,0,0/1,-
Glenn Clark,Toronto Rock,,7,5,2,7,16,0,0,0,67,0,0,0,0,0/0,-
Jamie Taylor,Toronto Rock,F,2,1,1,2,4,0,0,0,4,0,0,0,0,1/3,33%
Jim Veltman,Toronto Rock,T,14,9,23,32,13,0,0,0,161,0,0,0,0,1/1,100%
Kaleb Toth,Toronto Rock,F,14,23,22,45,10,0,0,0,81,0,0,0,0,0/0,-
Ken Millin,Toronto Rock,F,14,7,10,17,12,0,0,0,49,0,0,0,0,73/164,45%
Kim Squire,Toronto Rock,F,13,26,30,56,31,0,0,0,72,0,0,0,0,1/1,100%
Niall Maynard,Toronto Rock,,10,0,0,0,13,0,0,0,14,0,0,0,0,0/0,-
Pat Coyle,Toronto Rock,,14,4,10,14,65,0,0,0,104,0,0,0,0,0/0,-
Rodd Squire,Toronto Rock,,4,2,4,6,4,0,0,0,19,0,0,0,0,0/0,-
Ryan O'Connor,Toronto Rock,F,7,4,5,9,6,0,0,0,11,0,0,0,0,0/0,-
Steve Toll,Toronto Rock,D,14,15,20,35,6,0,0,0,128,0,0,0,0,83/180,46%
Terry Bullen,Toronto Rock,,11,1,1,2,18,0,0,0,54,0,0,0,0,0/0,-
