Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Andy Dundun,Buffalo Bandits,,2,1,1,2,2,0,0,0,1,0,0,0,0,0/0,-
Andy Ogilvie,Buffalo Bandits,D,13,1,11,12,51,0,0,0,88,0,0,0,0,20/28,71%
Bill Warder,Buffalo Bandits,,5,1,1,2,10,0,0,0,14,0,0,0,0,35/81,43%
Brandon Piccaretto,Buffalo Bandits,,7,0,4,4,4,0,0,0,31,0,0,0,0,0/0,-
Chris Driscoll,Buffalo Bandits,T,12,18,22,40,8,0,0,0,46,0,0,0,0,0/0,-
Chris Seller,Buffalo Bandits,T,12,3,7,10,8,0,0,0,64,0,0,0,0,0/0,-
D'Arcy Sweet,Buffalo Bandits,,14,14,22,36,10,0,0,0,97,0,0,0,0,0/0,-
Derek Malawsky,Buffalo Bandits,F,12,23,47,70,12,0,0,0,81,0,0,0,0,0/0,-
Jamie Hackel,Buffalo Bandits,,4,1,1,2,4,0,0,0,7,0,0,0,0,0/1,-
John Tavares,Buffalo Bandits,F,14,51,64,115,14,0,0,0,159,0,0,0,0,0/0,-
Kyle Couling,Buffalo Bandits,D,14,2,3,5,26,0,0,0,42,0,0,0,0,0/0,-
Mike Accursi,Buffalo Bandits,F,14,29,25,54,18,0,0,0,94,0,0,0,0,62/138,45%
Pat Maddalena,Buffalo Bandits,F,14,24,13,37,4,0,0,0,94,0,0,0,0,0/0,-
Phil Wetherup,Buffalo Bandits,G,12,0,9,9,2,0,0,0,109,0,0,0,0,0/0,-
Rich Catton,Buffalo Bandits,D,14,2,5,7,30,0,0,0,44,0,0,0,0,0/0,-
Rich Kilgour,Buffalo Bandits,D,14,12,10,22,28,0,0,0,95,0,0,0,0,5/29,17%
Rob Kirkby,Buffalo Bandits,T,12,2,8,10,24,0,0,0,62,0,0,0,0,116/235,49%
Ryan Powell,Buffalo Bandits,F,13,17,18,35,14,0,0,0,56,0,0,0,0,0/0,-
Scott Komer,Buffalo Bandits,G,6,0,2,2,0,0,0,0,28,0,0,0,0,0/0,-
Scott Self,Buffalo Bandits,D,1,0,0,0,2,0,0,0,5,0,0,0,0,0/0,-
Sean Holmes,Buffalo Bandits,D,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Shawn Williams,Buffalo Bandits,F,14,46,31,77,0,0,0,0,100,0,0,0,0,1/3,33%
