Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Giannis Antetokounmpo,72,72.0,32.8,27.7,2.2,10.3,12.5,5.9,1.3,1.5,3.7,3.2,1.6,10.0,17.3,57.8,0.7,2.8,25.6,6.9,9.5,72.9,9.3,14.5,64.1,1.599,0.6,F,False
Khris Middleton,77,77.0,31.1,18.3,0.6,5.3,6.0,4.3,1.0,0.1,2.3,2.2,1.9,6.6,14.9,44.1,2.3,6.2,37.8,2.8,3.4,83.7,4.2,8.8,48.5,1.226,0.52,F,False
Eric Bledsoe,78,78.0,29.1,15.9,1.1,3.6,4.6,5.5,1.5,0.4,2.1,2.0,2.6,6.0,12.4,48.4,1.6,4.8,32.9,2.3,3.0,75.0,4.4,7.6,58.2,1.278,0.55,SG,False
Malcolm Brogdon,64,64.0,28.6,15.6,1.0,3.5,4.5,3.2,0.7,0.2,1.4,1.6,2.3,5.9,11.7,50.5,1.6,3.8,42.6,2.2,2.4,92.8,4.3,7.9,54.4,1.338,0.57,G,False
Brook Lopez,81,81.0,28.7,12.5,0.4,4.5,4.9,1.2,0.6,2.2,1.0,2.3,1.2,4.4,9.7,45.2,2.3,6.3,36.5,1.4,1.6,84.2,2.1,3.4,61.3,1.284,0.57,C,False
Nikola Mirotic,14,3.0,22.9,11.6,1.0,4.4,5.4,1.4,0.7,0.6,0.8,1.5,1.8,4.0,9.6,41.5,2.2,6.2,35.6,1.4,1.6,87.0,1.8,3.4,52.1,1.207,0.53,F,True
Pat Connaughton,61,2.0,20.7,6.9,1.0,3.2,4.2,2.0,0.5,0.4,0.5,1.3,3.7,2.7,5.7,46.6,1.1,3.3,33.0,0.5,0.7,72.5,1.6,2.5,64.7,1.203,0.56,G,False
George Hill,47,0.0,20.4,6.8,0.6,2.0,2.6,2.1,0.9,0.1,0.7,1.4,3.2,2.4,5.7,42.8,0.7,2.7,28.0,1.1,1.4,81.5,1.7,3.1,55.6,1.182,0.49,PG,True
Ersan Ilyasova,67,7.0,18.4,6.8,1.4,3.1,4.5,0.8,0.5,0.3,0.7,2.6,1.1,2.5,5.7,43.8,0.9,2.4,36.3,0.9,1.1,82.4,1.6,3.3,49.3,1.189,0.51,PF,False
Sterling Brown,58,7.0,17.8,6.4,0.5,2.7,3.2,1.4,0.4,0.1,0.8,1.5,1.8,2.5,5.4,46.5,0.9,2.5,36.1,0.5,0.7,69.0,1.6,2.8,55.8,1.192,0.55,SF,False
Tim Frazier,12,2.0,17.6,6.3,0.8,1.8,2.6,3.5,0.4,0.1,1.3,1.6,2.6,2.3,5.5,42.4,0.8,2.0,41.7,0.8,1.1,69.2,1.5,3.5,42.9,1.136,0.5,PG,True
