Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Damian Lillard,80,80.0,35.5,25.8,0.9,3.8,4.6,6.9,1.1,0.4,2.7,1.9,2.6,8.5,19.2,44.4,3.0,8.0,36.9,5.9,6.4,91.2,5.6,11.1,49.9,1.348,0.52,G,False
CJ McCollum,70,70.0,33.9,21.0,0.9,3.1,4.0,3.0,0.8,0.4,1.5,2.5,2.0,8.2,17.8,45.9,2.4,6.4,37.5,2.3,2.7,82.8,5.8,11.4,50.6,1.181,0.53,G,False
Jusuf Nurkic,72,72.0,27.4,15.6,3.4,7.0,10.4,3.2,1.0,1.4,2.3,3.5,1.4,5.8,11.5,50.8,0.0,0.4,10.3,3.9,5.1,77.3,5.8,11.1,52.3,1.362,0.51,C,False
Enes Freedom,23,8.0,22.3,13.1,3.7,4.9,8.6,1.4,0.6,0.4,1.7,2.7,0.8,5.4,9.3,57.7,0.1,0.5,25.0,2.2,3.0,73.5,5.3,8.8,59.6,1.4,0.58,C,True
Rodney Hood,27,4.0,24.4,9.6,0.3,1.4,1.7,1.3,0.8,0.3,0.7,1.7,1.8,3.6,8.0,45.2,1.1,3.1,34.5,1.2,1.5,80.5,2.6,4.9,51.9,1.189,0.52,SG,True
Al-Farouq Aminu,81,81.0,28.3,9.4,1.4,6.1,7.5,1.3,0.8,0.4,0.9,1.8,1.4,3.2,7.3,43.3,1.2,3.5,34.3,1.9,2.1,86.7,2.0,3.9,51.4,1.282,0.51,SF,False
Seth Curry,74,2.0,18.9,7.9,0.4,1.3,1.6,0.9,0.5,0.2,0.8,1.3,1.1,2.9,6.3,45.6,1.5,3.4,45.0,0.6,0.7,84.6,1.3,2.9,46.3,1.249,0.58,G,False
Maurice Harkless,60,53.0,23.6,7.7,1.3,3.2,4.5,1.2,1.1,0.9,0.8,2.7,1.6,3.2,6.5,48.7,0.6,2.0,27.5,0.8,1.2,67.1,2.6,4.5,58.2,1.186,0.53,SF,False
Jake Layman,71,33.0,18.7,7.6,0.8,2.3,3.1,0.7,0.4,0.4,0.6,1.6,1.2,3.0,6.0,50.9,0.8,2.5,32.6,0.7,1.0,70.4,2.2,3.4,64.6,1.276,0.58,F,False
Evan Turner,73,2.0,22.0,6.8,0.5,4.0,4.5,3.9,0.5,0.2,1.6,1.5,2.5,2.8,6.1,46.0,0.2,0.7,21.2,1.0,1.5,70.8,2.6,5.4,49.4,1.115,0.47,G,False
Zach Collins,77,0.0,17.6,6.6,1.4,2.8,4.2,0.9,0.3,0.9,1.0,2.3,0.9,2.5,5.2,47.3,0.5,1.6,33.1,1.2,1.6,74.6,1.9,3.6,53.4,1.28,0.52,F,False
Nik Stauskas,44,0.0,15.3,6.1,0.2,1.6,1.8,1.4,0.3,0.1,0.9,0.7,1.6,2.2,5.2,41.9,1.0,2.8,34.4,0.7,0.8,88.9,1.2,2.4,51.0,1.166,0.51,G,True
Meyers Leonard,61,2.0,14.4,5.9,0.8,3.0,3.8,1.2,0.2,0.1,0.7,1.7,1.7,2.2,4.0,54.5,0.8,1.8,45.0,0.7,0.8,84.3,1.3,2.1,62.6,1.475,0.65,C,False
Anfernee Simons,20,1.0,7.1,3.8,0.2,0.5,0.7,0.7,0.1,0.0,0.6,0.5,1.2,1.4,3.2,44.4,0.5,1.5,34.5,0.5,0.8,56.3,0.9,1.7,52.9,1.19,0.52,G,False
Skal Labissiere,9,1.0,7.0,3.4,0.6,1.6,2.1,0.6,0.3,0.3,0.4,0.9,1.3,1.4,2.1,68.4,0.2,0.2,100.0,0.3,0.7,50.0,1.2,1.9,64.7,1.632,0.74,C,True
Gary Trent Jr.,15,1.0,7.4,2.7,0.1,0.7,0.7,0.3,0.1,0.1,0.3,0.3,1.3,1.1,3.3,32.0,0.3,1.4,23.8,0.2,0.5,42.9,0.7,1.9,37.9,0.8,0.37,G,False
Caleb Swanigan,18,0.0,8.1,1.9,0.7,2.2,2.9,0.4,0.2,0.0,0.9,1.2,0.4,0.8,2.4,31.8,0.1,0.3,20.0,0.3,0.4,85.7,0.7,2.2,33.3,0.795,0.33,F,True
Wade Baldwin IV,16,0.0,5.9,1.9,0.1,0.8,0.9,0.8,0.1,0.1,0.9,0.7,0.9,0.6,2.1,30.3,0.1,0.6,22.2,0.5,0.7,72.7,0.5,1.5,33.3,0.909,0.33,G,False
Total,82,,,114.7,11.8,36.2,48.0,23.0,6.7,5.0,13.3,20.4,1.7,42.3,90.6,46.7,11.0,30.7,35.9,19.0,23.3,81.4,31.3,59.8,52.3,1.266,0.53,Total,False
