Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Kawhi Leonard,60,60.0,34.0,26.6,1.3,6.0,7.3,3.3,1.8,0.4,2.0,1.5,1.6,9.3,18.8,49.6,1.9,5.0,37.1,6.1,7.1,85.4,7.5,13.8,54.2,1.414,0.55,F,False
Pascal Siakam,80,79.0,31.9,16.9,1.6,5.3,6.9,3.1,0.9,0.7,1.9,3.0,1.6,6.5,11.8,54.9,1.0,2.7,36.9,3.0,3.8,78.5,5.5,9.1,60.2,1.433,0.59,F,False
Serge Ibaka,74,51.0,27.2,15.0,2.1,6.0,8.1,1.3,0.4,1.4,1.5,2.9,0.9,6.3,11.9,52.9,0.7,2.3,29.0,1.8,2.4,76.3,5.6,9.6,58.6,1.268,0.56,F,False
Kyle Lowry,65,65.0,34.0,14.2,0.6,4.2,4.8,8.7,1.4,0.5,2.8,2.6,3.1,4.7,11.4,41.1,2.4,7.0,34.7,2.5,3.0,83.0,2.3,4.4,51.4,1.253,0.52,G,False
Jonas Valanciunas,30,10.0,18.8,12.8,1.8,5.4,7.2,1.0,0.4,0.8,1.3,2.7,0.7,5.0,8.6,57.5,0.3,1.0,30.0,2.6,3.1,81.9,4.7,7.6,61.1,1.483,0.59,C,True
Fred VanVleet,64,28.0,27.5,11.0,0.3,2.3,2.6,4.8,0.9,0.3,1.3,1.7,3.7,3.8,9.4,41.0,1.8,4.6,37.8,1.5,1.8,84.3,2.1,4.8,44.1,1.168,0.5,G,False
Danny Green,80,80.0,27.7,10.3,0.8,3.2,4.0,1.6,0.9,0.7,0.9,2.1,1.7,3.7,7.9,46.5,2.5,5.4,45.5,0.5,0.6,84.1,1.2,2.4,48.7,1.303,0.62,F,False
Marc Gasol,26,19.0,24.9,9.1,0.9,5.7,6.6,3.9,0.9,0.9,1.4,2.7,2.8,3.3,7.2,46.5,0.9,2.0,44.2,1.5,2.0,76.9,2.5,5.2,47.4,1.267,0.53,C,True
Norman Powell,60,3.0,18.8,8.6,0.3,2.1,2.3,1.5,0.7,0.2,1.1,1.6,1.4,3.2,6.7,48.3,1.1,2.8,40.0,1.0,1.3,82.7,2.1,3.8,54.3,1.29,0.57,G,False
Jeremy Lin,23,3.0,18.8,7.0,0.3,2.3,2.6,2.2,0.4,0.3,1.1,2.1,1.9,2.5,6.7,37.4,0.5,2.4,20.0,1.5,1.8,81.0,2.0,4.3,47.0,1.039,0.41,G,True
