Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
A'ja Wilson,32,32,31.9,18.3,2.0,7.3,9.3,3.1,0.9,1.3,1.4,1.5,2.1,6.5,14.6,44.4,0.0,0.0,100.0,5.3,6.0,87.6,6.4,14.5,44.3,1.253,0.45,C,False
Angel McCoughtry,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000,0.00,F,False
Bria Holmes,2,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.000,0.00,G,False
Chelsea Gray,32,32,28.9,11.1,0.5,2.4,2.9,5.9,1.2,0.3,2.8,1.3,2.1,4.6,10.2,45.4,0.8,2.2,38.0,1.0,1.1,88.9,3.8,8.0,47.5,1.089,0.50,G,False
Dearica Hamby,29,0,24.5,11.6,1.1,5.5,6.7,1.7,1.1,0.1,1.5,2.0,1.1,4.4,8.0,54.5,0.3,1.2,25.0,2.6,3.9,65.5,4.1,6.8,59.9,1.446,0.56,F,False
Destiny Slocum,21,0,6.4,1.0,0.1,0.8,0.9,0.6,0.1,0.0,0.3,0.9,1.7,0.3,1.0,31.8,0.2,0.7,33.3,0.1,0.2,60.0,0.1,0.3,28.6,1.000,0.43,G,False
Emma Cannon,3,0,5.7,2.0,0.7,1.0,1.7,0.3,0.0,0.3,1.0,1.0,0.3,0.7,1.7,40.0,0.0,0.7,0.0,0.7,0.7,100.0,0.7,1.0,66.7,1.200,0.40,F,False
Jackie Young,32,32,31.8,12.2,0.7,3.4,4.1,3.2,1.1,0.3,1.5,1.8,2.2,4.8,9.6,50.5,0.2,0.6,25.0,2.3,2.8,83.3,4.7,9.0,52.3,1.270,0.51,G,False
Ji-Su Park,25,0,8.9,2.0,0.6,1.2,1.8,0.8,0.1,0.6,0.8,1.1,1.1,0.7,2.1,32.7,0.0,0.2,0.0,0.6,0.7,83.3,0.7,1.9,35.4,0.942,0.33,C,False
Joyner Holmes,4,0,5.8,3.3,0.0,1.0,1.0,0.5,0.0,0.3,0.3,0.5,2.0,1.3,2.5,50.0,0.8,1.0,75.0,0.0,0.0,0.0,0.5,1.5,33.3,1.300,0.65,F,False
Kelsey Plum,26,0,25.5,14.8,0.4,2.1,2.5,3.6,1.0,0.0,1.7,2.2,2.2,4.9,11.3,43.7,1.7,4.4,38.6,3.3,3.5,94.4,3.2,6.9,46.9,1.314,0.51,G,False
Kiah Stokes,15,8,20.5,1.5,1.8,4.3,6.1,1.0,0.4,0.7,0.5,1.3,2.1,0.7,1.1,58.8,0.0,0.0,0.0,0.1,0.3,50.0,0.7,1.1,58.8,1.294,0.59,C,False
Liz Cambage,25,24,23.8,14.2,1.6,6.7,8.2,1.3,0.9,1.6,1.8,3.0,0.8,5.6,10.3,54.3,0.2,0.6,35.7,2.8,4.0,71.0,5.4,9.8,55.3,1.380,0.55,C,False
Riquna Williams,32,32,26.0,10.5,0.2,2.4,2.6,1.6,0.8,0.4,0.7,1.5,2.4,3.6,8.0,44.4,2.0,4.7,41.7,1.4,1.6,92.0,1.6,3.3,48.1,1.311,0.57,G,False
Total,32,,,89.3,7.4,31.3,38.7,20.9,6.8,4.6,11.6,14.2,1.8,32.6,69.6,46.8,5.1,13.5,37.5,17.9,21.9,81.9,27.5,56.1,49.0,1.282,0.51,,False
