Name,Team,P,G,A
Danny Welbeck,Brighton & Hove Albion,30.0,12.0,0.0
Diego Gómez,Brighton & Hove Albion,28.0,5.0,0.0
Yankuba Minteh,Brighton & Hove Albion,0.0,0.0,4.0
