Name,Team,P,G,A
Brenden Aaronson,Leeds United,0.0,0.0,3.0
Dominic Calvert-Lewin,Leeds United,28.0,10.0,0.0
Lukas Nmecha,Leeds United,25.0,6.0,0.0
