Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam Loewen*,32.0,ARI,NL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
AJ Pollock,28.0,ARI,NL,0.4,12.0,46.0,41.0,9.0,10.0,0.0,0.0,2.0,4.0,4.0,0.0,5.0,8.0,0.244,0.326,0.39,0.716,85.0,0.339,82.0,16.0,1.0,0.0,0.0,0.0,0.0,8,
Andrew Chafin,26.0,ARI,NL,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Archie Bradley,23.0,ARI,NL,-0.5,25.0,48.0,43.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,28.0,0.07,0.068,0.07,0.138,-64.0,0.059,-123.0,3.0,0.0,0.0,4.0,1.0,0.0,1,
Brad Ziegler,36.0,ARI,NL,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Braden Shipley,24.0,ARI,NL,-0.1,13.0,27.0,26.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.115,0.115,0.154,0.269,-31.0,0.127,-69.0,4.0,0.0,0.0,1.0,0.0,0.0,1/H,
Brandon Drury,23.0,ARI,NL,-0.1,134.0,499.0,461.0,59.0,130.0,31.0,1.0,16.0,53.0,1.0,1.0,31.0,100.0,0.282,0.329,0.458,0.786,101.0,0.349,105.0,211.0,14.0,3.0,0.0,4.0,2.0,7954H/3,
Chris Herrmann*,28.0,ARI,NL,1.3,56.0,166.0,148.0,21.0,42.0,5.0,4.0,6.0,28.0,4.0,0.0,16.0,44.0,0.284,0.352,0.493,0.845,116.0,0.369,115.0,73.0,2.0,0.0,1.0,1.0,1.0,2H/9738,
Chris Owings,24.0,ARI,NL,1.0,119.0,466.0,437.0,52.0,121.0,24.0,11.0,5.0,49.0,21.0,2.0,20.0,87.0,0.277,0.315,0.416,0.731,88.0,0.328,83.0,182.0,8.0,5.0,2.0,2.0,4.0,68/H4,
Daniel Hudson,29.0,ARI,NL,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
