Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Hill,34.0,MIL,NL,1.9,78.0,292.0,254.0,34.0,72.0,11.0,0.0,8.0,29.0,4.0,2.0,30.0,43.0,0.283,0.359,0.421,0.78,106.0,0.343,105.0,107.0,5.0,2.0,0.0,4.0,0.0,54/H,
Alex Presley*,30.0,MIL,NL,-0.8,47.0,129.0,116.0,12.0,23.0,2.0,0.0,3.0,11.0,0.0,2.0,11.0,25.0,0.198,0.271,0.293,0.564,50.0,0.25,43.0,34.0,2.0,1.0,0.0,1.0,1.0,H97/8,
Andrew Susac,26.0,MIL,NL,0.1,9.0,19.0,17.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,0.235,0.316,0.471,0.786,105.0,0.34,102.0,8.0,0.0,0.0,0.0,0.0,0.0,/2H,
Andy Wilkins*,27.0,MIL,NL,-0.2,26.0,27.0,24.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,10.0,0.125,0.222,0.292,0.514,35.0,0.271,46.0,7.0,1.0,0.0,0.0,0.0,0.0,H/39,
Ariel Peña,27.0,MIL,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Ben Rowen,27.0,MIL,NL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Blaine Boyer,34.0,MIL,NL,0.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-155.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brent Suter*,26.0,MIL,NL,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Carlos Torres,33.0,MIL,NL,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chase Anderson,28.0,MIL,NL,-0.2,28.0,52.0,45.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,0.089,0.128,0.089,0.217,-41.0,0.107,-83.0,4.0,0.0,1.0,5.0,0.0,0.0,1,
Chris Capuano*,37.0,MIL,NL,0.1,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,,0.697,373.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chris Carter,29.0,MIL,NL,0.7,160.0,644.0,549.0,84.0,122.0,27.0,1.0,41.0,94.0,3.0,1.0,76.0,206.0,0.222,0.321,0.499,0.821,113.0,0.354,112.0,274.0,18.0,9.0,0.0,10.0,1.0,*3/HD,
Colin Walsh#,26.0,MIL,NL,-0.5,38.0,63.0,47.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,15.0,22.0,0.085,0.317,0.106,0.424,20.0,0.24,30.0,5.0,1.0,1.0,0.0,0.0,0.0,H5/74,
Corey Knebel,24.0,MIL,NL,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Damien Magnifico,25.0,MIL,NL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
David Goforth,27.0,MIL,NL,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Domingo Santana,23.0,MIL,NL,-0.2,77.0,281.0,246.0,34.0,63.0,14.0,0.0,11.0,32.0,2.0,3.0,32.0,91.0,0.256,0.345,0.447,0.792,108.0,0.353,115.0,110.0,7.0,2.0,0.0,1.0,0.0,9H/78,
Hernán Pérez,25.0,MIL,NL,1.7,123.0,430.0,404.0,50.0,110.0,18.0,3.0,13.0,56.0,34.0,7.0,18.0,94.0,0.272,0.302,0.428,0.73,91.0,0.339,94.0,173.0,6.0,1.0,3.0,4.0,0.0,59H4/8367,
Jacob Barnes,26.0,MIL,NL,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jake Elmore,29.0,MIL,NL,-0.7,59.0,99.0,78.0,7.0,17.0,2.0,0.0,0.0,4.0,2.0,3.0,17.0,17.0,0.218,0.371,0.244,0.615,68.0,0.287,71.0,19.0,1.0,2.0,2.0,0.0,1.0,H7/5948,
Jeremy Jeffress,28.0,MIL,NL,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jhan Mariñez,27.0,MIL,NL,0.0,40.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-147.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jimmy Nelson,27.0,MIL,NL,-0.3,30.0,59.0,50.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,32.0,0.08,0.115,0.08,0.195,-47.0,0.112,-85.0,4.0,0.0,0.0,7.0,0.0,0.0,1,
Jonathan Lucroy,30.0,MIL,NL,2.2,95.0,376.0,338.0,48.0,101.0,17.0,3.0,13.0,50.0,5.0,0.0,33.0,70.0,0.299,0.359,0.482,0.841,120.0,0.365,119.0,163.0,12.0,1.0,0.0,4.0,3.0,2/H3D,
Jonathan Villar#,25.0,MIL,NL,3.4,156.0,679.0,589.0,92.0,168.0,38.0,3.0,19.0,63.0,62.0,18.0,79.0,174.0,0.285,0.369,0.457,0.826,117.0,0.366,115.0,269.0,7.0,2.0,5.0,4.0,4.0,654/H,
Josmil Pinto,27.0,MIL,NL,-0.1,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.167,0.0,0.167,-50.0,0.116,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,/H,
Junior Guerra,31.0,MIL,NL,0.2,19.0,43.0,35.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.229,0.229,0.286,0.514,35.0,0.226,1.0,10.0,0.0,0.0,8.0,0.0,0.0,1,
Keon Broxton,26.0,MIL,NL,2.0,75.0,244.0,207.0,28.0,50.0,10.0,1.0,9.0,19.0,23.0,4.0,36.0,88.0,0.242,0.354,0.43,0.784,107.0,0.358,105.0,89.0,2.0,0.0,1.0,0.0,0.0,8H,
