Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Angus Crookshank,NJ,LW,11,1,0,1,-1.0,7,7:09,0,0,6,16.7,,,,,,0,0,0.0
Arseny Gritsyuk,NJ,RW,72,12,23,35,-1.0,48,21:35,4,9,191,6.3,,,,,,1,0,0.0
Brenden Dillon,NJ,D,65,17,7,24,2.0,39,13:35,1,1,98,17.3,,,,,,1,0,0.0
Brett Pesce,NJ,D,29,2,5,7,-1.0,8,12:12,0,0,40,5.0,,,,,,1,0,0.0
Brian Halonen,NJ,LW,21,1,1,2,-7.0,0,8:18,0,0,19,5.3,,,,,,0,0,0.0
Cody Glass,NJ,C,63,11,15,26,-3.0,24,19:32,1,1,94,11.7,,,,,,1,1,100.0
Colton White,NJ,D,29,0,7,7,0.0,38,17:40,0,0,28,0.0,,,,,,0,0,0.0
Connor Brown,NJ,RW,72,24,18,42,-12.0,22,18:34,6,4,256,9.4,,,,,,0,0,0.0
Dawson Mercer,NJ,C,70,17,23,40,2.0,22,17:27,4,4,108,15.7,,,,,,0,0,0.0
Dennis Cholowski,NJ,D,8,1,0,1,1.0,4,8:36,0,0,4,25.0,,,,,,0,0,0.0
Dougie Hamilton,NJ,D,67,6,29,35,-3.0,32,22:59,2,11,147,4.1,,,,,,0,0,0.0
Evgenii Dadonov,NJ,LW,15,0,1,1,-5.0,2,14:27,0,0,10,0.0,,,,,,0,0,0.0
Jesper Bratt,NJ,LW,56,25,47,72,4.0,6,21:15,4,18,210,11.9,,,,,,1,1,100.0
Johnathan Kovacevic,NJ,D,38,3,4,7,-12.0,33,11:45,1,2,52,5.8,,,,,,0,0,0.0
Jonas Siegenthaler,NJ,D,74,8,6,14,-21.0,19,10:39,0,1,56,14.3,,,,,,5,2,40.0
Juho Lammikko,NJ,C,52,0,4,4,-11.0,4,9:54,0,0,30,0.0,,,,,,0,0,0.0
Lenni Hameenaho,NJ,RW,51,4,6,10,-5.0,12,12:44,0,1,53,7.5,,,,,,0,0,0.0
Luke Glendening,NJ,C,23,0,4,4,2.0,2,12:15,0,0,14,0.0,,,,,,0,0,0.0
Luke Hughes,NJ,D,77,18,21,39,1.0,33,18:13,4,3,147,12.2,,,,,,0,0,0.0
Marc McLaughlin,NJ,C,23,1,0,1,-4.0,2,10:38,0,0,20,5.0,,,,,,0,0,0.0
Maxim Tsyplakov RW *,NJ,,21,0,2,2,-5.0,8,9:27,0,0,21,0.0,,,,,,0,0,0.0
Nathan Legare,NJ,RW,2,0,0,0,0.0,0,5:48,0,0,0,0.0,,,,,,0,0,0.0
Nick Bjugstad C *,NJ,,24,0,2,2,-4.0,4,9:52,0,0,15,0.0,,,,,,0,0,0.0
Nico Hischier,NJ,C,77,20,48,68,-9.0,12,18:46,5,15,167,12.0,,,,,,5,5,100.0
Ondrej Palat,NJ,LW,77,0,13,13,-10.0,48,19:29,0,0,57,0.0,,,,,,0,0,0.0
Paul Cotter,NJ,LW,77,3,12,15,-9.0,89,17:51,0,0,50,6.0,,,,,,0,0,0.0
Seamus Casey,NJ,D,3,0,0,0,0.0,0,6:20,0,0,4,0.0,,,,,,0,0,0.0
Shane Lachance,NJ,LW,2,0,0,0,-3.0,0,18:00,0,0,4,0.0,,,,,,0,0,0.0
Simon Nemec,NJ,D,66,13,18,31,-3.0,26,15:10,2,3,149,8.7,,,,,,1,0,0.0
Stefan Noesen,NJ,RW,37,1,6,7,-11.0,6,20:18,0,0,45,2.2,,,,,,0,0,0.0
Timo Meier,NJ,RW,77,26,36,62,-4.0,29,20:48,10,12,200,13.0,,,,,,0,0,0.0
Total,NJ,,5,0,0,0,-1.0,2,8:34,0,0,2,0.0,,,,,,0,0,0.0
Xavier Parent,NJ,C,1,0,0,0,0.0,0,7:25,0,0,0,0.0,,,,,,0,0,0.0
Zack MacEwen,NJ,RW,1,0,0,0,0.0,0,8:15,0,0,0,0.0,,,,,,0,0,0.0
