Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Nikishin,CAR,D,76,11,19,30,11,31,1073.75,4,6,1,1,1,119,0.09243,6,19,,2025-2026
Andrei Svechnikov,CAR,R,77,29,38,67,0,64,1020.7142,11,17,0,0,3,193,0.15025,18,39,0.45454,2025-2026
Bradly Nadeau,CAR,L,8,2,0,2,-2,0,711.0,1,0,0,0,0,8,0.25,1,1,0.0,2025-2026
Charles Alexis Legault,CAR,D,8,1,1,2,4,10,796.125,0,0,0,0,0,10,0.1,1,2,,2025-2026
Domenick Fensore,CAR,D,1,0,0,0,-2,0,1162.0,0,0,0,0,0,2,0.0,0,0,,2025-2026
Eric Robinson,CAR,L,63,12,6,18,7,6,675.3333,0,0,0,0,3,78,0.15384,12,17,0.07692,2025-2026
Jaccob Slavin,CAR,D,37,0,6,6,7,4,1268.6216,0,0,0,0,0,58,0.0,0,4,,2025-2026
Jackson Blake,CAR,R,77,22,27,49,3,40,986.1038,3,7,0,1,3,165,0.13333,19,39,0.0,2025-2026
Jalen Chatfield,CAR,D,70,2,15,17,16,18,1211.0857,0,0,0,0,1,99,0.0202,2,17,,2025-2026
Jesperi Kotkaniemi,CAR,C,38,2,7,9,1,8,663.2894,0,0,0,0,0,38,0.05263,2,9,0.47555,2025-2026
Joel Nystrom,CAR,D,37,1,8,9,5,6,910.081,0,0,0,0,0,43,0.02325,1,9,,2025-2026
Jordan Martinook,CAR,L,73,12,14,26,5,33,885.1506,0,0,3,0,3,107,0.11214,9,23,0.44776,2025-2026
Jordan Staal,CAR,C,73,19,14,33,3,29,967.6986,4,0,0,0,3,101,0.18811,15,28,0.55092,2025-2026
Justin Robidas,CAR,C,2,0,1,1,0,0,641.0,0,0,0,0,0,2,0.0,0,1,0.5,2025-2026
K'Andre Miller,CAR,D,69,6,29,35,6,54,1342.5507,1,2,1,0,1,114,0.05263,4,29,0.0,2025-2026
Logan Stankoven,CAR,C,77,18,20,38,10,25,919.8961,3,4,0,0,2,157,0.11464,15,31,0.44547,2025-2026
Mark Jankowski,CAR,L,64,8,10,18,4,16,662.7968,0,2,0,0,2,59,0.13559,8,16,0.52213,2025-2026
Mike Reilly,CAR,D,38,1,8,9,11,22,896.9473,0,0,1,0,0,57,0.01754,0,8,,2025-2026
Nicolas Deslauriers,CAR,L,26,0,1,1,-4,38,508.2692,0,0,0,0,0,13,0.0,0,1,1.0,2025-2026
Nikolaj Ehlers,CAR,L,77,24,41,65,5,12,1000.0389,9,18,0,1,6,192,0.125,15,38,0.36666,2025-2026
Noah Philp,CAR,C,17,2,1,3,-7,4,596.5882,0,0,0,0,0,14,0.14285,2,3,0.56097,2025-2026
Sean Walker,CAR,D,77,7,19,26,-1,57,1305.2207,0,1,0,1,1,171,0.04093,7,23,,2025-2026
Sebastian Aho,CAR,C,77,26,52,78,10,42,1178.3116,7,20,2,2,4,187,0.13903,17,45,0.50832,2025-2026
Seth Jarvis,CAR,C,69,32,34,66,6,23,1133.855,5,16,4,2,7,220,0.14545,23,39,0.40506,2025-2026
Shayne Gostisbehere,CAR,D,51,13,34,47,10,20,1151.4313,6,11,0,0,1,111,0.11711,7,30,,2025-2026
Taylor Hall,CAR,L,77,16,28,44,5,44,864.2597,3,3,0,0,1,131,0.12213,13,38,0.41666,2025-2026
William Carrier,CAR,L,66,6,8,14,1,18,648.5757,0,0,0,0,2,74,0.08108,6,14,0.35294,2025-2026
