Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Ben Jones,MIN,C,26,1,1,2,-10,0,516.4615,0,0,0,0,0,25,0.04,1,2,0.53543,2025-2026
Bobby Brink,MIN,R,64,15,15,30,-4,24,909.8125,3,4,0,0,3,100,0.15,12,23,0.32608,2025-2026
Brock Faber,MIN,D,77,15,36,51,20,37,1480.2207,1,10,1,0,1,170,0.08823,13,38,,2025-2026
Carson Lambos,MIN,D,1,0,0,0,1,0,616.0,0,0,0,0,0,1,0.0,0,0,,2025-2026
Daemon Hunt,MIN,D,29,0,5,5,-3,6,717.4827,0,0,0,0,0,15,0.0,0,5,,2025-2026
Danila Yurov,MIN,R,68,10,15,25,-2,26,789.397,0,2,0,0,2,73,0.13698,10,23,0.39067,2025-2026
David Jiricek,MIN,D,25,0,0,0,0,14,702.68,0,0,0,0,0,15,0.0,0,0,,2025-2026
David Spacek,MIN,D,2,0,0,0,-1,0,645.0,0,0,0,0,0,0,,0,0,,2025-2026
Hunter Haight,MIN,C,7,0,1,1,-3,0,599.2857,0,0,0,0,0,8,0.0,0,1,0.46153,2025-2026
Jake Middleton,MIN,D,70,2,14,16,5,74,1054.3142,0,0,0,0,0,58,0.03448,2,16,,2025-2026
Jared Spurgeon,MIN,D,76,6,14,20,1,14,1178.9342,2,3,0,1,2,85,0.07058,4,15,,2025-2026
Jeff Petry,MIN,D,62,0,9,9,-11,22,884.758,0,2,0,0,0,51,0.0,0,7,,2025-2026
Joel Eriksson Ek,MIN,C,68,18,30,48,14,30,1150.7794,7,9,0,0,3,185,0.09729,11,32,0.48828,2025-2026
Jonas Brodin,MIN,D,58,4,13,17,16,16,1226.3275,0,1,0,0,1,71,0.05633,4,16,,2025-2026
Kirill Kaprizov,MIN,L,75,43,44,87,12,28,1330.24,17,13,0,4,7,260,0.16538,26,57,0.0,2025-2026
Liam Ohgren,MIN,L,63,8,9,17,-12,2,766.3809,0,0,0,0,0,85,0.09411,8,16,0.45,2025-2026
Marco Rossi,MIN,C,44,10,21,31,-25,10,1052.4772,2,10,0,0,1,59,0.16949,8,19,0.49811,2025-2026
Marcus Foligno,MIN,L,53,7,5,12,-11,58,773.3207,2,0,0,0,0,60,0.11666,5,10,0.45,2025-2026
Marcus Johansson,MIN,L,70,14,31,45,18,12,926.3142,3,5,0,1,4,96,0.14583,11,36,0.375,2025-2026
Mats Zuccarello,MIN,R,57,15,36,51,-5,18,1119.3157,6,13,0,3,5,120,0.125,9,32,0.46551,2025-2026
Matt Boldy,MIN,L,73,41,40,81,17,28,1239.7808,11,17,4,1,3,244,0.16803,26,49,0.45762,2025-2026
Matt Kiersted,MIN,D,4,0,1,1,-1,0,822.0,0,0,0,0,0,4,0.0,0,0,,2025-2026
Michael McCarron,MIN,C,74,6,9,15,-17,91,842.9864,0,0,1,0,1,98,0.06122,5,14,0.52335,2025-2026
Nick Foligno,MIN,L,50,3,9,12,3,38,755.04,0,2,0,0,0,46,0.06521,3,9,0.4937,2025-2026
Nico Sturm,MIN,C,46,5,6,11,1,14,653.0652,0,0,1,0,0,35,0.14285,4,10,0.5457,2025-2026
Nicolas Aube-Kubel,MIN,R,4,0,1,1,1,6,728.0,0,0,0,0,0,4,0.0,0,1,0.0,2025-2026
Quinn Hughes,MIN,D,71,6,68,74,0,30,1660.9436,2,31,0,0,1,184,0.0326,4,41,,2025-2026
Robby Fabbri,MIN,C,19,1,3,4,-4,14,711.9473,0,0,0,0,0,25,0.04,1,4,0.66666,2025-2026
Ryan Hartman,MIN,R,73,22,19,41,-1,46,1001.8219,5,1,0,0,4,161,0.13664,17,35,0.45235,2025-2026
Tyler Pitlick,MIN,C,32,2,0,2,-4,24,466.375,0,0,0,0,0,26,0.07692,2,2,0.0,2025-2026
Vinnie Hinostroza,MIN,C,60,5,10,15,-14,29,641.0,0,2,0,0,2,62,0.08064,5,13,0.46808,2025-2026
Vladimir Tarasenko,MIN,R,70,22,22,44,-7,8,895.2,5,7,0,1,3,138,0.15942,17,32,0.55555,2025-2026
Yakov Trenin,MIN,C,77,6,15,21,13,33,793.2337,0,0,0,0,1,92,0.06521,6,21,0.39823,2025-2026
Zach Bogosian,MIN,D,41,2,4,6,8,18,872.6585,0,0,0,0,0,30,0.06666,2,6,0.0,2025-2026
Zeev Buium,MIN,D,70,5,19,24,-30,35,1161.8857,3,9,0,0,1,66,0.07575,2,12,,2025-2026
