Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
A.J. Greer,FLA,L,73,15,13,28,8,113,735.4657,0,0,0,0,2,94,0.15957,15,28,0.21428,2025-2026
Aaron Ekblad,FLA,D,72,4,22,26,-5,55,1348.6666,1,4,0,0,3,97,0.04123,3,20,0.0,2025-2026
Anton Lundell,FLA,C,64,18,26,44,-8,34,1149.125,4,11,2,0,3,138,0.13043,12,25,0.51785,2025-2026
Brad Marchand,FLA,L,52,27,27,54,-16,38,1064.0961,6,14,0,1,3,138,0.19565,21,34,0.125,2025-2026
Carter Verhaeghe,FLA,C,75,24,30,54,-12,32,1052.8266,6,5,0,0,4,183,0.13114,18,43,0.35922,2025-2026
Cole Reinhardt,FLA,L,55,4,5,9,-6,19,622.4909,0,0,0,0,1,41,0.09756,4,9,0.63636,2025-2026
Cole Schwindt,FLA,R,24,4,2,6,0,2,541.75,0,0,0,0,0,15,0.26666,4,6,0.45098,2025-2026
Dmitry Kulikov,FLA,D,18,0,0,0,-5,8,1089.1111,0,0,0,0,0,14,0.0,0,0,,2025-2026
Donovan Sebrango,FLA,D,37,0,4,4,-13,66,864.4324,0,0,0,0,0,26,0.0,0,4,,2025-2026
Eetu Luostarinen,FLA,C,68,9,18,27,-1,32,997.0882,1,0,0,0,0,100,0.09,8,25,0.45652,2025-2026
Eetu Luostarinen,FLA,C,68,9,18,27,-1,32,997.0882,1,0,0,0,0,100,0.09,8,25,0.45652,2025-2026
Evan Rodrigues,FLA,C,69,11,20,31,-16,38,1019.5942,1,4,1,0,0,160,0.06875,9,25,0.47029,2025-2026
Gustav Forsling,FLA,D,76,2,25,27,-4,49,1358.6447,0,2,0,0,1,107,0.01869,2,25,,2025-2026
Jack Devine,FLA,R,6,0,0,0,-3,2,506.3333,0,0,0,0,0,6,0.0,0,0,,2025-2026
Jack Studnicka,FLA,C,19,0,0,0,-6,4,425.7368,0,0,0,0,0,16,0.0,0,0,0.37931,2025-2026
Jeff Petry,FLA,D,62,0,9,9,-11,22,884.758,0,2,0,0,0,51,0.0,0,7,,2025-2026
Jesper Boqvist,FLA,C,68,3,8,11,-14,16,692.2794,0,1,0,0,1,56,0.05357,3,10,0.29729,2025-2026
Jonah Gadjovich,FLA,L,10,0,3,3,2,7,476.6,0,0,0,0,0,8,0.0,0,3,,2025-2026
Luke Kunin,FLA,C,57,2,3,5,-8,45,556.5789,0,0,0,0,0,43,0.04651,2,5,0.50381,2025-2026
Mackie Samoskevich,FLA,R,72,10,17,27,-8,30,863.7222,4,6,0,0,1,149,0.06711,6,17,0.42857,2025-2026
Matthew Tkachuk,FLA,L,30,13,19,32,-7,46,1108.1333,4,9,0,0,1,88,0.14772,9,19,0.33333,2025-2026
Mike Benning,FLA,D,13,0,4,4,-7,2,960.8461,0,1,0,0,0,9,0.0,0,3,,2025-2026
Mikulas Hovorka,FLA,D,3,0,0,0,-3,0,810.0,0,0,0,0,0,0,,0,0,,2025-2026
Niko Mikkola,FLA,D,68,3,8,11,-1,47,1221.3382,0,0,0,0,0,68,0.04411,3,11,,2025-2026
Noah Gregor,FLA,L,32,4,3,7,-12,26,536.4687,0,0,0,0,0,34,0.11764,4,7,0.40909,2025-2026
Noah Gregor,FLA,L,32,4,3,7,-12,26,536.4687,0,0,0,0,0,34,0.11764,4,7,0.40909,2025-2026
Nolan Foote,FLA,L,8,1,0,1,-3,4,594.375,0,0,0,0,0,12,0.08333,1,1,,2025-2026
Sam Bennett,FLA,C,74,26,32,58,-8,82,1108.2972,5,9,0,1,5,194,0.13402,21,44,0.47551,2025-2026
Sam Reinhart,FLA,C,64,29,32,61,-18,10,1277.2031,11,14,3,1,6,166,0.17469,15,32,0.38095,2025-2026
Sandis Vilmanis,FLA,L,19,3,2,5,-1,4,623.8421,0,0,0,0,0,15,0.2,3,5,0.75,2025-2026
Seth Jones,FLA,D,51,7,24,31,-3,18,1415.1176,5,11,0,0,0,87,0.08045,2,15,,2025-2026
Tobias Bjornfot,FLA,D,14,2,1,3,-1,0,744.2142,0,0,0,0,0,9,0.22222,2,3,,2025-2026
Tomas Nosek,FLA,L,17,0,2,2,-9,2,837.5882,0,0,0,0,0,5,0.0,0,2,0.48148,2025-2026
Uvis Balinskis,FLA,D,54,5,10,15,-13,30,982.2777,3,3,0,0,1,66,0.07575,2,9,,2025-2026
Vinnie Hinostroza,FLA,C,60,5,10,15,-14,29,641.0,0,2,0,0,2,62,0.08064,5,13,0.46808,2025-2026
