Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Steeves,BOS,C,41,9,7,16,5,32,719.2195,1,2,1,0,0,52,0.17307,7,12,0.42857,2025-2026
Andrew Peeke,BOS,D,73,5,9,14,-10,20,1160.8219,0,0,0,0,0,79,0.06329,5,14,,2025-2026
Casey Mittelstadt,BOS,C,68,15,27,42,12,12,907.25,2,5,0,0,2,77,0.1948,13,35,0.50282,2025-2026
Charlie McAvoy,BOS,D,66,11,47,58,14,60,1465.9848,2,21,0,1,1,111,0.09909,9,35,,2025-2026
David Pastrnak,BOS,R,73,29,68,97,4,70,1247.315,10,23,0,1,4,252,0.11507,19,64,0.22222,2025-2026
Elias Lindholm,BOS,C,65,17,30,47,-6,36,1071.6615,7,13,0,0,3,111,0.15315,10,27,0.55786,2025-2026
Fraser Minten,BOS,C,78,17,17,34,21,20,932.0,1,2,0,2,2,113,0.15044,16,30,0.49491,2025-2026
Georgii Merkulov,BOS,C,1,0,0,0,-1,0,635.0,0,0,0,0,0,0,,0,0,,2025-2026
Hampus Lindholm,BOS,D,64,4,20,24,-4,58,1298.6875,1,3,0,0,2,97,0.04123,3,20,,2025-2026
Henri Jokiharju,BOS,D,40,1,12,13,2,14,1065.05,0,2,0,0,1,38,0.02631,1,11,,2025-2026
Jeffrey Viel,BOS,L,40,3,6,9,-3,68,721.325,0,0,0,0,0,56,0.05357,3,9,0.2,2025-2026
John Beecher,BOS,C,34,3,4,7,-6,29,621.8235,0,0,1,0,0,35,0.08571,2,5,0.43715,2025-2026
Jordan Harris,BOS,D,7,1,1,2,-1,0,929.4285,0,0,0,0,0,12,0.08333,1,2,,2025-2026
Lukas Reichel,BOS,L,28,3,5,8,-2,6,747.2142,0,0,0,0,1,22,0.13636,3,8,0.39316,2025-2026
Marat Khusnutdinov,BOS,C,73,15,18,33,14,16,867.3972,0,1,0,1,1,77,0.1948,15,32,0.47368,2025-2026
Mark Kastelic,BOS,C,78,9,9,18,1,138,759.4102,0,1,1,0,3,92,0.09782,8,16,0.60813,2025-2026
Mason Lohrei,BOS,D,69,7,18,25,11,20,1010.855,2,3,0,0,0,68,0.10294,5,20,,2025-2026
Matej Blümel,BOS,R,4,0,0,0,-3,0,652.0,0,0,0,0,0,4,0.0,0,0,0.0,2025-2026
Matthew Poitras,BOS,C,3,1,0,1,1,4,727.0,0,0,0,0,0,8,0.125,1,1,0.38888,2025-2026
Michael Callahan,BOS,D,5,0,0,0,-1,0,779.4,0,0,0,0,0,3,0.0,0,0,,2025-2026
Michael Eyssimont,BOS,C,53,8,10,18,-4,31,652.0754,1,3,0,0,1,103,0.07766,7,14,0.5,2025-2026
Morgan Geekie,BOS,C,77,34,29,63,-5,22,1045.5844,12,12,0,1,5,172,0.19767,22,39,0.45911,2025-2026
Nikita Zadorov,BOS,D,77,2,18,20,19,148,1255.0129,0,0,0,0,1,103,0.01941,2,20,,2025-2026
Pavel Zacha,BOS,C,75,29,33,62,4,28,1019.8933,11,11,0,2,4,127,0.22834,18,40,0.52486,2025-2026
Riley Tufte,BOS,L,4,1,0,1,-1,0,700.25,1,0,0,0,0,4,0.25,0,0,,2025-2026
Sean Kuraly,BOS,C,78,5,12,17,-5,41,798.4102,0,0,0,0,1,104,0.04807,5,17,0.5094,2025-2026
Tanner Jeannot,BOS,L,74,6,15,21,-6,66,759.7972,0,1,0,0,1,76,0.07894,6,20,0.44444,2025-2026
Victor Soderstrom,BOS,D,8,0,1,1,3,0,820.625,0,0,0,0,0,8,0.0,0,1,,2025-2026
Viktor Arvidsson,BOS,L,66,24,27,51,19,24,874.6666,4,5,0,0,6,169,0.14201,20,42,0.5,2025-2026
Vladislav Kolyachonok,BOS,D,13,1,2,3,2,4,752.4615,0,0,0,0,1,12,0.08333,1,3,,2025-2026
