Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Kawhi Leonard,52,50.0,33.6,23.8,1.1,5.4,6.5,3.9,1.4,0.5,1.7,1.6,2.3,8.6,16.8,51.2,2.0,4.8,41.6,4.7,5.4,87.1,6.6,11.9,55.1,1.423,0.57,F,False
Paul George,56,56.0,34.6,23.8,0.8,5.3,6.1,5.1,1.5,0.4,3.1,2.8,1.6,8.2,17.9,45.7,2.8,7.6,37.1,4.6,5.3,87.1,5.4,10.3,52.1,1.327,0.54,F,False
Norman Powell,60,8.0,26.1,17.0,0.4,2.5,2.9,1.8,0.8,0.3,1.7,2.1,1.1,5.7,11.8,47.9,1.9,4.8,39.7,3.8,4.6,81.2,3.8,7.1,53.4,1.435,0.56,G,False
Russell Westbrook,21,21.0,30.2,15.8,1.4,3.4,4.9,7.6,1.1,0.5,3.4,2.0,2.3,6.1,12.5,48.9,1.2,3.5,35.6,2.4,3.6,65.8,4.9,9.0,54.0,1.267,0.54,G,True
John Wall,34,3.0,22.2,11.4,0.4,2.3,2.7,5.2,0.8,0.4,2.4,1.7,2.2,4.1,10.0,40.7,1.0,3.2,30.3,2.3,3.3,68.1,3.1,6.8,45.7,1.139,0.46,PG,False
Marcus Morris Sr.,65,65.0,28.1,11.2,0.4,3.5,4.0,1.8,0.6,0.3,0.9,2.1,2.0,4.2,9.9,42.6,1.7,4.7,36.5,1.0,1.3,78.2,2.5,5.2,48.2,1.132,0.51,F,False
Eric Gordon,22,11.0,24.9,11.0,0.2,1.5,1.7,2.1,0.6,0.4,1.0,1.5,2.2,3.7,8.0,46.3,2.1,5.0,42.3,1.5,1.7,84.2,1.5,2.9,53.1,1.377,0.6,G,True
Reggie Jackson,52,38.0,25.7,10.9,0.4,1.8,2.2,3.5,0.7,0.1,1.8,1.8,1.9,4.1,9.8,41.8,1.5,4.2,35.0,1.2,1.3,92.4,2.6,5.6,46.9,1.105,0.49,PG,True
Bones Hyland,14,0.0,18.9,10.8,0.7,2.8,3.5,3.4,0.8,0.1,1.1,2.1,3.1,3.9,9.8,40.1,1.9,5.3,35.1,1.1,1.4,75.0,2.1,4.5,46.0,1.102,0.5,G,True
Ivica Zubac,76,76.0,28.5,10.8,3.1,6.8,9.9,1.0,0.4,1.3,1.5,2.9,0.7,4.3,6.8,63.4,0.0,0.0,0.0,2.2,3.1,69.7,4.3,6.7,63.7,1.591,0.63,C,False
Terance Mann,81,36.0,23.1,8.8,1.0,2.5,3.4,2.3,0.5,0.3,1.0,1.8,2.3,3.4,6.5,51.9,1.0,2.4,38.9,1.1,1.5,78.0,2.4,4.0,59.8,1.361,0.59,G,False
Luke Kennard,35,11.0,20.7,7.8,0.2,2.2,2.4,1.1,0.5,0.1,0.9,1.3,1.2,2.8,6.0,46.4,1.7,3.8,44.7,0.5,0.6,95.0,1.1,2.3,49.4,1.299,0.6,G,True
Mason Plumlee,23,4.0,19.9,7.5,1.8,5.1,6.9,1.7,0.5,0.5,1.3,2.4,1.3,2.8,3.8,72.7,0.0,0.0,0.0,1.9,2.5,77.2,2.8,3.8,72.7,1.955,0.73,C,True
Brandon Boston,22,1.0,11.3,6.5,0.3,1.0,1.4,0.9,0.4,0.0,0.5,1.0,1.7,2.3,5.5,41.8,0.5,1.3,41.4,1.3,1.7,76.3,1.8,4.2,41.9,1.172,0.47,SG,False
Nicolas Batum,78,19.0,21.9,6.1,0.8,3.0,3.8,1.6,0.7,0.6,0.6,1.9,2.4,2.1,4.9,42.0,1.6,4.1,39.1,0.4,0.6,70.8,0.5,0.8,56.3,1.255,0.58,F,False
Robert Covington,48,0.0,16.2,6.0,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8,1.8,2.1,4.8,44.5,1.1,2.8,39.7,0.6,0.8,75.0,1.0,1.9,51.6,1.258,0.56,PF,False
Moses Brown,34,1.0,8.5,4.6,1.7,2.4,4.1,0.1,0.1,0.4,0.4,1.1,0.3,1.8,2.8,63.5,0.0,0.0,0.0,1.0,2.1,45.8,1.8,2.8,63.5,1.615,0.64,C,True
Amir Coffey,50,9.0,12.5,3.4,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0,2.5,1.1,2.9,38.6,0.2,0.8,27.5,1.0,1.3,77.8,0.9,2.1,42.9,1.186,0.42,G,False
Jason Preston,14,0.0,8.9,2.9,0.1,1.4,1.6,1.9,0.1,0.0,0.7,0.5,2.7,1.3,2.9,43.9,0.4,1.3,27.8,0.0,0.1,0.0,0.9,1.6,56.5,1.0,0.5,G,False
Moussa Diabate,22,1.0,8.9,2.7,1.4,0.9,2.3,0.2,0.3,0.4,0.4,0.7,0.4,1.1,2.1,51.1,0.0,0.1,50.0,0.5,0.7,62.5,1.0,2.0,51.1,1.255,0.52,F,False
Xavier Moon,4,0.0,5.0,1.8,0.0,0.8,0.8,1.3,0.0,0.0,0.3,0.5,5.0,0.8,2.3,33.3,0.3,0.8,33.3,0.0,0.0,0.0,0.5,1.5,33.3,0.778,0.39,G,False
Total,82,,,113.6,9.8,33.4,43.2,23.9,7.1,4.4,13.5,19.5,1.8,41.1,86.1,47.7,12.7,33.3,38.1,18.7,23.9,78.1,28.4,52.8,53.8,1.319,0.55,Total,False
