Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Bojan Bogdanovic,59,59.0,32.1,21.6,0.6,3.2,3.8,2.6,0.6,0.1,2.3,1.9,1.1,7.3,14.9,48.8,2.5,6.0,41.1,4.5,5.1,88.4,4.8,9.0,53.9,1.443,0.57,SF,False
Cade Cunningham,12,12.0,33.3,19.9,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,1.8,7.8,18.7,41.5,1.4,5.1,27.9,3.0,3.6,83.7,6.3,13.6,46.6,1.067,0.45,G,False
Jaden Ivey,74,73.0,31.1,16.3,1.0,2.9,3.9,5.2,0.8,0.2,3.2,3.3,1.6,5.5,13.3,41.6,1.6,4.7,34.3,3.6,4.8,74.7,3.9,8.6,45.7,1.225,0.48,G,False
Saddiq Bey,52,30.0,28.8,14.8,1.1,3.5,4.7,1.6,1.0,0.2,1.0,1.7,1.6,4.7,11.7,40.4,1.9,5.6,34.5,3.5,4.0,86.1,2.8,6.0,46.0,1.272,0.49,G,True
Alec Burks,51,8.0,22.0,12.8,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,2.0,3.9,9.0,43.6,1.9,4.7,41.4,3.0,3.7,81.4,2.0,4.3,45.9,1.42,0.54,SG,False
James Wiseman,24,22.0,25.2,12.7,2.3,5.8,8.1,0.7,0.2,0.8,1.5,2.9,0.4,5.4,10.2,53.1,0.1,0.8,16.7,1.8,2.5,71.2,5.3,9.5,55.9,1.245,0.54,C,True
Marvin Bagley III,42,25.0,23.6,12.0,2.2,4.2,6.4,0.9,0.5,0.7,1.1,1.9,0.8,4.8,9.1,52.9,0.5,1.6,28.8,1.9,2.6,75.0,4.4,7.5,57.9,1.319,0.55,F,False
Isaiah Stewart,50,47.0,28.3,11.3,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,1.0,3.9,8.8,44.2,1.3,4.1,32.7,2.2,3.0,73.8,2.6,4.7,54.2,1.286,0.52,F,False
Killian Hayes,76,56.0,28.3,10.3,0.4,2.5,2.9,6.2,1.4,0.4,2.3,2.9,2.7,4.0,10.7,37.7,1.1,3.8,28.0,1.2,1.5,82.1,3.0,7.0,42.9,0.964,0.43,G,False
Eugene Omoruyi,17,4.0,21.9,9.7,1.2,2.2,3.5,1.0,0.8,0.2,1.1,2.6,0.9,3.4,7.9,42.5,1.0,3.4,29.3,2.0,2.8,72.3,2.4,4.5,52.6,1.231,0.49,F,True
Hamidou Diallo,56,0.0,17.8,9.3,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,0.8,3.8,6.7,57.3,0.1,0.4,23.8,1.6,2.6,58.8,3.8,6.3,59.3,1.392,0.58,G,False
Jalen Duren,67,31.0,24.9,9.1,3.4,5.5,8.9,1.1,0.7,0.9,1.4,2.7,0.8,3.9,5.9,64.8,0.0,0.0,0.0,1.4,2.3,61.1,3.9,5.9,65.2,1.538,0.65,C,False
R.J. Hampton,21,3.0,18.5,7.3,0.4,1.9,2.3,1.0,0.5,0.2,1.0,1.4,1.0,2.5,5.9,42.3,1.1,3.0,36.5,1.2,1.9,66.7,1.4,2.9,48.3,1.244,0.52,G,True
Cory Joseph,62,2.0,19.8,6.9,0.3,1.4,1.7,3.5,0.5,0.1,0.9,1.4,3.9,2.4,5.7,42.7,1.1,2.9,38.9,0.9,1.2,79.2,1.3,2.8,46.8,1.217,0.53,PG,False
Isaiah Livers,52,22.0,23.1,6.7,0.5,2.2,2.8,0.8,0.5,0.5,0.6,2.0,1.4,2.3,5.5,41.7,1.4,3.9,36.5,0.6,0.8,82.1,0.9,1.6,54.1,1.201,0.55,F,False
Rodney McGruder,32,12.0,16.4,5.7,0.6,1.7,2.3,0.9,0.5,0.0,0.3,1.2,2.5,1.9,4.8,40.8,1.3,3.0,42.3,0.6,0.7,81.8,0.7,1.7,38.2,1.204,0.54,G,False
