Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Eric Gordon,42,40.0,30.1,17.0,0.2,1.6,1.8,3.3,1.1,0.2,2.8,1.8,1.2,5.6,13.9,40.2,1.3,4.1,32.4,4.5,5.3,84.2,4.3,9.8,43.6,1.221,0.45,G,False
Ryan Anderson,81,22.0,30.9,16.2,2.4,4.0,6.4,1.2,0.5,0.4,1.2,2.2,1.0,5.8,13.8,42.3,2.6,6.9,38.2,1.9,2.2,84.4,3.2,6.9,46.4,1.174,0.52,PF,False
Greivis Vasquez,78,78.0,34.4,13.9,0.6,3.8,4.3,9.0,0.8,0.1,3.2,2.4,2.9,5.6,13.0,43.3,1.1,3.1,34.2,1.6,2.0,80.5,4.6,9.9,46.2,1.07,0.47,PG,False
Anthony Davis,64,60.0,28.8,13.5,2.6,5.6,8.2,1.0,1.2,1.8,1.4,2.5,0.7,5.5,10.6,51.6,0.0,0.1,0.0,2.6,3.5,75.1,5.5,10.5,52.1,1.283,0.52,F,False
Robin Lopez,82,82.0,26.0,11.3,2.8,2.9,5.6,0.8,0.4,1.6,1.3,2.0,0.6,4.7,8.8,53.4,0.0,0.0,0.0,2.0,2.5,77.8,4.7,8.8,53.4,1.292,0.53,C,False
Jason Smith,51,0.0,17.2,8.2,1.3,2.4,3.6,0.7,0.3,0.9,1.1,2.4,0.6,3.3,6.7,49.0,0.0,0.1,0.0,1.7,2.0,84.3,3.3,6.6,49.6,1.232,0.49,F,False
Al-Farouq Aminu,76,71.0,27.2,7.3,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0,0.9,3.0,6.2,47.5,0.1,0.3,21.1,1.3,1.8,73.7,2.9,6.0,48.6,1.171,0.48,SF,False
Brian Roberts,78,5.0,17.0,7.1,0.2,1.0,1.2,2.8,0.5,0.0,0.9,1.4,3.1,2.7,6.6,41.7,0.8,2.0,38.6,0.9,1.0,90.9,2.0,4.6,43.0,1.086,0.47,PG,False
Austin Rivers,61,26.0,23.2,6.2,0.3,1.5,1.8,2.1,0.4,0.1,1.2,2.0,1.7,2.4,6.4,37.2,0.5,1.4,32.6,1.0,1.8,54.6,1.9,5.0,38.5,0.967,0.41,SG,False
Roger Mason Jr.,69,13.0,17.7,5.3,0.2,1.8,1.9,1.1,0.4,0.2,0.7,1.5,1.5,1.9,4.4,43.3,1.0,2.3,41.5,0.6,0.6,90.7,1.0,2.1,45.2,1.21,0.54,SG,False
Hakim Warrick,1,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,50.0,2.0,0.5,PF,True
Xavier Henry,50,2.0,12.5,3.9,0.4,1.4,1.8,0.3,0.3,0.1,0.6,1.4,0.4,1.3,3.2,41.0,0.1,0.2,36.4,1.2,1.8,63.0,1.2,3.0,41.3,1.205,0.42,SG,False
Lance Thomas,59,9.0,10.9,2.5,0.7,1.2,1.9,0.3,0.2,0.1,0.2,1.3,1.2,0.9,1.8,50.0,0.0,0.0,0.0,0.7,1.0,72.9,0.9,1.8,50.0,1.406,0.5,F,False
Lou Amundson,18,0.0,11.6,2.4,1.3,1.9,3.2,0.4,0.5,0.3,0.4,1.5,1.0,1.0,2.3,42.9,0.0,0.0,0.0,0.4,0.9,50.0,1.0,2.3,42.9,1.048,0.43,PF,True
Darius Miller,52,2.0,13.3,2.3,0.2,1.3,1.5,0.8,0.3,0.2,0.4,1.7,1.9,0.8,2.1,40.7,0.4,1.1,39.3,0.2,0.2,100.0,0.4,1.0,42.3,1.093,0.51,SF,False
Dominic McGuire,9,0.0,16.1,2.1,0.8,2.3,3.1,1.0,0.9,0.3,0.6,1.4,1.8,1.0,2.3,42.9,0.0,0.0,0.0,0.1,0.2,50.0,1.0,2.3,42.9,0.905,0.43,PF,True
Henry Sims,2,0.0,2.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,66.7,1.333,0.67,C,False
Terrel Harris,13,0.0,8.3,0.4,0.0,1.3,1.3,0.5,0.2,0.2,1.0,1.1,0.5,0.2,1.5,10.5,0.0,0.5,0.0,0.1,0.2,50.0,0.2,0.9,16.7,0.263,0.11,SG,True
Donald Sloan,3,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,True
Total,82,,,94.1,12.0,29.6,41.6,21.0,6.3,5.4,13.7,20.4,1.5,36.0,80.4,44.8,6.5,18.0,36.3,15.5,20.0,77.6,29.5,62.4,47.3,1.171,0.49,Total,False
