Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Rudy Gay,42,42.0,36.7,17.2,1.3,4.6,5.9,2.6,1.3,0.7,2.5,2.1,1.0,6.7,16.4,40.8,1.0,3.1,31.0,2.9,3.7,77.6,5.7,13.3,43.1,1.051,0.44,SF,True
Zach Randolph,76,75.0,34.3,15.4,4.1,7.2,11.2,1.4,0.8,0.4,2.0,2.4,0.7,6.2,13.5,46.0,0.0,0.3,8.7,3.0,3.9,75.0,6.2,13.2,46.9,1.142,0.46,F,False
Mike Conley,80,80.0,34.5,14.6,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,2.6,5.2,11.8,44.0,1.3,3.7,36.1,2.9,3.5,83.0,3.9,8.1,47.7,1.243,0.5,G,False
Marc Gasol,80,80.0,35.0,14.1,2.3,5.5,7.8,4.0,1.0,1.7,2.0,3.2,2.0,5.4,10.9,49.4,0.0,0.2,7.1,3.4,4.0,84.8,5.4,10.7,50.1,1.297,0.49,C,False
Tony Allen,79,79.0,26.7,8.9,1.5,3.1,4.6,1.2,1.5,0.6,1.2,2.7,1.0,3.6,8.1,44.5,0.0,0.3,12.5,1.7,2.4,71.7,3.6,7.8,45.8,1.105,0.45,SG,False
Tayshaun Prince,37,36.0,31.7,8.8,0.8,3.4,4.2,2.3,0.7,0.3,0.9,1.1,2.4,3.9,9.1,42.9,0.4,1.1,36.6,0.6,1.0,59.5,3.5,8.0,43.7,0.967,0.45,SF,True
Jerryd Bayless,80,4.0,22.1,8.7,0.3,1.9,2.2,3.3,0.7,0.2,1.5,2.1,2.2,3.3,7.8,41.9,0.9,2.5,35.3,1.3,1.5,83.6,2.4,5.3,45.0,1.116,0.48,G,False
Marreese Speights,40,2.0,14.5,6.6,1.9,2.8,4.7,0.5,0.3,0.7,0.9,2.2,0.5,2.7,6.2,42.9,0.1,0.1,40.0,1.2,1.7,71.6,2.6,6.1,43.0,1.061,0.43,F,True
Quincy Pondexter,59,1.0,21.1,6.4,0.7,1.5,2.2,1.0,0.6,0.1,0.7,1.6,1.5,2.2,5.1,42.8,1.0,2.6,39.5,1.0,1.3,78.7,1.2,2.5,46.3,1.254,0.53,F,False
Darrell Arthur,59,3.0,16.4,6.1,1.2,1.7,2.9,0.6,0.4,0.6,0.7,2.1,0.8,2.7,6.1,45.1,0.1,0.3,27.8,0.6,0.8,71.7,2.7,5.8,46.0,1.008,0.46,F,False
Wayne Ellington,40,4.0,16.9,5.5,0.1,1.2,1.3,1.1,0.4,0.0,0.6,1.0,1.8,2.0,5.0,40.7,1.0,2.4,42.3,0.4,0.4,93.8,1.0,2.6,39.2,1.095,0.51,SG,True
Ed Davis,36,4.0,15.1,5.1,1.6,2.9,4.4,0.2,0.4,1.3,0.5,2.2,0.4,2.1,4.0,51.7,0.0,0.0,0.0,1.0,1.8,56.9,2.1,4.0,51.7,1.294,0.52,C,True
Keyon Dooling,7,0.0,11.7,4.4,0.0,0.1,0.1,1.1,0.1,0.0,0.7,1.1,1.6,1.4,3.0,47.6,0.7,1.7,41.7,0.9,1.0,85.7,0.7,1.3,55.6,1.476,0.6,PG,False
Austin Daye,31,0.0,10.6,4.0,0.2,1.7,1.9,0.7,0.3,0.5,0.5,1.3,1.3,1.5,3.6,42.3,0.6,1.9,34.5,0.4,0.5,68.8,0.9,1.7,50.9,1.126,0.51,SF,True
Chris Johnson,8,0.0,12.8,3.6,0.6,0.8,1.4,0.3,0.5,0.0,0.4,0.6,0.7,1.4,3.1,44.0,0.8,2.3,33.3,0.1,0.3,50.0,0.6,0.9,71.4,1.16,0.56,SG,False
Tony Wroten,35,0.0,7.8,2.6,0.4,0.4,0.8,1.2,0.2,0.1,0.8,1.0,1.5,0.9,2.5,38.4,0.1,0.5,25.0,0.6,0.8,72.4,0.8,2.0,41.4,1.058,0.41,SG,False
Josh Selby,10,0.0,5.9,2.0,0.0,0.5,0.5,0.4,0.2,0.0,0.7,0.7,0.6,0.6,2.2,27.3,0.1,0.6,16.7,0.7,1.1,63.6,0.5,1.6,31.3,0.909,0.3,PG,False
Jon Leuer,19,0.0,5.1,1.8,0.4,0.8,1.3,0.2,0.2,0.0,0.2,0.5,1.0,0.8,1.3,62.5,0.0,0.0,0.0,0.2,0.4,57.1,0.8,1.3,62.5,1.417,0.63,F,True
Hamed Ehaddadi,13,0.0,6.7,1.2,0.8,1.1,1.8,0.3,0.1,0.5,0.3,1.2,1.0,0.5,1.6,33.3,0.0,0.0,0.0,0.1,0.2,50.0,0.5,1.6,33.3,0.714,0.33,C,True
Dexter Pittman,7,0.0,2.9,0.3,0.4,0.3,0.7,0.0,0.0,0.0,0.1,0.6,0.0,0.1,0.9,16.7,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.9,16.7,0.333,0.17,C,True
Total,82,,,93.4,12.9,29.8,42.7,20.9,8.6,5.3,13.2,20.2,1.6,36.1,81.5,44.4,4.7,13.5,34.5,16.5,21.3,77.3,31.5,67.9,46.3,1.147,0.47,Total,False
