Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Anthony Edwards,60,59.0,35.2,28.9,0.6,4.4,5.0,3.7,1.4,0.8,2.8,1.9,1.3,9.9,20.3,48.9,3.4,8.5,39.8,5.7,7.2,79.6,6.6,11.8,55.4,1.426,0.57,G,False
Julius Randle,78,78.0,33.1,21.1,1.7,5.1,6.8,5.1,1.1,0.2,2.8,2.9,1.8,7.4,15.3,48.2,1.4,4.3,31.3,5.0,6.3,80.0,6.0,11.0,54.9,1.38,0.53,F,False
Jaden McDaniels,71,71.0,31.9,14.8,1.0,3.2,4.2,2.7,1.1,1.0,1.8,3.4,1.5,5.6,10.9,51.8,1.4,3.4,42.1,2.1,2.5,83.9,4.2,7.5,56.2,1.357,0.58,F,False
Ayo Dosunmu,22,8.0,28.9,13.9,0.6,3.8,4.4,3.6,1.0,0.3,1.3,2.2,2.8,5.5,10.6,51.3,1.5,3.6,42.5,1.5,1.6,91.4,3.9,7.0,55.8,1.308,0.59,G,True
Naz Reid,75,2.0,26.1,13.5,1.2,5.1,6.3,2.2,0.9,1.0,1.6,2.5,1.4,5.1,11.3,45.2,2.1,5.8,36.1,1.2,1.6,73.3,3.0,5.5,54.9,1.193,0.54,C,False
Donte DiVincenzo,78,78.0,30.8,12.3,0.8,3.3,4.2,3.9,1.3,0.4,1.5,2.4,2.6,4.2,10.2,40.6,3.0,7.9,37.9,1.0,1.3,75.8,1.2,2.4,49.2,1.196,0.55,G,False
Rudy Gobert,75,75.0,31.3,11.0,4.0,7.5,11.5,1.7,0.8,1.6,1.4,2.6,1.2,4.4,6.5,68.5,0.0,0.1,0.0,2.1,4.0,52.5,4.4,6.4,69.2,1.695,0.69,C,False
Bones Hyland,69,3.0,16.4,8.3,0.3,1.4,1.8,2.6,0.6,0.2,0.9,1.7,2.8,3.0,6.5,45.2,1.6,4.1,38.2,0.9,1.1,77.6,1.4,2.4,57.2,1.277,0.57,G,False
Mike Conley,52,14.0,18.2,4.4,0.3,1.4,1.7,2.9,0.6,0.3,0.6,1.5,4.8,1.3,4.0,32.0,1.0,3.1,32.1,0.9,1.0,90.0,0.3,0.9,31.9,1.107,0.44,G,False
Terrence Shannon Jr.,39,1.0,11.3,4.0,0.2,0.8,1.1,0.7,0.3,0.0,0.5,1.1,1.5,1.3,3.2,41.1,0.5,1.4,38.2,0.9,1.1,77.3,0.8,1.8,43.5,1.266,0.5,G,False
Jaylen Clark,64,0.0,12.4,3.9,0.8,1.0,1.8,0.6,0.6,0.1,0.3,1.2,1.7,1.4,3.2,43.8,0.5,1.4,33.3,0.7,1.0,65.7,0.9,1.8,51.7,1.236,0.51,G,False
Kyle Anderson,16,0.0,18.1,3.5,0.9,2.5,3.4,2.9,0.7,0.6,0.9,2.0,3.4,1.4,3.3,42.3,0.0,0.3,0.0,0.8,0.9,80.0,1.4,3.0,45.8,1.077,0.42,F,True
Rob Dillingham,35,0.0,9.3,3.5,0.1,1.0,1.2,1.7,0.5,0.1,1.0,1.0,1.6,1.3,4.0,33.3,0.3,0.9,36.4,0.4,0.6,75.0,1.0,3.1,32.4,0.858,0.38,G,True
Joan Beringer,36,1.0,6.4,3.0,0.9,0.9,1.8,0.2,0.1,0.4,0.2,1.0,1.0,1.3,1.9,65.7,0.0,0.0,0.0,0.4,0.6,65.2,1.3,1.9,65.7,1.529,0.66,F,False
Leonard Miller,19,0.0,5.0,2.3,0.4,0.9,1.3,0.3,0.2,0.0,0.5,0.6,0.6,0.9,1.7,54.5,0.1,0.6,8.3,0.4,0.6,63.6,0.9,1.1,81.0,1.333,0.56,F,True
Johnny Juzang,21,0.0,4.2,2.0,0.2,0.6,0.8,0.3,0.1,0.0,0.2,0.1,1.2,0.8,1.8,42.1,0.3,1.1,25.0,0.2,0.4,62.5,0.5,0.7,71.4,1.132,0.5,G,False
Julian Phillips,10,0.0,4.0,1.9,0.0,0.2,0.2,0.2,0.4,0.1,0.1,0.1,2.0,0.6,1.2,50.0,0.1,0.5,20.0,0.6,0.6,100.0,0.5,0.7,71.4,1.583,0.54,F,True
Rocco Zikarsky,4,0.0,4.0,1.5,0.5,0.8,1.3,0.0,0.0,0.8,0.0,0.3,0.0,0.8,1.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,60.0,1.2,0.6,C,False
Zyon Pullin,3,0.0,3.0,1.3,0.0,0.0,0.0,1.3,0.3,0.0,1.0,0.7,1.3,0.3,0.3,100.0,0.0,0.0,0.0,0.7,0.7,100.0,0.3,0.3,100.0,4.0,1.0,G,False
Joe Ingles,25,0.0,4.1,0.8,0.0,0.4,0.4,0.8,0.3,0.0,0.4,0.2,2.2,0.3,0.5,53.8,0.1,0.3,37.5,0.1,0.1,100.0,0.2,0.2,80.0,1.462,0.65,F,False
Enrique Freeman,2,0.0,4.0,0.0,0.0,1.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,False
Total,78,,,117.5,11.1,33.4,44.5,26.0,8.7,5.7,14.2,21.1,1.8,42.4,88.5,47.9,13.7,37.1,36.9,19.0,25.3,75.0,28.7,51.4,55.9,1.328,0.56,Total,False
