Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Donovan Mitchell,69,69.0,33.4,27.8,0.7,3.8,4.5,5.7,1.5,0.3,2.8,2.3,2.0,9.7,20.1,48.1,3.2,8.9,36.4,5.3,6.1,86.3,6.4,11.2,57.4,1.388,0.56,G,False
James Harden,24,24.0,34.2,20.5,0.5,4.5,5.0,7.9,0.8,0.5,3.2,2.1,2.5,6.3,13.2,48.1,3.1,7.0,44.0,4.8,5.8,82.7,3.3,6.2,52.7,1.56,0.6,G,True
Evan Mobley,62,60.0,32.1,18.1,2.4,6.6,9.0,3.6,0.8,1.8,1.8,2.5,2.0,7.2,13.2,54.4,1.0,3.3,29.9,2.7,4.5,60.6,6.2,10.0,62.6,1.369,0.58,C,False
Darius Garland,26,26.0,30.5,18.0,0.5,2.0,2.4,6.9,0.8,0.1,2.8,1.8,2.5,6.5,14.5,45.1,2.3,6.3,36.0,2.6,3.0,86.1,4.3,8.2,52.1,1.239,0.53,G,True
Jarrett Allen,54,54.0,27.1,15.4,2.6,5.9,8.5,1.8,1.0,0.8,1.3,1.8,1.4,6.1,9.5,64.1,0.0,0.2,10.0,3.2,4.5,71.0,6.1,9.3,65.1,1.623,0.64,C,False
De'Andre Hunter,43,23.0,26.2,14.0,0.7,3.6,4.2,2.1,0.7,0.1,1.7,2.5,1.3,4.7,11.2,42.3,1.7,5.5,30.8,2.8,3.2,86.9,3.0,5.7,53.5,1.245,0.5,F,True
Jaylon Tyson,64,40.0,27.0,13.1,1.8,3.3,5.1,2.2,0.8,0.4,1.5,2.5,1.5,5.0,10.0,49.6,2.0,4.5,45.5,1.2,1.6,74.3,2.9,5.5,53.0,1.313,0.6,G,False
Sam Merrill,50,37.0,26.4,12.7,0.6,2.1,2.6,2.4,0.6,0.1,0.8,2.4,2.9,4.3,9.3,46.0,3.0,7.2,42.1,1.1,1.3,86.2,1.2,2.1,59.6,1.368,0.62,G,False
Max Strus,9,3.0,25.1,12.7,0.9,5.1,6.0,2.2,0.3,0.0,0.8,3.1,2.9,4.3,9.0,48.1,3.3,7.4,44.8,0.7,0.9,75.0,1.0,1.6,64.3,1.407,0.67,G,False
Keon Ellis,26,5.0,25.1,8.3,0.9,1.9,2.8,1.4,1.4,0.9,0.7,2.3,1.9,3.0,6.0,49.4,1.3,3.7,35.4,1.0,1.3,81.8,1.7,2.3,71.7,1.378,0.6,G,True
Dennis Schroder,27,2.0,21.5,7.9,0.3,1.9,2.2,4.1,0.8,0.2,1.5,1.4,2.8,2.6,6.8,38.8,0.6,2.1,28.1,2.0,2.3,85.7,2.0,4.7,43.7,1.158,0.43,G,True
Thomas Bryant,60,1.0,12.2,6.2,1.0,2.4,3.4,0.6,0.3,0.4,0.5,1.3,1.2,2.3,4.5,50.6,0.8,2.2,35.9,0.9,1.1,80.3,1.5,2.3,64.7,1.386,0.59,C,False
Dean Wade,57,36.0,22.4,5.8,0.9,3.3,4.2,1.5,0.8,0.4,0.3,1.6,5.4,2.1,4.8,43.2,1.2,3.4,35.4,0.5,0.7,71.1,0.9,1.4,61.7,1.212,0.56,F,False
Nae'Qwan Tomlin,61,2.0,15.2,5.5,1.2,1.5,2.7,0.7,0.6,0.5,0.4,2.0,1.8,2.2,4.7,47.0,0.4,1.7,21.0,0.7,0.9,75.0,1.9,3.0,62.1,1.164,0.51,F,False
Tyrese Proctor,47,1.0,10.1,4.8,0.2,0.9,1.1,1.3,0.4,0.0,0.6,1.2,2.1,1.6,4.1,39.9,0.8,2.4,33.9,0.7,0.8,88.9,0.8,1.7,48.7,1.166,0.5,G,False
Lonzo Ball,35,3.0,20.8,4.6,0.7,3.3,4.0,3.9,1.3,0.3,1.5,1.3,2.6,1.5,5.0,30.1,1.1,4.2,27.2,0.4,0.6,66.7,0.4,0.8,44.8,0.909,0.41,G,False
Craig Porter Jr.,61,2.0,17.7,4.3,1.2,2.0,3.3,3.1,0.9,0.6,0.9,1.1,3.4,1.8,4.0,44.0,0.5,1.5,34.8,0.3,0.6,55.6,1.2,2.5,49.4,1.091,0.5,G,False
Larry Nance Jr.,32,2.0,12.2,3.3,0.8,1.8,2.6,0.9,0.6,0.2,0.5,1.6,1.9,1.3,3.4,38.0,0.6,1.8,34.5,0.2,0.3,55.6,0.7,1.6,42.0,0.991,0.47,F,False
Riley Minix,3,0.0,5.0,3.3,0.3,0.7,1.0,1.0,0.0,0.0,0.7,0.7,1.5,1.3,2.0,66.7,0.7,1.0,66.7,0.0,0.0,0.0,0.7,1.0,66.7,1.667,0.83,F,True
