Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Paolo Banchero,68,68.0,34.9,22.2,1.2,7.2,8.4,5.1,0.7,0.6,3.1,2.0,1.7,7.3,16.1,45.7,1.2,3.9,30.8,6.4,8.2,77.4,6.1,12.2,50.4,1.382,0.49,F,False
Franz Wagner,31,29.0,30.6,20.5,1.3,4.2,5.5,3.4,1.0,0.3,1.7,2.2,2.0,7.2,14.9,47.9,1.4,4.0,33.6,4.9,5.9,82.5,5.8,10.9,53.3,1.376,0.52,F,False
Desmond Bane,78,78.0,34.1,20.4,1.2,3.0,4.2,4.2,1.0,0.4,2.0,3.1,2.1,7.2,14.9,48.4,2.1,5.3,39.1,3.9,4.3,91.4,5.2,9.6,53.5,1.371,0.55,G,False
Anthony Black,60,40.0,30.7,15.3,0.7,3.1,3.9,3.8,1.4,0.7,2.1,2.7,1.8,5.5,12.3,45.1,1.6,4.7,33.9,2.6,3.6,73.0,3.9,7.6,52.1,1.246,0.52,G,False
Jalen Suggs,53,52.0,27.5,13.7,0.7,3.2,3.9,5.5,1.9,0.7,2.7,2.6,2.0,4.9,11.4,43.2,2.0,6.2,32.3,1.8,2.2,85.2,2.9,5.2,56.1,1.201,0.52,G,False
Wendell Carter Jr.,74,74.0,29.6,12.1,2.1,5.4,7.5,2.0,0.8,0.6,1.3,3.5,1.5,4.3,8.3,51.6,1.0,3.0,32.3,2.5,3.1,79.7,3.3,5.4,62.4,1.448,0.57,C,False
Tristan da Silva,73,33.0,24.7,10.0,0.8,2.9,3.7,1.5,0.9,0.3,0.9,1.5,1.8,3.6,8.1,44.8,1.6,4.2,38.1,1.1,1.2,89.0,2.0,3.9,52.1,1.232,0.55,F,False
Jevon Carter,26,1.0,20.9,7.5,0.3,1.8,2.2,2.3,0.8,0.3,0.8,1.3,2.8,2.8,7.3,39.2,1.6,4.9,32.0,0.2,0.3,55.6,1.3,2.3,54.1,1.026,0.5,G,True
Moritz Wagner,34,0.0,12.2,7.1,0.7,2.5,3.2,0.7,0.4,0.0,0.6,1.6,1.3,2.4,5.5,42.6,0.6,2.0,32.4,1.7,2.1,81.9,1.7,3.5,48.3,1.282,0.48,F,False
Goga Bitadze,60,3.0,14.9,5.5,2.0,2.7,4.7,1.3,0.6,0.9,0.7,2.1,1.9,2.2,3.3,67.3,0.0,0.2,18.2,1.0,1.5,70.5,2.2,3.1,70.2,1.668,0.68,C,False
Jett Howard,55,0.0,12.6,5.5,0.4,1.2,1.6,0.8,0.2,0.2,0.3,1.2,3.0,1.9,4.6,41.8,1.0,2.6,37.2,0.7,0.7,94.9,0.9,1.9,48.1,1.199,0.53,G,False
Jamal Cain,36,1.0,11.6,5.1,0.6,1.2,1.8,0.7,0.3,0.1,0.5,1.4,1.5,1.7,3.6,46.6,0.7,1.8,37.5,1.0,1.1,90.0,1.0,1.9,55.2,1.389,0.56,F,False
Jase Richardson,51,0.0,11.2,4.5,0.4,0.8,1.2,1.1,0.3,0.0,0.5,1.0,2.3,1.6,3.5,46.4,0.5,1.5,35.9,0.6,0.9,72.7,1.1,2.0,54.4,1.26,0.54,G,False
Noah Penda,56,2.0,13.2,4.1,1.2,2.1,3.3,1.2,0.5,0.3,0.8,1.2,1.6,1.5,3.6,41.2,0.5,1.6,33.3,0.6,0.9,68.8,0.9,1.9,47.7,1.141,0.49,F,False
Tyus Jones,48,8.0,15.7,3.0,0.2,0.9,1.1,2.4,0.7,0.1,0.3,0.5,8.3,1.1,3.3,34.2,0.6,2.1,29.4,0.1,0.1,100.0,0.5,1.2,42.9,0.911,0.44,G,True
Jonathan Isaac,52,0.0,10.0,2.6,0.8,1.7,2.5,0.4,0.4,0.6,0.3,0.8,1.2,0.9,2.1,42.2,0.1,0.7,18.4,0.7,1.1,60.3,0.8,1.4,54.9,1.229,0.45,F,False
Colin Castleton,1,0.0,10.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,0.5,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.667,0.33,C,False
Alex Morales,1,0.0,12.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.5,G,False
Orlando Robinson,4,1.0,6.3,1.8,0.5,0.5,1.0,0.8,0.3,0.0,0.0,0.8,inf,0.8,1.3,60.0,0.3,0.5,50.0,0.0,0.0,0.0,0.5,0.8,66.7,1.4,0.7,C,False
Total,78,,,115.4,10.9,32.4,43.3,26.4,8.4,4.6,13.6,21.0,1.9,40.8,88.2,46.3,11.7,34.2,34.3,22.0,27.4,80.4,29.1,54.1,53.9,1.308,0.53,Total,False
