Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adrian Beltré,19.0,LAD,NL,0.2,77.0,214.0,195.0,18.0,42.0,9.0,0.0,7.0,22.0,3.0,1.0,14.0,37.0,0.215,0.278,0.369,0.648,73.0,0.307,77.0,72.0,4.0,3.0,2.0,0.0,0.0,5/H6,
Antonio Osuna,25.0,LAD,NL,0.0,50.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Bobby Bonilla#,35.0,LAD,NL,-1.2,72.0,271.0,236.0,28.0,56.0,6.0,1.0,7.0,30.0,1.0,1.0,29.0,37.0,0.237,0.315,0.36,0.675,81.0,0.301,74.0,85.0,10.0,0.0,0.0,5.0,3.0,57/H,
Brad Clontz,27.0,LAD,NL,0.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brian Bohanon*,29.0,LAD,NL,0.2,14.0,35.0,29.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,9.0,0.207,0.258,0.31,0.568,52.0,0.255,33.0,9.0,2.0,0.0,4.0,0.0,0.0,1,
Carlos Pérez*,27.0,LAD,NL,-0.1,11.0,30.0,24.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,0.083,0.185,0.083,0.269,-24.0,0.146,-51.0,2.0,0.0,0.0,3.0,0.0,0.0,1,
Chan Ho Park,25.0,LAD,NL,0.2,33.0,80.0,72.0,2.0,14.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,30.0,0.194,0.216,0.25,0.466,25.0,0.209,1.0,18.0,0.0,0.0,6.0,0.0,0.0,1,
Charles Johnson,26.0,LAD,NL,0.6,102.0,376.0,346.0,31.0,75.0,13.0,0.0,12.0,35.0,0.0,1.0,29.0,99.0,0.217,0.279,0.358,0.638,70.0,0.288,65.0,124.0,9.0,1.0,0.0,0.0,1.0,2/H,
Damon Hollins,24.0,LAD,NL,-0.1,5.0,9.0,9.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.222,0.222,0.222,0.444,20.0,0.144,3.0,2.0,0.0,0.0,0.0,0.0,0.0,/9H7,
Darren Dreifort,26.0,LAD,NL,0.5,31.0,56.0,49.0,10.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,22.0,0.224,0.255,0.286,0.541,46.0,0.299,70.0,14.0,0.0,0.0,5.0,0.0,0.0,1/H,
