Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Andy Pettitte*,26.0,NYY,AL,-0.1,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-258.0,0.0,0.0,0.0,2.0,0.0,0.0,1,
Bernie Williams#,29.0,NYY,AL,5.3,128.0,578.0,499.0,101.0,169.0,30.0,5.0,26.0,97.0,15.0,9.0,74.0,81.0,0.339,0.422,0.575,0.997,160.0,0.437,167.0,287.0,19.0,1.0,0.0,4.0,9.0,*8/D,"AS,MVP-7,GG"
Chad Curtis,29.0,NYY,AL,2.4,151.0,545.0,456.0,79.0,111.0,21.0,1.0,10.0,56.0,21.0,5.0,75.0,80.0,0.243,0.355,0.36,0.714,90.0,0.346,99.0,164.0,11.0,7.0,1.0,6.0,3.0,*78H/9D,
Chili Davis#,38.0,NYY,AL,0.0,35.0,118.0,103.0,11.0,30.0,7.0,0.0,3.0,9.0,0.0,1.0,14.0,18.0,0.291,0.373,0.447,0.819,116.0,0.355,111.0,46.0,6.0,0.0,0.0,1.0,1.0,D/H,
Chuck Knoblauch,29.0,NYY,AL,2.8,150.0,706.0,603.0,117.0,160.0,25.0,4.0,17.0,64.0,31.0,12.0,76.0,70.0,0.265,0.361,0.405,0.765,102.0,0.355,107.0,244.0,13.0,18.0,2.0,7.0,1.0,*4/D,
Dale Sveum#,34.0,NYY,AL,-0.8,30.0,64.0,58.0,6.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,16.0,0.155,0.203,0.155,0.358,-3.0,0.186,-9.0,9.0,2.0,0.0,0.0,2.0,0.0,3/5HD,
Darren Holmes,32.0,NYY,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Darryl Strawberry*,36.0,NYY,AL,1.5,101.0,345.0,295.0,44.0,73.0,11.0,2.0,24.0,57.0,8.0,7.0,46.0,90.0,0.247,0.354,0.542,0.896,132.0,0.384,132.0,160.0,1.0,3.0,0.0,1.0,4.0,D7/H,
David Cone*,35.0,NYY,AL,-0.1,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-216.0,0.0,0.0,0.0,1.0,0.0,0.0,1,CYA-4
David Wells*,35.0,NYY,AL,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.5,33.0,0.226,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1,"AS,CYA-3,MVP-16"
Derek Jeter,24.0,NYY,AL,7.5,149.0,694.0,626.0,127.0,203.0,25.0,8.0,19.0,84.0,30.0,6.0,57.0,119.0,0.324,0.384,0.481,0.864,127.0,0.412,144.0,301.0,13.0,5.0,3.0,3.0,1.0,*6/H,"AS,MVP-3"
Graeme Lloyd*,31.0,NYY,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Hideki Irabu,29.0,NYY,AL,0.1,2.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.25,0.25,0.5,33.0,0.455,198.0,1.0,0.0,0.0,1.0,0.0,0.0,1,
Homer Bush,25.0,NYY,AL,0.8,45.0,78.0,71.0,17.0,27.0,3.0,0.0,1.0,5.0,6.0,3.0,5.0,19.0,0.38,0.421,0.465,0.886,134.0,0.393,137.0,33.0,1.0,0.0,2.0,0.0,0.0,4HD/56,
Jeff Nelson,31.0,NYY,AL,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-362.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Joe Borowski,27.0,NYY,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Joe Girardi,33.0,NYY,AL,0.8,78.0,279.0,254.0,31.0,70.0,11.0,4.0,3.0,31.0,2.0,4.0,14.0,38.0,0.276,0.317,0.386,0.703,85.0,0.314,83.0,98.0,10.0,2.0,8.0,1.0,1.0,2,
Jorge Posada#,27.0,NYY,AL,2.9,111.0,409.0,358.0,56.0,96.0,23.0,0.0,17.0,63.0,0.0,1.0,47.0,92.0,0.268,0.35,0.475,0.824,115.0,0.355,109.0,170.0,14.0,0.0,0.0,4.0,7.0,2H/D3,
Luis Sojo,33.0,NYY,AL,-0.2,54.0,153.0,147.0,16.0,34.0,3.0,1.0,0.0,14.0,1.0,0.0,4.0,15.0,0.231,0.25,0.265,0.515,37.0,0.246,31.0,39.0,5.0,0.0,1.0,1.0,0.0,63/4H5D,
Mariano Rivera,28.0,NYY,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mike Buddie,27.0,NYY,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mike Figga,27.0,NYY,AL,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.5,33.0,0.226,18.0,1.0,0.0,0.0,0.0,0.0,0.0,/2,
Mike Lowell,24.0,NYY,AL,0.1,8.0,15.0,15.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.267,0.267,0.267,0.533,42.0,0.241,29.0,4.0,0.0,0.0,0.0,0.0,0.0,/5HD,
Mike Stanton*,31.0,NYY,AL,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
