Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Amaury Telemaco,24.0,CHC,NL,0.0,14.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.167,0.167,0.167,0.333,-13.0,0.15,-41.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
Ben Van Ryn*,26.0,CHC,NL,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Bob Patterson,39.0,CHC,NL,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1,
Brant Brown*,27.0,CHC,NL,1.4,124.0,380.0,347.0,56.0,101.0,17.0,7.0,14.0,48.0,4.0,5.0,30.0,95.0,0.291,0.348,0.501,0.85,118.0,0.371,118.0,174.0,1.0,1.0,1.0,1.0,2.0,87H/3,
Chris Haney*,29.0,CHC,NL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Dave Stevens,28.0,CHC,NL,0.0,28.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.25,0.25,0.5,31.0,0.225,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1/H,
Derrick White,28.0,CHC,NL,-0.1,11.0,10.0,10.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.1,0.1,0.4,0.5,22.0,0.203,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,H/7D,
Don Wengert,28.0,CHC,NL,-0.1,23.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.071,0.0,0.071,-79.0,0.117,-77.0,0.0,0.0,0.0,1.0,0.0,0.0,1/H,
Félix Heredia*,23.0,CHC,NL,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Gary Gaetti,39.0,CHC,NL,1.8,37.0,147.0,128.0,21.0,41.0,11.0,0.0,8.0,27.0,0.0,0.0,12.0,23.0,0.32,0.397,0.594,0.991,154.0,0.45,172.0,76.0,2.0,5.0,1.0,1.0,1.0,5/H,
Geremi González,23.0,CHC,NL,0.0,20.0,40.0,32.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.188,0.188,0.219,0.406,5.0,0.209,-24.0,7.0,0.0,0.0,8.0,0.0,0.0,1/H,
Glenallen Hill,33.0,CHC,NL,1.3,48.0,145.0,131.0,26.0,46.0,5.0,0.0,8.0,23.0,0.0,0.0,14.0,34.0,0.351,0.414,0.573,0.986,154.0,0.447,170.0,75.0,3.0,0.0,0.0,0.0,1.0,7H/9,
Henry Rodríguez*,30.0,CHC,NL,1.0,128.0,473.0,415.0,56.0,104.0,21.0,1.0,31.0,85.0,1.0,3.0,54.0,113.0,0.251,0.334,0.53,0.864,121.0,0.377,122.0,220.0,6.0,0.0,0.0,4.0,7.0,*7H/D,
Jason Hardtke#,26.0,CHC,NL,-0.1,18.0,23.0,21.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.238,0.304,0.238,0.542,44.0,0.258,35.0,5.0,0.0,0.0,0.0,0.0,0.0,H/59D,
Jason Maxwell,26.0,CHC,NL,0.2,7.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.333,0.333,1.333,1.667,307.0,0.677,409.0,4.0,0.0,0.0,1.0,0.0,0.0,/H4,
Jeff Blauser,32.0,CHC,NL,-0.6,119.0,435.0,361.0,49.0,79.0,11.0,3.0,4.0,26.0,2.0,2.0,60.0,93.0,0.219,0.34,0.299,0.639,69.0,0.311,73.0,108.0,5.0,8.0,3.0,3.0,1.0,6H,
José Hernández,28.0,CHC,NL,2.2,149.0,533.0,488.0,76.0,124.0,23.0,7.0,23.0,75.0,4.0,6.0,40.0,140.0,0.254,0.311,0.471,0.782,100.0,0.344,99.0,230.0,12.0,1.0,2.0,2.0,3.0,5678H/349,
José Nieves,23.0,CHC,NL,-0.1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-383.0,0.0,0.0,0.0,1.0,0.0,0.0,/6H,
Justin Speier,24.0,CHC,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Kennie Steenstra,27.0,CHC,NL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Kerry Wood,21.0,CHC,NL,-0.1,24.0,63.0,54.0,3.0,7.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,16.0,0.13,0.145,0.241,0.386,-2.0,0.169,-47.0,13.0,0.0,0.0,8.0,0.0,0.0,1,ROY-1
Kevin Foster,29.0,CHC,NL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Kevin Orie,25.0,CHC,NL,-0.9,64.0,230.0,204.0,24.0,37.0,14.0,0.0,2.0,21.0,1.0,1.0,18.0,35.0,0.181,0.253,0.279,0.533,39.0,0.242,25.0,57.0,4.0,3.0,1.0,4.0,0.0,5/H,
Kevin Tapani,34.0,CHC,NL,0.0,34.0,88.0,75.0,7.0,10.0,2.0,0.0,1.0,11.0,0.0,0.0,7.0,30.0,0.133,0.205,0.2,0.405,6.0,0.191,-19.0,15.0,2.0,0.0,5.0,1.0,0.0,1,
Kurt Miller,25.0,CHC,NL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Lance Johnson*,34.0,CHC,NL,0.0,85.0,332.0,304.0,51.0,85.0,8.0,4.0,2.0,21.0,10.0,6.0,26.0,22.0,0.28,0.335,0.352,0.687,80.0,0.314,76.0,107.0,5.0,0.0,1.0,1.0,1.0,8/H,
Manny Alexander,27.0,CHC,NL,-1.0,108.0,289.0,264.0,34.0,60.0,10.0,1.0,5.0,25.0,4.0,1.0,18.0,66.0,0.227,0.278,0.33,0.608,58.0,0.29,56.0,87.0,6.0,1.0,5.0,1.0,1.0,6H45/D7,
