Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
32,Andy Delmore,ABH,33,D,9,1,3,4,4,1.0,0,0,0,0.111,0.333,0.444,20.0,5.0%
36,Ben Gordon,ABH,24,F,7,0,2,2,2,-3.0,0,0,0,0.0,0.286,0.286,11.0,0.0%
21,Brad Cole,ABH,23,D,63,1,9,10,37,-5.0,0,0,0,0.016,0.143,0.159,79.0,1.3%
34,Brett Palin,ABH,25,D,21,0,3,3,17,0.0,0,0,0,0.0,0.143,0.143,11.0,0.0%
9,Brett Sutter,ABH,22,F,66,9,15,24,69,-1.0,2,0,2,0.136,0.227,0.364,130.0,6.9%
3,Cam Cunning,ABH,24,F,69,19,19,38,64,4.0,6,0,1,0.275,0.275,0.551,152.0,12.5%
15,Carsen Germyn,ABH,27,F,21,5,10,15,8,6.0,1,1,0,0.238,0.476,0.714,53.0,9.4%
42,Carter Bancks,ABH,20,F,9,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
37,Chris Breen,ABH,20,D,1,0,1,1,4,1.0,0,0,0,0.0,1.0,1.0,1.0,0.0%
4,Colin Stuart,ABH,27,F,67,17,19,36,36,8.0,3,1,4,0.254,0.284,0.537,188.0,9.0%
38,David Shantz,ABH,23,G,32,0,1,1,0,,0,0,0,0.0,0.031,0.031,,
2,David Van der Gulik,ABH,26,F,64,16,24,40,58,13.0,0,2,3,0.25,0.375,0.625,130.0,12.3%
31,Evan Barlow,ABH,24,F,8,1,3,4,4,1.0,1,0,0,0.125,0.375,0.5,7.0,14.3%
6,Garth Murray,ABH,27,F,80,9,22,31,169,-5.0,1,2,2,0.113,0.275,0.388,119.0,7.6%
10,Gord Baldwin,ABH,22,D,67,4,20,24,84,7.0,1,0,0,0.06,0.299,0.358,92.0,4.4%
25,Hugo Carpentier,ABH,21,F,35,0,6,6,27,-5.0,0,0,0,0.0,0.171,0.171,20.0,0.0%
17,J.D. Watt,ABH,22,F,70,8,5,13,267,-2.0,0,0,2,0.114,0.071,0.186,68.0,11.8%
11,Jamie Lundmark,ABH,28,F,32,9,12,21,64,4.0,3,0,1,0.281,0.375,0.656,92.0,9.8%
1,Jason Jaffray,ABH,28,F,72,25,29,54,70,24.0,8,4,4,0.347,0.403,0.75,209.0,12.0%
24,John Armstrong,ABH,21,F,14,1,5,6,13,-1.0,0,0,0,0.071,0.357,0.429,18.0,5.6%
27,John Lammers,ABH,23,F,4,1,4,5,2,1.0,0,0,0,0.25,1.0,1.25,16.0,6.3%
16,John Negrin,ABH,20,D,45,5,10,15,28,0.0,1,0,0,0.111,0.222,0.333,83.0,6.0%
26,Jon Rheault,ABH,23,F,5,3,2,5,0,1.0,2,0,0,0.6,0.4,1.0,9.0,33.3%
14,Josh Meyers,ABH,24,D,54,3,15,18,28,3.0,2,0,0,0.056,0.278,0.333,63.0,4.8%
40,Justin Bowers,ABH,24,F,2,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
23,Keith Aulie,ABH,20,D,43,2,4,6,32,1.0,0,0,1,0.047,0.093,0.14,37.0,5.4%
7,Keith Seabrook,ABH,21,D,78,10,18,28,53,-5.0,7,0,3,0.128,0.231,0.359,142.0,7.0%
13,Kris Chucko,ABH,23,F,41,9,9,18,56,-11.0,2,1,2,0.22,0.22,0.439,90.0,10.0%
39,Leland Irving,ABH,21,G,35,0,1,1,4,,0,0,0,0.0,0.029,0.029,,
41,Logan MacMillan,ABH,20,F,7,0,0,0,7,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
35,Mark Mitera,ABH,22,D,27,0,3,3,12,0.0,0,0,0,0.0,0.111,0.111,24.0,0.0%
43,Matt Keetley,ABH,23,G,23,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
20,Matt Pelech,ABH,22,D,42,2,8,10,125,7.0,0,0,0,0.048,0.19,0.238,52.0,3.9%
5,Mikael Backlund,ABH,20,F,54,15,17,32,26,0.0,5,0,2,0.278,0.315,0.593,182.0,8.2%
30,Mitch Wahl,ABH,19,F,4,1,3,4,0,1.0,0,0,0,0.25,0.75,1.0,8.0,12.5%
19,Olivier Latendresse,ABH,23,F,29,4,8,12,10,-2.0,2,0,1,0.138,0.276,0.414,73.0,5.5%
29,Pete Vandermeer,ABH,34,F,20,2,2,4,91,2.0,0,0,0,0.1,0.1,0.2,18.0,11.1%
22,Radek Smolenak,ABH,23,F,21,2,4,6,26,2.0,0,0,0,0.095,0.19,0.286,43.0,4.7%
12,Riley Armstrong,ABH,25,F,38,11,8,19,55,-6.0,3,0,2,0.289,0.211,0.5,100.0,11.0%
33,Ryley Grantham,ABH,21,F,67,1,3,4,163,-2.0,0,0,0,0.015,0.045,0.06,26.0,3.9%
18,Shawn Weller,ABH,23,F,31,8,4,12,19,-10.0,5,0,2,0.258,0.129,0.387,50.0,16.0%
8,Staffan Kronwall,ABH,27,D,44,5,23,28,24,1.0,5,0,0,0.114,0.523,0.636,99.0,5.1%
28,Tyler Spurgeon,ABH,23,F,8,1,4,5,0,2.0,0,0,0,0.125,0.5,0.625,14.0,7.1%
