Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
33,Andy Chiodo,BNG,26,G,20,0,1,1,0,,0,0,0,0.0,0.05,0.05,,
11,Brandon Svendsen,BNG,24,F,71,7,13,20,36,-5.0,0,0,1,0.099,0.183,0.282,106.0,6.6%
14,Brian Lee,BNG,22,D,41,3,12,15,52,-11.0,1,0,1,0.073,0.293,0.366,90.0,3.3%
29,Chris Holt,BNG,24,G,33,1,0,1,2,,1,0,0,0.03,0.0,0.03,,
17,Cody Bass,BNG,22,F,57,5,6,11,109,-18.0,0,2,1,0.088,0.105,0.193,96.0,5.2%
26,Connor Shields,BNG,25,F,4,2,0,2,2,0.0,0,0,0,0.5,0.0,0.5,5.0,40.0%
10,Craig Schira,BNG,21,D,68,8,13,21,27,-11.0,2,0,0,0.118,0.191,0.309,95.0,8.4%
4,Denis Hamel,BNG,32,F,73,22,29,51,45,-20.0,11,0,3,0.301,0.397,0.699,249.0,8.8%
5,Derek Smith,BNG,25,D,74,14,37,51,24,-25.0,7,3,3,0.189,0.5,0.689,211.0,6.6%
16,Drew Bannister,BNG,35,D,57,4,10,14,77,-8.0,1,1,0,0.07,0.175,0.246,100.0,4.0%
27,Eric Gryba,BNG,21,D,6,1,0,1,2,2.0,0,0,0,0.167,0.0,0.167,7.0,14.3%
8,Erik Condra,BNG,23,F,80,11,27,38,61,4.0,2,0,2,0.138,0.338,0.475,160.0,6.9%
18,Erik Karlsson,BNG,19,D,12,0,11,11,22,0.0,0,0,0,0.0,0.917,0.917,30.0,0.0%
9,Geoff Kinrade,BNG,24,F,76,7,20,27,59,27.0,2,1,1,0.092,0.263,0.355,134.0,5.2%
35,Ilya Zubov,BNG,22,F,1,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
20,Jason Bailey,BNG,22,F,62,6,1,7,78,-9.0,1,0,1,0.097,0.016,0.113,52.0,11.5%
28,Jeremy Yablonski,BNG,29,F,27,1,0,1,128,-3.0,0,0,1,0.037,0.0,0.037,11.0,9.1%
23,Jesse Winchester,BNG,26,F,4,2,2,4,0,3.0,0,0,0,0.5,0.5,1.0,11.0,18.2%
13,Jim O'Brien,BNG,20,F,76,8,9,17,49,-12.0,2,0,1,0.105,0.118,0.224,123.0,6.5%
15,Jonathan Cheechoo,BNG,29,F,25,8,6,14,37,-7.0,1,1,1,0.32,0.24,0.56,72.0,11.1%
3,Josh Hennessy,BNG,24,F,78,30,38,68,26,5.0,10,5,4,0.385,0.487,0.872,190.0,15.8%
37,Justin Donati,BNG,23,F,3,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
6,Kaspars Daugavins,BNG,21,F,72,21,25,46,16,-3.0,10,0,2,0.292,0.347,0.639,193.0,10.9%
21,Keegan Dansereau,BNG,21,F,26,4,3,7,6,-8.0,1,0,0,0.154,0.115,0.269,31.0,12.9%
1,Martin St. Pierre,BNG,26,F,77,24,48,72,50,-24.0,6,1,1,0.312,0.623,0.935,178.0,13.5%
31,Mat Robinson,BNG,23,D,5,0,1,1,2,0.0,0,0,0,0.0,0.2,0.2,4.0,0.0%
38,Matt Lowry,BNG,21,F,12,0,0,0,21,-2.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
22,Maxim Grachev,BNG,21,F,17,2,3,5,10,-1.0,1,0,1,0.118,0.176,0.294,38.0,5.3%
34,Mike Brodeur,BNG,26,G,36,0,1,1,4,,0,0,0,0.0,0.028,0.028,,
24,Neil Petruic,BNG,27,D,29,1,3,4,8,-11.0,0,0,1,0.034,0.103,0.138,32.0,3.1%
19,Paul Baier,BNG,24,D,62,2,8,10,49,2.0,1,0,1,0.032,0.129,0.161,66.0,3.0%
36,Robin Lehner,BNG,18,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
2,Ryan Keller,BNG,25,F,72,34,34,68,48,1.0,11,0,6,0.472,0.472,0.944,229.0,14.9%
30,Tim Spencer,BNG,23,F,35,1,0,1,141,-6.0,0,0,0,0.029,0.0,0.029,12.0,8.3%
32,Tom Zanoski,BNG,25,F,8,0,1,1,6,-3.0,0,0,0,0.0,0.125,0.125,11.0,0.0%
12,Tomas Kudelka,BNG,22,D,55,3,17,20,81,-8.0,0,0,0,0.055,0.309,0.364,93.0,3.2%
25,Yannick Tifu,BNG,25,F,7,2,1,3,2,1.0,1,0,1,0.286,0.143,0.429,8.0,25.0%
7,Zack Smith,BNG,21,F,68,14,27,41,100,-7.0,4,3,0,0.206,0.397,0.603,146.0,9.6%
