Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Elton Brand,81,81.0,34.7,15.0,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,1.2,6.2,12.1,51.2,0.0,0.0,0.0,2.6,3.4,78.0,6.2,12.1,51.2,1.241,0.51,PF,False
Andre Iguodala,67,67.0,36.9,14.1,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,3.1,5.0,11.3,44.5,0.9,2.7,33.7,3.1,4.5,69.3,4.1,8.6,47.9,1.245,0.49,F,False
Jrue Holiday,82,82.0,35.4,14.0,0.8,3.2,4.0,6.5,1.5,0.4,2.7,2.5,2.4,5.4,12.2,44.6,1.0,2.7,36.5,2.1,2.5,82.3,4.5,9.5,47.0,1.146,0.49,G,False
Lou Williams,75,0.0,23.3,13.7,0.4,1.6,2.0,3.4,0.6,0.2,1.4,1.7,2.5,4.3,10.6,40.6,1.2,3.4,34.8,3.9,4.7,82.3,3.1,7.2,43.4,1.292,0.46,SG,False
Thaddeus Young,82,1.0,26.0,12.7,1.9,3.4,5.3,1.0,1.1,0.3,1.2,2.1,0.8,5.6,10.3,54.1,0.1,0.3,27.3,1.5,2.1,70.7,5.5,10.1,54.8,1.234,0.54,F,False
Jodie Meeks,74,64.0,27.9,10.5,0.3,2.0,2.3,1.1,0.9,0.1,0.8,1.3,1.3,3.3,7.7,42.5,1.9,4.7,39.7,2.1,2.3,89.4,1.4,3.0,46.8,1.358,0.55,G,False
Evan Turner,78,14.0,23.0,7.2,0.5,3.4,3.9,2.0,0.6,0.2,1.0,1.8,2.0,2.9,6.8,42.5,0.2,0.6,31.8,1.3,1.6,80.8,2.7,6.2,43.5,1.068,0.44,G,False
Spencer Hawes,81,81.0,21.2,7.2,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,1.2,3.3,7.0,46.5,0.1,0.5,24.3,0.6,1.1,53.4,3.1,6.6,48.0,1.028,0.47,PF,False
Andres Nocioni,54,17.0,17.2,6.1,0.4,2.8,3.1,0.8,0.3,0.3,0.9,1.9,1.0,2.2,5.1,42.6,0.8,2.2,35.6,0.9,1.1,80.3,1.4,2.9,47.8,1.181,0.5,SF,False
Marreese Speights,64,1.0,11.5,5.4,1.0,2.3,3.3,0.5,0.1,0.3,0.6,1.9,0.8,2.3,4.5,49.5,0.0,0.1,25.0,0.9,1.1,75.3,2.2,4.5,49.8,1.182,0.5,F,False
Craig Brackins,3,0.0,11.0,2.7,0.7,0.7,1.3,0.3,0.3,0.0,0.0,1.0,inf,1.3,5.3,25.0,0.0,1.7,0.0,0.0,0.0,0.0,1.3,3.7,36.4,0.5,0.25,PF,False
Tony Battie,38,0.0,9.9,2.6,0.4,2.2,2.6,0.3,0.1,0.4,0.3,1.6,1.0,1.2,2.5,46.9,0.1,0.1,66.7,0.2,0.4,57.1,1.1,2.4,46.2,1.042,0.48,C,False
Darius Songaila,10,0.0,7.1,1.6,0.2,0.8,1.0,0.2,0.0,0.0,0.4,1.6,0.5,0.7,1.5,46.7,0.0,0.0,0.0,0.2,0.4,50.0,0.7,1.5,46.7,1.067,0.47,PF,False
Antonio Daniels,4,0.0,8.8,1.5,0.0,1.3,1.3,0.5,0.0,0.0,0.3,0.0,2.0,0.5,1.3,40.0,0.0,0.5,0.0,0.5,0.5,100.0,0.5,0.8,66.7,1.2,0.4,PG,False
Jason Kapono,24,2.0,4.7,0.7,0.1,0.3,0.5,0.2,0.1,0.0,0.1,0.2,2.0,0.3,1.2,25.0,0.0,0.3,12.5,0.0,0.1,50.0,0.3,0.8,30.0,0.571,0.27,SG,False
Total,82,,,99.0,10.4,31.4,41.8,22.7,7.6,4.3,13.0,19.4,1.8,38.1,82.6,46.1,5.4,15.2,35.5,17.4,22.6,77.0,32.7,67.4,48.5,1.198,0.49,Total,False
