Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Al Iafrate,WSH,D,87,31,41,72,12,173,,14,19,1,0,5,319,0.09717,16,37,,1992-1993
Alan May,WSH,L,89,6,11,17,3,274,,0,0,0,0,1,79,0.07594,6,17,,1992-1993
Bob Babcock,WSH,D,1,0,0,0,0,2,,0,0,0,0,0,0,,0,0,,1992-1993
Bobby Carpenter,WSH,C,74,12,21,33,-14,71,,2,3,0,0,0,154,0.07792,10,27,,1992-1993
Brad Schlegel,WSH,D,7,0,1,1,1,6,,0,0,0,0,0,8,0.0,0,1,,1992-1993
Calle Johansson,WSH,D,83,7,43,50,-1,60,,6,24,0,0,0,137,0.05109,1,20,,1992-1993
Dale Hunter,WSH,C,90,27,60,87,-4,233,,14,22,0,0,3,138,0.19565,13,51,,1992-1993
Dmitri Khristich,WSH,R,70,33,40,73,27,30,,10,11,1,0,1,142,0.23239,22,49,,1992-1993
Jason Woolley,WSH,D,26,0,2,2,3,10,,0,1,0,0,0,11,0.0,0,1,,1992-1993
Jeff Greenlaw,WSH,L,16,1,1,2,-3,18,,0,0,0,0,0,15,0.06666,1,2,,1992-1993
Keith Jones,WSH,R,77,12,14,26,15,134,,0,3,0,0,3,75,0.16,12,23,,1992-1993
Kelly Miller,WSH,L,90,18,30,48,-9,34,,3,3,0,0,3,155,0.11612,15,39,,1992-1993
Kevin Hatcher,WSH,D,89,34,46,80,-12,128,,13,21,1,0,6,347,0.09798,20,45,,1992-1993
Kevin Miller,WSH,C,82,24,25,49,2,100,,8,3,3,0,4,163,0.14723,13,33,,1992-1993
Mark Hunter,WSH,R,7,0,0,0,1,14,,0,0,0,0,0,5,0.0,0,0,,1992-1993
Michal Pivonka,WSH,C,75,21,55,76,11,66,,6,25,1,1,5,159,0.13207,14,44,,1992-1993
Mike Ridley,WSH,C,90,27,61,88,1,44,,7,26,2,1,3,155,0.17419,18,51,,1992-1993
Pat Elynuik,WSH,R,86,24,38,62,1,85,,8,11,0,0,1,128,0.1875,16,42,,1992-1993
Paul Cavallini,WSH,D,6,0,2,2,-1,18,,0,0,0,0,0,5,0.0,0,2,,1992-1993
Paul Cavallini,WSH,D,82,6,12,18,6,56,,1,1,0,0,0,99,0.0606,5,16,,1992-1993
Paul MacDermid,WSH,R,72,9,8,17,-13,80,,1,0,0,0,3,45,0.2,8,16,,1992-1993
Peter Bondra,WSH,R,89,37,54,91,10,70,,10,18,0,0,7,255,0.14509,27,63,,1992-1993
Randy Burridge,WSH,L,8,1,0,1,-2,0,,0,0,0,0,0,9,0.11111,1,1,,1992-1993
Reginald Savage,WSH,C,16,2,3,5,-4,12,,2,1,0,0,0,20,0.1,0,2,,1992-1993
Rod Langway,WSH,D,21,0,0,0,-13,20,,0,0,0,0,0,6,0.0,0,0,,1992-1993
Shawn Anderson,WSH,D,66,2,6,8,-2,18,,1,2,0,0,0,43,0.04651,1,5,,1992-1993
Steve Konowalchuk,WSH,L,38,4,8,12,5,16,,1,0,0,0,1,34,0.11764,3,11,,1992-1993
Sylvain Cote,WSH,D,83,22,30,52,25,38,,8,10,2,0,3,214,0.1028,12,31,,1992-1993
Todd Krygier,WSH,L,83,12,13,25,-14,64,,0,0,3,0,0,149,0.08053,9,22,,1992-1993
