Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Bernie Nicholls,EDM,C,69,13,47,60,-13,80,,5,21,0,0,1,132,0.09848,8,34,,1992-1993
Brad Werenka,EDM,D,27,5,4,9,1,24,,0,1,1,0,1,38,0.13157,4,6,,1992-1993
Brent Gilchrist,EDM,L,68,10,11,21,-12,49,,2,2,0,0,0,106,0.09433,8,15,,1992-1993
Brian Benning,EDM,D,55,10,24,34,-1,152,,6,14,0,0,0,115,0.08695,4,13,,1992-1993
Brian Glynn,EDM,D,64,4,12,16,-13,60,,2,5,0,0,0,80,0.05,2,8,,1992-1993
Chris Joseph,EDM,D,33,2,10,12,-9,48,,1,5,0,0,0,49,0.04081,1,6,,1992-1993
Craig MacTavish,EDM,C,82,10,20,30,-16,110,,0,2,3,1,3,101,0.099,7,23,,1992-1993
Craig Muni,EDM,D,81,0,11,11,-14,75,,0,0,0,0,0,60,0.0,0,7,,1992-1993
Craig Simpson,EDM,L,60,24,22,46,-14,36,,12,13,0,2,3,91,0.26373,12,21,,1992-1993
Dan Currie,EDM,L,5,0,0,0,-4,4,,0,0,0,0,0,11,0.0,0,0,,1992-1993
Dave Manson,EDM,D,83,15,30,45,-28,210,,9,20,1,0,1,244,0.06147,5,14,,1992-1993
David Maley,EDM,L,56,2,7,9,-28,155,,1,1,0,0,0,57,0.03508,1,7,,1992-1993
Doug Weight,EDM,C,78,17,31,48,2,65,,3,11,0,0,1,125,0.136,14,34,,1992-1993
Esa Tikkanen,EDM,L,81,16,24,40,-24,94,,2,5,4,0,3,202,0.0792,10,28,,1992-1993
Francois Leroux,EDM,D,1,0,0,0,0,4,,0,0,0,0,0,0,,0,0,,1992-1993
Geoff Smith,EDM,D,78,4,14,18,-11,30,,0,2,1,0,0,67,0.0597,3,14,,1992-1993
Greg Hawgood,EDM,D,69,11,35,46,-8,74,,7,17,0,0,1,138,0.07971,4,22,,1992-1993
Igor Kravchuk,EDM,D,55,10,17,27,3,32,,4,5,0,0,0,143,0.06993,6,17,,1992-1993
Josef Beranek,EDM,L,66,15,18,33,-8,78,,1,4,0,0,0,130,0.11538,14,28,,1992-1993
Kelly Buchberger,EDM,R,83,12,18,30,-27,133,,1,0,2,1,3,92,0.13043,9,22,,1992-1993
Kevin Todd,EDM,C,55,9,14,23,-9,26,,0,4,0,0,3,87,0.10344,9,19,,1992-1993
Louie Debrusk,EDM,L,51,8,2,10,-16,205,,0,1,0,0,1,33,0.24242,8,9,,1992-1993
Luke Richardson,EDM,D,82,3,10,13,-18,142,,0,1,2,0,0,78,0.03846,1,8,,1992-1993
Martin Gelinas,EDM,L,65,11,12,23,3,30,,0,0,0,0,1,93,0.11827,11,23,,1992-1993
Mike Hudson,EDM,C,41,1,7,8,-7,46,,0,1,0,0,0,35,0.02857,1,6,,1992-1993
Petr Klima,EDM,R,68,32,16,48,-15,100,,13,9,0,0,2,175,0.18285,19,26,,1992-1993
Scott Mellanby,EDM,R,69,15,17,32,-4,147,,6,3,0,0,3,114,0.13157,9,23,,1992-1993
Scott Thornton,EDM,L,9,0,1,1,-4,0,,0,0,0,0,0,7,0.0,0,1,,1992-1993
Scott Thornton,EDM,L,9,0,1,1,-4,0,,0,0,0,0,0,7,0.0,0,1,,1992-1993
Shayne Corson,EDM,L,80,16,31,47,-19,209,,9,10,2,0,1,164,0.09756,5,24,,1992-1993
Shjon Podein,EDM,L,40,13,6,19,-2,25,,2,1,1,0,1,64,0.20312,10,15,,1992-1993
Steven Rice,EDM,R,28,2,5,7,-4,28,,0,0,0,0,0,29,0.06896,2,7,,1992-1993
Todd Elik,EDM,L,60,14,27,41,-4,56,,4,6,0,0,1,104,0.13461,10,31,,1992-1993
Tyler Wright,EDM,C,7,1,1,2,-4,19,,0,0,0,0,0,7,0.14285,1,2,,1992-1993
William McDougall,EDM,C,4,2,1,3,2,4,,0,0,0,0,0,8,0.25,2,3,,1992-1993
Zdeno Ciger,EDM,L,64,13,23,36,-13,8,,2,9,0,1,2,106,0.12264,11,22,,1992-1993
