Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Burt,HFD,D,65,6,14,20,-11,116,,0,2,0,0,0,81,0.07407,6,18,,1992-1993
Allen Pedersen,HFD,D,59,1,4,5,0,60,,0,0,0,0,0,16,0.0625,1,5,,1992-1993
Andrew Cassels,HFD,C,84,21,64,85,-11,62,,8,30,3,0,1,134,0.15671,10,40,,1992-1993
Barry Nieckar,HFD,L,2,0,0,0,-2,2,,0,0,0,0,0,1,0.0,0,0,,1992-1993
Dan Keczmer,HFD,D,23,4,4,8,-3,28,,2,1,0,0,1,38,0.10526,2,5,,1992-1993
Doug Houda,HFD,D,60,2,6,8,-19,167,,0,0,0,0,0,43,0.04651,2,8,,1992-1993
Eric Weinrich,HFD,D,79,7,29,36,-11,76,,0,8,2,0,2,104,0.0673,5,25,,1992-1993
Geoff Sanderson,HFD,L,82,46,43,89,-21,28,,21,20,2,0,4,271,0.16974,23,45,,1992-1993
Jim Agnew,HFD,D,16,0,0,0,3,68,,0,0,0,0,0,3,0.0,0,0,,1992-1993
Jim McKenzie,HFD,L,64,3,6,9,-10,202,,0,0,0,0,0,36,0.08333,3,9,,1992-1993
John Cullen,HFD,C,66,18,32,50,-23,111,,13,17,0,0,1,124,0.14516,5,20,,1992-1993
Joseph Day,HFD,L,24,1,7,8,-8,47,,0,0,0,0,0,10,0.1,1,8,,1992-1993
Mark Greig,HFD,R,22,1,7,8,-11,27,,0,2,0,0,0,16,0.0625,1,6,,1992-1993
Mark Janssens,HFD,C,76,12,17,29,-15,237,,0,0,0,1,1,63,0.19047,12,29,,1992-1993
Michael Nylander,HFD,C,59,11,22,33,-7,36,,3,4,0,0,1,85,0.12941,8,26,,1992-1993
Murray Craven,HFD,L,77,25,52,77,-1,32,,6,22,3,2,2,151,0.16556,16,43,,1992-1993
Nick Kypreos,HFD,L,75,17,10,27,-5,325,,0,0,0,0,2,81,0.20987,17,27,,1992-1993
Pat Verbeek,HFD,R,84,39,43,82,-7,197,,16,15,0,0,6,235,0.16595,23,51,,1992-1993
Patrick Poulin,HFD,L,81,20,31,51,-19,37,,4,6,0,0,2,160,0.125,16,41,,1992-1993
Paul Gillis,HFD,C,21,1,1,2,-2,40,,0,0,0,0,0,8,0.125,1,2,,1992-1993
Randy Cunneyworth,HFD,L,39,5,4,9,-1,63,,0,0,0,0,1,47,0.10638,5,9,,1992-1993
Randy Ladouceur,HFD,D,62,2,4,6,-18,109,,0,0,0,0,0,37,0.05405,2,5,,1992-1993
Robert Kron,HFD,C,45,14,13,27,5,18,,4,0,2,0,2,97,0.14432,8,21,,1992-1993
Robert Petrovicky,HFD,C,42,3,6,9,-10,45,,0,1,0,0,0,41,0.07317,3,8,,1992-1993
Scott Daniels,HFD,L,1,0,0,0,0,19,,0,0,0,0,0,0,,0,0,,1992-1993
Steve Konroyd,HFD,D,65,3,12,15,-15,67,,0,2,0,0,0,66,0.04545,3,12,,1992-1993
Terry Yake,HFD,C,66,22,31,53,3,46,,4,10,1,0,2,98,0.22448,17,36,,1992-1993
Tim Kerr,HFD,R,22,0,6,6,-11,7,,0,0,0,0,0,48,0.0,0,6,,1992-1993
Yvon Corriveau,HFD,L,57,8,12,20,-20,14,,2,0,0,0,1,77,0.10389,6,18,,1992-1993
Zarley Zalapski,HFD,D,83,14,51,65,-34,94,,8,31,1,0,0,192,0.07291,5,21,,1992-1993
