Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Semak,NJD,C,87,38,43,81,21,70,,4,10,1,0,6,227,0.1674,33,63,,1992-1993
Alexei Kasatonov,NJD,D,68,3,14,17,4,57,,0,0,0,0,0,70,0.04285,3,16,,1992-1993
Ben Hankinson,NJD,R,4,2,1,3,2,9,,0,0,0,0,0,3,0.66666,2,3,,1992-1993
Bernie Nicholls,NJD,C,5,0,0,0,-5,6,,0,0,0,0,0,3,0.0,0,0,,1992-1993
Bernie Nicholls,NJD,C,69,13,47,60,-13,80,,5,21,0,0,1,132,0.09848,8,34,,1992-1993
Bill Guerin,NJD,R,70,15,21,36,12,67,,0,1,0,0,2,126,0.11904,15,35,,1992-1993
Bobby Holik,NJD,C,66,21,20,41,-7,82,,7,7,0,1,4,190,0.11052,14,27,,1992-1993
Brian Sullivan,NJD,R,2,0,1,1,-1,0,,0,0,0,0,0,2,0.0,0,1,,1992-1993
Bruce Driver,NJD,D,88,15,43,58,-12,70,,6,20,1,0,0,196,0.07653,8,30,,1992-1993
Claude Lemieux,NJD,R,82,32,51,83,0,174,,14,22,0,0,3,326,0.09815,18,47,,1992-1993
Claude Vilgrain,NJD,L,4,0,2,2,-3,0,,0,0,0,0,0,2,0.0,0,2,,1992-1993
Dave Barr,NJD,R,67,7,8,15,-1,67,,0,0,1,0,1,45,0.15555,6,14,,1992-1993
David Emma,NJD,C,2,0,0,0,0,0,,0,0,0,0,0,2,0.0,0,0,,1992-1993
Doug Brown,NJD,R,15,0,5,5,3,2,,0,0,0,0,0,17,0.0,0,5,,1992-1993
Janne Ojanen,NJD,C,31,4,9,13,-2,14,,1,5,0,0,1,44,0.0909,3,7,,1992-1993
Jarrod Skalde,NJD,C,11,0,2,2,-3,4,,0,0,0,0,0,11,0.0,0,2,,1992-1993
Jason Miller,NJD,C,2,0,0,0,-1,0,,0,0,0,0,0,1,0.0,0,0,,1992-1993
Jim Dowd,NJD,C,1,0,0,0,-1,0,,0,0,0,0,0,1,0.0,0,0,,1992-1993
John MacLean,NJD,R,85,24,25,49,-11,112,,7,5,1,0,3,204,0.11764,16,36,,1992-1993
Jon Morris,NJD,C,15,0,3,3,-11,6,,0,1,0,0,0,12,0.0,0,2,,1992-1993
Ken Daneyko,NJD,D,89,2,11,13,3,244,,0,0,0,0,0,75,0.02666,2,13,,1992-1993
Kevin Todd,NJD,C,55,9,14,23,-9,26,,0,4,0,0,3,87,0.10344,9,19,,1992-1993
Myles O'Connor,NJD,D,7,0,0,0,-4,9,,0,0,0,0,0,4,0.0,0,0,,1992-1993
Peter Stastny,NJD,C,67,17,25,42,-5,24,,7,12,0,0,3,109,0.15596,10,23,,1992-1993
Randy McKay,NJD,R,78,11,11,22,1,222,,1,0,0,1,2,95,0.11578,10,21,,1992-1993
Scott Niedermayer,NJD,D,85,11,32,43,5,49,,5,16,0,0,0,142,0.07746,6,22,,1992-1993
Scott Pellerin,NJD,L,45,10,11,21,-1,41,,1,0,2,0,0,60,0.16666,7,18,,1992-1993
Scott Stevens,NJD,D,86,14,47,61,12,130,,9,13,0,0,1,167,0.08383,5,38,,1992-1993
Stephane Richer,NJD,R,83,40,37,77,-5,46,,8,14,1,2,7,299,0.13377,31,54,,1992-1993
Tom Chorske,NJD,R,51,7,12,19,-1,25,,0,0,0,0,1,64,0.10937,7,19,,1992-1993
Tommy Albelin,NJD,D,41,3,5,8,-1,14,,2,2,0,0,2,42,0.07142,1,4,,1992-1993
Troy Mallette,NJD,L,34,4,3,7,3,56,,0,0,0,0,0,19,0.21052,4,7,,1992-1993
Valeri Zelepukin,NJD,L,83,23,43,66,18,70,,5,9,1,0,2,181,0.12707,17,51,,1992-1993
Viacheslav Fetisov,NJD,D,81,4,25,29,4,162,,1,4,1,0,0,65,0.06153,2,22,,1992-1993
Zdeno Ciger,NJD,L,64,13,23,36,-13,8,,2,9,0,1,2,106,0.12264,11,22,,1992-1993
