Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Brian Lawton,SJS,C,21,2,8,10,-9,12,,0,2,0,0,0,29,0.06896,2,8,,1992-1993
Dale Craigwell,SJS,C,8,3,1,4,-4,4,,0,0,0,0,0,7,0.42857,3,4,,1992-1993
Dave Snuggerud,SJS,L,39,4,7,11,-3,14,,0,0,1,0,1,61,0.06557,3,10,,1992-1993
David Maley,SJS,L,56,2,7,9,-28,155,,1,1,0,0,0,57,0.03508,1,7,,1992-1993
David Williams,SJS,D,40,1,11,12,-27,49,,1,4,0,0,0,60,0.01666,0,7,,1992-1993
Dean Evason,SJS,C,84,12,19,31,-35,132,,3,2,0,0,1,107,0.11214,9,25,,1992-1993
Dean Kolstad,SJS,D,10,0,2,2,-9,12,,0,1,0,0,0,22,0.0,0,1,,1992-1993
Dody Wood,SJS,C,13,1,1,2,-5,71,,0,0,0,0,0,10,0.1,1,2,,1992-1993
Doug Wilson,SJS,D,42,3,17,20,-28,40,,1,11,0,0,0,110,0.02727,2,8,,1992-1993
Doug Zmolek,SJS,D,84,5,10,15,-50,229,,2,3,0,0,0,94,0.05319,3,10,,1992-1993
Edward Courtenay,SJS,R,39,7,13,20,-15,10,,2,10,0,0,1,56,0.125,5,8,,1992-1993
Hubie McDonough,SJS,C,30,6,2,8,-21,6,,2,0,0,0,0,41,0.14634,4,6,,1992-1993
Jaroslav Otevrel,SJS,C,7,0,2,2,-6,0,,0,1,0,0,0,4,0.0,0,1,,1992-1993
Jean-Francois Quintin,SJS,L,14,2,5,7,-4,4,,0,2,0,0,0,12,0.16666,2,5,,1992-1993
Jeff Odgers,SJS,R,66,12,15,27,-26,253,,6,3,0,0,0,100,0.12,6,18,,1992-1993
Johan Garpenlov,SJS,L,79,22,44,66,-26,56,,14,11,0,1,1,171,0.12865,8,40,,1992-1993
John Carter,SJS,L,55,7,9,16,-25,81,,0,0,1,0,0,110,0.06363,6,15,,1992-1993
Jon Morris,SJS,C,15,0,3,3,-11,6,,0,1,0,0,0,12,0.0,0,2,,1992-1993
Kelly Kisio,SJS,C,78,26,52,78,-15,90,,9,25,2,1,2,152,0.17105,15,41,,1992-1993
Larry Depalma,SJS,C,20,2,6,8,-14,41,,1,3,0,0,0,29,0.06896,1,4,,1992-1993
Lyndon Byers,SJS,R,18,4,1,5,-2,122,,0,0,0,0,0,18,0.22222,4,5,,1992-1993
Mark Beaufait,SJS,C,5,1,0,1,-1,0,,0,0,0,0,0,3,0.33333,1,1,,1992-1993
Mark Pederson,SJS,L,41,10,7,17,-22,28,,2,3,0,0,0,63,0.15873,8,12,,1992-1993
Michel Picard,SJS,L,25,4,0,4,-17,24,,2,0,0,0,0,32,0.125,2,2,,1992-1993
Mike Sullivan,SJS,C,81,6,8,14,-42,30,,0,0,2,0,0,95,0.06315,4,9,,1992-1993
Mikhail Kravets,SJS,L,1,0,0,0,-1,0,,0,0,0,0,0,0,,0,0,,1992-1993
Neil Wilkinson,SJS,D,59,1,7,8,-50,96,,0,2,1,0,0,51,0.0196,0,4,,1992-1993
Pat Falloon,SJS,R,41,14,14,28,-25,12,,5,6,1,0,1,131,0.10687,8,14,,1992-1993
Pat MacLeod,SJS,D,13,0,1,1,-19,10,,0,0,0,0,0,20,0.0,0,1,,1992-1993
Perry Berezan,SJS,C,28,3,4,7,-18,28,,1,0,1,0,0,37,0.08108,1,4,,1992-1993
Peter Ahola,SJS,D,50,3,5,8,-10,36,,0,2,0,0,0,40,0.075,3,6,,1992-1993
Petri Skriko,SJS,L,17,4,3,7,-8,6,,2,1,1,0,0,35,0.11428,1,3,,1992-1993
Ray Whitney,SJS,L,26,4,6,10,-14,4,,1,2,0,0,0,24,0.16666,3,7,,1992-1993
Rob Gaudreau,SJS,C,59,23,20,43,-18,18,,5,13,2,0,1,191,0.12041,16,23,,1992-1993
Rob Zettler,SJS,D,80,0,7,7,-50,150,,0,0,0,0,0,60,0.0,0,6,,1992-1993
Robin Bawa,SJS,C,42,5,0,5,-25,47,,0,0,0,0,1,25,0.2,5,5,,1992-1993
Sandis Ozolinsh,SJS,D,37,7,16,23,-9,40,,2,8,0,0,0,83,0.08433,5,13,,1992-1993
Tom Pederson,SJS,D,44,7,13,20,-16,31,,2,10,0,1,2,102,0.06862,5,8,,1992-1993
Yvon Corriveau,SJS,L,57,8,12,20,-20,14,,2,0,0,0,1,77,0.10389,6,18,,1992-1993
