Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Bob Errey,PIT,L,62,9,9,18,0,80,,0,0,0,0,2,88,0.10227,9,18,,1992-1993
Bryan Fogarty,PIT,D,12,0,4,4,-3,4,,0,2,0,0,0,11,0.0,0,2,,1992-1993
Dave Tippett,PIT,L,86,7,23,30,2,70,,0,0,1,0,1,75,0.09333,6,27,,1992-1993
Grant Jennings,PIT,D,70,0,5,5,7,73,,0,0,0,0,0,36,0.0,0,5,,1992-1993
Grant Jennings,PIT,D,70,0,5,5,7,73,,0,0,0,0,0,36,0.0,0,5,,1992-1993
Jaromir Jagr,PIT,R,93,39,64,103,33,84,,11,12,1,2,10,289,0.13494,27,79,,1992-1993
Jay Caufield,PIT,R,26,0,0,0,-1,60,,0,0,0,0,0,6,0.0,0,0,,1992-1993
Jeff Chychrun,PIT,D,18,0,1,1,-2,25,,0,0,0,0,0,3,0.0,0,1,,1992-1993
Jeff Daniels,PIT,L,70,8,6,14,-4,14,,0,0,0,0,2,46,0.17391,8,14,,1992-1993
Jim Paek,PIT,D,77,3,15,18,13,64,,0,0,0,0,0,57,0.05263,3,16,,1992-1993
Joe Mullen,PIT,R,84,37,39,76,23,20,,9,9,4,0,4,207,0.17874,24,53,,1992-1993
Kevin Stevens,PIT,L,84,60,67,127,19,199,,30,21,0,0,5,361,0.1662,30,76,,1992-1993
Kjell Samuelsson,PIT,D,75,3,9,12,29,108,,0,2,0,0,1,78,0.03846,3,9,,1992-1993
Larry Murphy,PIT,D,95,24,74,98,47,83,,8,42,2,0,3,256,0.09375,14,46,,1992-1993
Mario Lemieux,PIT,C,71,77,101,178,57,48,,19,45,7,0,11,326,0.23619,51,104,,1992-1993
Martin Straka,PIT,C,53,5,14,19,4,31,,0,2,0,0,1,35,0.14285,5,17,,1992-1993
Michael Needham,PIT,R,65,9,5,14,0,16,,0,1,0,0,2,50,0.18,9,13,,1992-1993
Mike Ramsey,PIT,D,12,0,6,6,10,4,,0,0,0,0,0,10,0.0,0,6,,1992-1993
Mike Ramsey,PIT,D,45,3,10,13,17,28,,0,0,0,0,0,35,0.08571,3,13,,1992-1993
Mike Stapleton,PIT,C,82,4,9,13,-7,10,,0,3,1,0,1,79,0.05063,3,9,,1992-1993
Paul Stanton,PIT,D,78,4,13,17,7,97,,2,3,0,0,1,107,0.03738,2,12,,1992-1993
Peter Ahola,PIT,D,50,3,5,8,-10,36,,0,2,0,0,0,40,0.075,3,6,,1992-1993
Peter Taglianetti,PIT,D,11,1,2,3,2,16,,0,0,0,0,0,10,0.1,1,3,,1992-1993
Peter Taglianetti,PIT,D,72,2,12,14,12,184,,0,0,0,0,0,78,0.02564,2,11,,1992-1993
Rick Tocchet,PIT,R,92,55,67,122,30,276,,21,23,4,0,5,285,0.19298,30,74,,1992-1993
Ron Francis,PIT,C,96,30,87,117,11,87,,10,46,2,0,5,241,0.12448,18,52,,1992-1993
Shawn McEachern,PIT,L,96,31,35,66,21,56,,7,7,0,0,7,217,0.14285,24,51,,1992-1993
Troy Loney,PIT,L,92,6,20,26,4,99,,0,2,0,0,1,90,0.06666,6,24,,1992-1993
Ulf Samuelsson,PIT,D,89,4,31,35,41,273,,0,7,0,1,1,110,0.03636,4,25,,1992-1993
