Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
1,Adam Beckman,BRI,24,F,56,22,17,39,36,0.0,6,0,2,0.393,0.304,0.696,150.0,14.7%
5,Alex Jefferies,BRI,24,F,47,8,19,27,40,-6.0,2,1,2,0.17,0.404,0.574,80.0,10.0%
32,Andrej Sustr,BRI,35,D,11,0,1,1,21,-6.0,0,0,0,0.0,0.091,0.091,8.0,0.0%
22,C.J. Smith,BRI,31,F,17,0,8,8,8,-4.0,0,0,0,0.0,0.471,0.471,25.0,0.0%
28,Calle Odelius,BRI,21,D,17,0,2,2,2,-9.0,0,0,0,0.0,0.118,0.118,13.0,0.0%
26,Calum Ritchie,BRI,20,F,3,1,2,3,2,2.0,0,0,0,0.333,0.667,1.0,6.0,16.7%
15,Camden Thiesing,BRI,24,F,50,6,8,14,39,2.0,0,0,0,0.12,0.16,0.28,59.0,10.2%
12,Cameron Berg,BRI,23,F,46,7,10,17,26,-9.0,0,0,1,0.152,0.217,0.37,64.0,10.9%
11,Chris Terry,BRI,36,F,48,8,10,18,12,-9.0,2,0,1,0.167,0.208,0.375,72.0,11.1%
9,Cole McWard,BRI,24,D,50,5,18,23,22,-11.0,0,0,1,0.1,0.36,0.46,81.0,6.2%
10,Daylan Kuefler,BRI,23,F,56,6,14,20,34,3.0,1,0,1,0.107,0.25,0.357,77.0,7.8%
30,Drew Callin,BRI,30,F,4,0,1,1,2,-3.0,0,0,0,0.0,0.25,0.25,6.0,0.0%
18,Eetu Liukas,BRI,23,F,24,4,6,10,12,4.0,0,1,1,0.167,0.25,0.417,26.0,15.4%
13,Ethan Bear,BRI,28,D,27,2,14,16,12,5.0,0,0,0,0.074,0.519,0.593,24.0,8.3%
25,Gleb Veremyev,BRI,22,F,22,3,1,4,13,-5.0,0,0,0,0.136,0.045,0.182,23.0,13.0%
35,Henrik Tikkanen,BRI,25,G,20,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
7,Hunter Drew,BRI,27,D,56,13,11,24,136,-4.0,5,0,3,0.232,0.196,0.429,99.0,13.1%
14,Isaiah George,BRI,21,D,43,2,13,15,18,8.0,0,0,0,0.047,0.302,0.349,49.0,4.1%
31,Jeremy Smith,BRI,36,G,5,0,1,1,0,,0,0,0,0.0,0.2,0.2,,
29,Jesse Pulkkinen,BRI,21,D,19,0,2,2,6,-10.0,0,0,0,0.0,0.105,0.105,11.0,0.0%
6,Joey Larson,BRI,24,F,52,15,11,26,21,-1.0,5,0,1,0.288,0.212,0.5,116.0,12.9%
23,Julien Gauthier,BRI,28,F,14,5,2,7,6,1.0,1,0,0,0.357,0.143,0.5,22.0,22.7%
2,Liam Foudy,BRI,25,F,48,21,15,36,12,-4.0,3,3,5,0.438,0.313,0.75,101.0,20.8%
19,Luke Rowe,BRI,27,D,51,1,9,10,58,9.0,0,0,0,0.02,0.176,0.196,60.0,1.7%
21,Marc Gatcomb,BRI,26,F,15,4,4,8,6,-4.0,0,0,0,0.267,0.267,0.533,39.0,10.3%
36,Marcus H�gberg,BRI,31,G,29,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
8,Marshall Warren,BRI,24,D,43,4,20,24,30,7.0,0,0,0,0.093,0.465,0.558,89.0,4.5%
24,Matt Luff,BRI,28,F,8,3,3,6,0,0.0,1,0,1,0.375,0.375,0.75,13.0,23.1%
3,Matthew Highmore,BRI,29,F,59,10,21,31,22,-2.0,3,0,1,0.169,0.356,0.525,73.0,13.7%
4,Matthew Maggio,BRI,23,F,59,10,20,30,30,-4.0,2,0,1,0.169,0.339,0.508,125.0,8.0%
27,Max Dorrington,BRI,24,F,2,1,1,2,0,1.0,0,0,0,0.5,0.5,1.0,1.0,100.0%
34,Parker Gahagen,BRI,32,G,7,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
20,Pierrick Dub�,BRI,24,F,13,4,4,8,6,0.0,0,0,0,0.308,0.308,0.615,25.0,16.0%
33,Scott Reedy,BRI,26,F,6,0,0,0,0,-5.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
16,Sean Day,BRI,27,D,50,3,10,13,4,-6.0,0,0,1,0.06,0.2,0.26,50.0,6.0%
17,Travis Mitchell,BRI,26,D,46,0,13,13,80,2.0,0,0,0,0.0,0.283,0.283,64.0,0.0%
