Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
27,Aidan Fulp,ROC,25,D,13,0,2,2,6,4.0,0,0,0,0.0,0.154,0.154,9.0,0.0%
34,Alexandar Georgiev,ROC,29,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
6,Anton Wahlberg,ROC,20,F,53,6,20,26,18,6.0,1,0,1,0.113,0.377,0.491,82.0,7.3%
16,Brendan Warren,ROC,28,F,51,5,6,11,19,-8.0,0,1,1,0.098,0.118,0.216,42.0,11.9%
33,Cameron Rowe,ROC,24,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
7,Carson Meyer,ROC,28,F,40,11,14,25,12,-6.0,4,0,1,0.275,0.35,0.625,83.0,13.3%
35,Chris Douglas,ROC,25,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
31,Devon Levi,ROC,24,G,41,0,1,1,2,,0,0,0,0.0,0.024,0.024,,
20,Gavin Bayreuther,ROC,31,D,15,0,7,7,8,3.0,0,0,0,0.0,0.467,0.467,37.0,0.0%
21,Graham Slaggert,ROC,26,F,45,1,5,6,4,-6.0,0,0,0,0.022,0.111,0.133,39.0,2.6%
25,Isaac Belliveau,ROC,23,D,24,1,3,4,24,-3.0,0,0,0,0.042,0.125,0.167,29.0,3.5%
3,Isak Ros�n,ROC,22,F,37,25,18,43,6,0.0,8,0,3,0.676,0.486,1.162,108.0,23.2%
11,Jack Rathbone,ROC,26,D,46,5,12,17,21,-15.0,0,0,2,0.109,0.261,0.37,84.0,6.0%
8,Jagger Joshua,ROC,26,F,56,7,13,20,88,-4.0,3,1,0,0.125,0.232,0.357,98.0,7.1%
9,Jake Leschyshyn,ROC,26,F,51,11,8,19,18,-12.0,7,0,0,0.216,0.157,0.373,62.0,17.7%
28,Josh Dunne,ROC,27,F,2,1,0,1,4,1.0,0,0,0,0.5,0.0,0.5,9.0,11.1%
36,Kaleb Lawrence,ROC,22,F,3,0,0,0,14,-1.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
2,Konsta Helenius,ROC,19,F,48,15,30,45,14,-9.0,7,0,4,0.313,0.625,0.938,118.0,12.7%
24,Mason Geertsen,ROC,30,D,32,2,2,4,68,-7.0,0,0,0,0.063,0.063,0.125,30.0,6.7%
26,Matteo Costantini,ROC,23,F,18,2,1,3,2,-7.0,0,0,0,0.111,0.056,0.167,17.0,11.8%
10,Nikita Novikov,ROC,22,D,50,6,12,18,44,6.0,0,1,2,0.12,0.24,0.36,44.0,13.6%
19,Noah Laaouan,ROC,24,D,30,1,6,7,16,-3.0,0,0,0,0.033,0.2,0.233,34.0,2.9%
17,Noah �stlund,ROC,21,F,7,3,7,10,2,0.0,2,0,1,0.429,1.0,1.429,31.0,9.7%
14,Olivier Nadeau,ROC,22,F,41,8,7,15,16,0.0,2,0,0,0.195,0.171,0.366,53.0,15.1%
29,Peter Tischke,ROC,29,D,4,0,1,1,0,2.0,0,0,0,0.0,0.25,0.25,1.0,0.0%
30,Radim Mrtka,ROC,18,D,4,0,1,1,7,0.0,0,0,0,0.0,0.25,0.25,3.0,0.0%
22,Redmond Savage,ROC,22,F,19,3,2,5,10,4.0,0,0,0,0.158,0.105,0.263,17.0,17.7%
4,Riley Fiddler-Schultz,ROC,23,F,57,18,13,31,26,-13.0,5,0,1,0.316,0.228,0.544,118.0,15.3%
12,Ryan Johnson,ROC,24,D,52,5,12,17,32,-10.0,1,0,1,0.096,0.231,0.327,76.0,6.6%
38,Scott Ratzlaff,ROC,20,G,8,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
37,Topias Leinonen,ROC,21,G,7,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
5,Trevor Kuntar,ROC,24,F,55,15,13,28,75,-7.0,3,0,4,0.273,0.236,0.509,138.0,10.9%
23,Tyler Kopff,ROC,22,F,30,1,4,5,23,-2.0,0,0,0,0.033,0.133,0.167,17.0,5.9%
32,Ukko-Pekka Luukkonen,ROC,26,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
13,Viktor Neuchev,ROC,22,F,34,6,10,16,6,-2.0,2,0,0,0.176,0.294,0.471,57.0,10.5%
18,Vsevolod Komarov,ROC,21,D,44,3,6,9,43,-4.0,0,0,0,0.068,0.136,0.205,71.0,4.2%
1,Zac Jones,ROC,25,D,47,8,42,50,12,-4.0,1,0,3,0.17,0.894,1.064,137.0,5.8%
15,Zach Metsa,ROC,27,D,16,2,13,15,2,4.0,1,0,1,0.125,0.813,0.938,28.0,7.1%
