Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
14,Ashton Sautner,MTB,31,D,51,2,9,11,44,11.0,0,0,1,0.039,0.176,0.216,48.0,4.2%
27,Benjamin Zloty,MTB,23,D,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
13,Brad Lambert,MTB,22,F,34,6,7,13,18,-10.0,2,0,2,0.176,0.206,0.382,68.0,8.8%
6,Brayden Yager,MTB,20,F,55,9,15,24,8,-10.0,3,0,1,0.164,0.273,0.436,84.0,10.7%
26,Chase Yoder,MTB,23,F,8,0,1,1,8,-2.0,0,0,0,0.0,0.125,0.125,4.0,0.0%
16,Colby Barlow,MTB,20,F,48,3,6,9,16,-2.0,0,0,1,0.063,0.125,0.188,58.0,5.2%
10,Danny Zhilkin,MTB,22,F,49,10,11,21,12,-7.0,1,1,3,0.204,0.224,0.429,100.0,10.0%
2,David Gustafsson,MTB,25,F,46,10,22,32,12,12.0,3,0,2,0.217,0.478,0.696,82.0,12.2%
30,Dawson Barteaux,MTB,25,D,18,0,0,0,16,-6.0,0,0,0,0.0,0.0,0.0,18.0,0.0%
31,Dom DiVincentiis,MTB,21,G,27,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
17,Dylan Anhorn,MTB,26,D,29,2,7,9,12,6.0,0,0,1,0.069,0.241,0.31,34.0,5.9%
25,Dylan Moulton,MTB,24,D,3,1,0,1,0,0.0,0,0,0,0.333,0.0,0.333,3.0,33.3%
18,Elias Salomonsson,MTB,21,D,29,1,8,9,10,-2.0,0,0,0,0.034,0.276,0.31,44.0,2.3%
24,Ethan Frisch,MTB,25,D,10,0,2,2,0,2.0,0,0,0,0.0,0.2,0.2,14.0,0.0%
23,Fabian Wagner,MTB,21,F,23,1,1,2,4,-8.0,0,0,0,0.043,0.043,0.087,20.0,5.0%
28,Isaac Poulter,MTB,24,G,3,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
8,Isaak Phillips,MTB,24,D,50,8,15,23,37,1.0,0,2,0,0.16,0.3,0.46,110.0,7.3%
19,Jacob Julien,MTB,21,F,16,0,4,4,4,2.0,0,0,0,0.0,0.25,0.25,14.0,0.0%
7,Jaret Anderson-Dolan,MTB,26,F,55,9,14,23,47,-7.0,0,0,3,0.164,0.255,0.418,74.0,12.2%
9,Kale Clague,MTB,27,D,50,8,14,22,32,-16.0,1,0,0,0.16,0.28,0.44,110.0,7.3%
22,Kevin Conley,MTB,28,F,5,2,0,2,2,1.0,0,0,1,0.4,0.0,0.4,7.0,28.6%
1,Mason Shaw,MTB,27,F,54,15,21,36,49,12.0,1,0,2,0.278,0.389,0.667,119.0,12.6%
15,Nikita Chibrikov,MTB,22,F,40,4,5,9,12,-15.0,2,0,0,0.1,0.125,0.225,70.0,5.7%
12,Parker Ford,MTB,25,F,40,6,14,20,18,3.0,0,0,2,0.15,0.35,0.5,75.0,8.0%
5,Phil Di Giuseppe,MTB,32,F,55,10,16,26,66,-14.0,3,3,2,0.182,0.291,0.473,151.0,6.6%
29,Reece Vitelli,MTB,24,F,8,0,0,0,5,2.0,0,0,0,0.0,0.0,0.0,6.0,0.0%
3,Samuel Fagemo,MTB,25,F,55,15,13,28,16,-13.0,5,0,2,0.273,0.236,0.509,121.0,12.4%
32,Thomas Milic,MTB,22,G,28,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
21,Tyrel Bauer,MTB,23,D,45,1,2,3,103,10.0,0,0,0,0.022,0.044,0.067,54.0,1.9%
20,Tyson Empey,MTB,30,F,23,1,2,3,64,1.0,0,0,0,0.043,0.087,0.13,10.0,10.0%
11,Ville Heinola,MTB,24,D,44,3,18,21,24,-2.0,0,0,1,0.068,0.409,0.477,89.0,3.4%
4,Walker Duehr,MTB,28,F,45,13,15,28,18,10.0,0,3,1,0.289,0.333,0.622,93.0,14.0%
