Name,Team,P,G,A
Branislav Ivanovic,Chelsea,0.0,0.0,5.0
Didier Drogba,Chelsea,32.0,29.0,10.0
Fernando Torres,Chelsea,22.0,18.0,0.0
Florent Malouda,Chelsea,33.0,12.0,8.0
Frank Lampard,Chelsea,36.0,22.0,14.0
Joe Cole,Chelsea,0.0,0.0,5.0
Michael Ballack,Chelsea,0.0,0.0,5.0
Nicolas Anelka,Chelsea,33.0,11.0,7.0
