Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
15,Aaron Downey,NOR,26,F,67,6,15,21,234,2.0,0,0,0,0.09,0.224,0.313,75.0,8.0%
35,Adam Calder,NOR,24,F,3,0,0,0,2,1.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
7,Ajay Baines,NOR,22,F,73,18,18,36,92,14.0,2,2,2,0.247,0.247,0.493,119.0,15.1%
22,Arne Ramholt,NOR,24,D,62,3,8,11,25,4.0,2,0,0,0.048,0.129,0.177,88.0,3.4%
16,Blair Atcheynum,NOR,31,F,37,12,8,20,16,-6.0,7,0,4,0.324,0.216,0.541,75.0,16.0%
34,Bobby Russell,NOR,22,F,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
1,Casey Hankinson,NOR,24,F,69,30,21,51,74,15.0,12,0,6,0.435,0.304,0.739,179.0,16.8%
25,Chris Herperger,NOR,26,F,9,1,4,5,9,1.0,0,0,0,0.111,0.444,0.556,28.0,3.6%
21,Chris McAlpine,NOR,29,D,13,4,7,11,6,8.0,1,0,0,0.308,0.538,0.846,22.0,18.2%
13,Dmitry Tolkunov,NOR,21,D,78,5,18,23,93,13.0,4,1,1,0.064,0.231,0.295,129.0,3.9%
31,Erasmo Saltarelli,NOR,26,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
14,Geoff Peters,NOR,22,F,73,11,10,21,48,-3.0,1,1,0,0.151,0.137,0.288,143.0,7.7%
32,Jason Ialongo,NOR,23,D,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
37,Jean-Paul Tessier,NOR,26,D,9,0,0,0,6,-4.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
24,Jeff Helperl,NOR,26,D,45,1,8,9,82,6.0,0,0,0,0.022,0.178,0.2,35.0,2.9%
28,Jeff Maund,NOR,24,G,42,0,3,3,19,,0,0,0,0.0,0.071,0.071,,
20,Jeff Paul,NOR,22,D,59,5,6,11,171,-4.0,0,0,1,0.085,0.102,0.186,70.0,7.1%
29,Jeff Sproat,NOR,24,D,6,1,0,1,2,3.0,0,0,0,0.167,0.0,0.167,7.0,14.3%
3,Josef Marha,NOR,24,F,60,18,28,46,44,-6.0,3,3,2,0.3,0.467,0.767,165.0,10.9%
12,Kyle Calder,NOR,21,F,37,12,15,27,21,13.0,6,1,0,0.324,0.405,0.73,117.0,10.3%
5,Mark Bell,NOR,20,F,61,15,27,42,126,10.0,5,1,2,0.246,0.443,0.689,137.0,11.0%
18,Mark Janssens,NOR,32,F,28,3,9,12,41,-4.0,1,0,1,0.107,0.321,0.429,38.0,7.9%
2,Marty Wilford,NOR,23,D,80,7,41,48,102,13.0,6,0,2,0.088,0.513,0.6,159.0,4.4%
6,Matt Henderson,NOR,26,F,78,14,24,38,80,4.0,3,1,0,0.179,0.308,0.487,166.0,8.4%
38,Michel Larocque,NOR,24,G,35,0,0,0,10,,0,0,0,0.0,0.0,0.0,,
9,Mike Souza,NOR,22,F,75,14,17,31,44,8.0,2,0,4,0.187,0.227,0.413,150.0,9.3%
11,Nathan Perrott,NOR,24,F,73,11,17,28,268,1.0,3,0,3,0.151,0.233,0.384,123.0,8.9%
8,Nolan Baumgartner,NOR,24,D,63,5,28,33,75,5.0,4,0,1,0.079,0.444,0.524,132.0,3.8%
30,Quintin Laing,NOR,21,F,10,0,1,1,10,0.0,0,0,0,0.0,0.1,0.1,5.0,0.0%
4,Reto Von Arx,NOR,24,F,49,16,26,42,28,14.0,4,1,3,0.327,0.531,0.857,105.0,15.2%
36,Robbie Tallas,NOR,27,G,6,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
27,Rumun Ndur,NOR,25,D,21,1,2,3,93,-2.0,0,0,0,0.048,0.095,0.143,11.0,9.1%
19,Steve Dubinsky,NOR,30,F,14,6,5,11,4,7.0,1,0,1,0.429,0.357,0.786,51.0,11.8%
26,Steve McCarthy,NOR,19,D,7,0,4,4,2,2.0,0,0,0,0.0,0.571,0.571,18.0,0.0%
23,Steve Poapst,NOR,31,D,37,1,8,9,14,16.0,0,0,0,0.027,0.216,0.243,55.0,1.8%
33,Travis Smith,NOR,27,D,1,0,0,0,0,-3.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
10,Ty Jones,NOR,22,F,64,11,17,28,114,2.0,5,0,1,0.172,0.266,0.438,77.0,14.3%
17,Valeri Zelepukin,NOR,32,F,29,10,9,19,28,-3.0,5,0,2,0.345,0.31,0.655,81.0,12.4%
