Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
13,Adam Colagiacomo,KEN,21,F,67,10,11,21,48,-8.0,4,0,0,0.149,0.164,0.313,129.0,7.8%
22,Adam Spylo,KEN,22,F,40,2,0,2,203,-6.0,0,0,1,0.05,0.0,0.05,22.0,9.1%
12,Andy Lundbohm,KEN,23,F,63,7,15,22,41,10.0,0,1,2,0.111,0.238,0.349,88.0,8.0%
31,Chad Ackerman,KEN,27,D,4,0,0,0,4,1.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
23,Chad Dameworth,KEN,28,D,17,1,1,2,8,2.0,0,0,0,0.059,0.059,0.118,14.0,7.1%
28,Chris Aldous,KEN,25,D,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
6,Chris Lipsett,KEN,26,F,71,21,34,55,45,7.0,13,0,6,0.296,0.479,0.775,185.0,11.4%
20,Christian Gosselin,KEN,24,D,42,2,3,5,145,6.0,0,0,0,0.048,0.071,0.119,20.0,10.0%
27,Dan Vandermeer,KEN,22,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
9,Dave MacIsaac,KEN,28,D,73,9,24,33,178,37.0,2,0,5,0.123,0.329,0.452,136.0,6.6%
17,Eric LaPlante,KEN,21,F,62,5,8,13,181,-1.0,0,0,0,0.081,0.129,0.21,60.0,8.3%
15,Greg Andrusak,KEN,31,D,58,5,14,19,63,7.0,1,0,1,0.086,0.241,0.328,141.0,3.6%
32,Jan Vodrazka,KEN,24,D,6,0,0,0,31,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
7,Jarrett Deuling,KEN,26,F,54,10,29,39,61,4.0,5,2,2,0.185,0.537,0.722,136.0,7.4%
29,Jeff Sullivan,KEN,22,D,1,0,0,0,4,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
3,Jim Montgomery,KEN,31,F,55,22,52,74,44,22.0,5,1,8,0.4,0.945,1.345,144.0,15.3%
5,Jonathan Cheechoo,KEN,20,F,75,32,34,66,63,16.0,10,0,1,0.427,0.453,0.88,214.0,15.0%
30,Kam White,KEN,24,D,3,0,0,0,6,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
8,Larry Courville,KEN,25,F,71,20,16,36,112,8.0,3,1,1,0.282,0.225,0.507,108.0,18.5%
18,Mark Smith,KEN,23,F,6,2,6,8,23,3.0,2,0,1,0.333,1.0,1.333,12.0,16.7%
16,Matt Bradley,KEN,22,F,22,5,8,13,16,-2.0,1,0,0,0.227,0.364,0.591,46.0,10.9%
25,Miikka Kiprusoff,KEN,24,G,36,0,2,2,2,,0,0,0,0.0,0.056,0.056,,
2,Mikael Samuelsson,KEN,24,F,66,32,46,78,58,31.0,8,5,8,0.485,0.697,1.182,237.0,13.5%
11,Miroslav Zalesak,KEN,20,F,60,14,11,25,26,-1.0,3,0,2,0.233,0.183,0.417,114.0,12.3%
21,Rob Davison,KEN,20,D,72,0,4,4,230,8.0,0,0,0,0.0,0.056,0.056,34.0,0.0%
14,Robert Jindrich,KEN,24,D,62,4,16,20,36,6.0,1,1,0,0.065,0.258,0.323,95.0,4.2%
19,Robert Mulick,KEN,21,D,71,0,6,6,55,10.0,0,0,0,0.0,0.085,0.085,20.0,0.0%
1,Ryan Kraft,KEN,25,F,77,38,50,88,36,17.0,13,7,3,0.494,0.649,1.143,210.0,18.1%
4,Steve Bancroft,KEN,30,D,80,23,50,73,162,28.0,9,3,0,0.288,0.625,0.913,269.0,8.6%
33,Terry Friesen,KEN,23,G,7,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
24,Tim Lovell,KEN,26,F,8,0,2,2,19,0.0,0,0,0,0.0,0.25,0.25,12.0,0.0%
26,Vesa Toskala,KEN,23,G,44,0,1,1,6,,0,0,0,0.0,0.023,0.023,,
10,Zoltan Batovsky,KEN,21,F,79,9,19,28,36,4.0,0,1,1,0.114,0.241,0.354,96.0,9.4%
