Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
55,Anthony Battaglia,LOW,23,F,9,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,6.0,0.0%
53,Arturs Irbe,LOW,35,G,7,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
8,Brad Defauw,LOW,25,F,61,11,12,23,48,-30.0,6,0,1,0.18,0.197,0.377,105.0,10.5%
39,Brad Fast,LOW,22,D,7,0,1,1,12,-4.0,0,0,0,0.0,0.143,0.143,10.0,0.0%
23,Brad Rooney,LOW,23,F,7,2,2,4,0,-2.0,1,0,0,0.286,0.286,0.571,14.0,14.3%
49,Brent Henley,LOW,22,D,3,0,0,0,11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
14,Brent McDonald,LOW,23,F,52,7,8,15,29,-2.0,1,0,1,0.135,0.154,0.288,69.0,10.1%
15,Brett Lysak,LOW,22,F,49,6,9,15,59,-16.0,3,0,0,0.122,0.184,0.306,87.0,6.9%
32,Brian Cummings,LOW,25,F,3,2,0,2,2,0.0,0,0,0,0.667,0.0,0.667,5.0,40.0%
33,Bruno St. Jacques,LOW,22,D,8,1,1,2,8,-3.0,0,1,0,0.125,0.125,0.25,17.0,5.9%
18,Chris McNamara,LOW,24,F,28,2,6,8,54,-2.0,0,1,0,0.071,0.214,0.286,56.0,3.6%
6,Craig MacDonald,LOW,25,F,27,7,20,27,38,-3.0,1,0,1,0.259,0.741,1.0,81.0,8.6%
54,Damian Rhodes,LOW,33,G,7,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
10,Damian Surma,LOW,21,F,68,11,11,22,46,-15.0,0,2,1,0.162,0.162,0.324,116.0,9.5%
38,Dan Sullivan,LOW,21,F,5,0,1,1,9,0.0,0,0,0,0.0,0.2,0.2,2.0,0.0%
29,Daniel Goneau,LOW,26,F,13,2,1,3,8,-12.0,0,0,1,0.154,0.077,0.231,30.0,6.7%
30,Don Smith,LOW,23,F,21,2,1,3,10,-2.0,0,1,0,0.095,0.048,0.143,23.0,8.7%
28,Dustin Whitecotton,LOW,23,F,7,2,1,3,2,3.0,0,0,0,0.286,0.143,0.429,10.0,20.0%
26,Ed Hill,LOW,22,D,29,1,3,4,30,-1.0,0,0,0,0.034,0.103,0.138,19.0,5.3%
21,Greg Kuznik,LOW,24,D,61,2,3,5,74,-7.0,1,0,1,0.033,0.049,0.082,61.0,3.3%
11,Harold Druken,LOW,23,F,24,8,10,18,8,-10.0,2,0,1,0.333,0.417,0.75,57.0,14.0%
20,Igor Knyazev,LOW,19,D,68,2,5,7,68,-22.0,1,0,0,0.029,0.074,0.103,49.0,4.1%
34,Jaroslav Svoboda,LOW,22,F,9,1,1,2,10,-4.0,0,0,0,0.111,0.111,0.222,21.0,4.8%
22,Jason Bonsignore,LOW,26,F,12,1,4,5,8,-9.0,0,0,0,0.083,0.333,0.417,14.0,7.1%
50,Jayme Platt,LOW,24,G,3,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
57,Jean-Marc Pelletier,LOW,24,G,17,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
4,Jeff Daw,LOW,30,F,51,14,16,30,18,-28.0,6,0,4,0.275,0.314,0.588,113.0,12.4%
2,Jeff Heerema,LOW,22,F,36,15,17,32,25,-10.0,8,0,2,0.417,0.472,0.889,128.0,11.7%
13,Jeremiah McCarthy,LOW,26,D,44,1,16,17,44,-19.0,1,0,0,0.023,0.364,0.386,60.0,1.7%
51,Jim Leger,LOW,26,F,3,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
48,John Campbell,LOW,25,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
12,Kaspars Astashenko,LOW,27,D,47,6,11,17,60,-4.0,2,0,0,0.128,0.234,0.362,63.0,9.5%
24,Marty Johnston,LOW,24,F,17,2,2,4,20,-5.0,1,0,0,0.118,0.118,0.235,35.0,5.7%
44,Michael Mole,LOW,20,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
3,Michael Zigomanis,LOW,21,F,38,13,18,31,19,-2.0,2,0,0,0.342,0.474,0.816,136.0,9.6%
19,Mike Schutte,LOW,23,D,13,2,5,7,8,2.0,0,0,0,0.154,0.385,0.538,33.0,6.1%
45,Mike Varhaug,LOW,24,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
9,Mike Watt,LOW,26,F,61,9,14,23,35,-19.0,3,0,1,0.148,0.23,0.377,117.0,7.7%
41,Nick Greenough,LOW,22,F,20,0,1,1,67,-6.0,0,0,0,0.0,0.05,0.05,11.0,0.0%
16,Nikos Tselios,LOW,23,D,61,4,8,12,65,-24.0,2,0,0,0.066,0.131,0.197,111.0,3.6%
40,Patrick Desrochers,LOW,23,G,17,0,1,1,6,,0,0,0,0.0,0.059,0.059,,
43,Randy Petruk,LOW,24,G,30,0,1,1,6,,0,0,0,0.0,0.033,0.033,,
52,Rob Zepp,LOW,21,G,5,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
17,Rustyn Dolyny,LOW,26,F,12,3,6,9,6,4.0,1,0,0,0.25,0.5,0.75,16.0,18.8%
37,Ryan Bast,LOW,27,D,45,1,0,1,68,-12.0,0,0,0,0.022,0.0,0.022,21.0,4.8%
1,Ryan Bayda,LOW,22,F,53,11,32,43,32,-9.0,2,0,1,0.208,0.604,0.811,133.0,8.3%
31,Ryan Murphy,LOW,23,F,12,1,2,3,4,1.0,0,0,0,0.083,0.167,0.25,10.0,10.0%
35,Sean Curry,LOW,20,D,35,0,2,2,62,-11.0,0,0,0,0.0,0.057,0.057,21.0,0.0%
46,Steve Cheredaryk,LOW,27,D,2,0,0,0,0,2.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
7,Steve Halko,LOW,28,D,71,4,22,26,34,-18.0,2,0,0,0.056,0.31,0.366,107.0,3.7%
47,Steve Slonina,LOW,21,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
56,Tom Kaiman,LOW,23,D,10,0,0,0,19,-5.0,0,0,0,0.0,0.0,0.0,11.0,0.0%
5,Tomas Kurka,LOW,21,F,61,17,12,29,10,-32.0,8,1,4,0.279,0.197,0.475,144.0,11.8%
27,Tomas Malec,LOW,20,D,30,0,4,4,50,-6.0,0,0,0,0.0,0.133,0.133,38.0,0.0%
25,Tommy Westlund,LOW,28,F,22,1,3,4,12,-8.0,1,0,0,0.045,0.136,0.182,33.0,3.0%
42,Trevor Gillies,LOW,23,F,25,0,1,1,132,-11.0,0,0,0,0.0,0.04,0.04,7.0,0.0%
36,Troy Ferguson,LOW,22,F,6,1,0,1,2,-7.0,0,0,0,0.167,0.0,0.167,2.0,50.0%
