Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
30,Alex Henry,POR,23,D,3,0,1,1,0,1.0,0,0,0,0.0,0.333,0.333,4.0,0.0%
12,Andreas Salomonsson,POR,29,F,31,7,17,24,23,2.0,4,0,0,0.226,0.548,0.774,73.0,9.6%
13,Brad Parsons,POR,23,F,75,4,14,18,17,2.0,0,0,2,0.053,0.187,0.24,94.0,4.3%
25,Brian Sutherby,POR,20,F,5,0,5,5,11,1.0,0,0,0,0.0,1.0,1.0,4.0,0.0%
28,Chris Corrinet,POR,24,F,33,0,3,3,23,-9.0,0,0,0,0.0,0.091,0.091,44.0,0.0%
4,Chris Ferraro,POR,29,F,57,19,32,51,121,13.0,5,1,3,0.333,0.561,0.895,181.0,10.5%
10,Chris Hajt,POR,24,D,71,11,15,26,61,3.0,7,0,3,0.155,0.211,0.366,88.0,12.5%
3,Colin Forbes,POR,26,F,69,22,38,60,73,10.0,7,2,1,0.319,0.551,0.87,232.0,9.5%
23,Dean Melanson,POR,29,D,23,1,4,5,40,1.0,0,0,0,0.043,0.174,0.217,31.0,3.2%
20,Dwayne Zinger,POR,26,D,65,1,7,8,67,-6.0,1,0,0,0.015,0.108,0.123,59.0,1.7%
33,Garret Stroshein,POR,22,F,28,0,1,1,86,-2.0,0,0,0,0.0,0.036,0.036,6.0,0.0%
8,Glen Metropolit,POR,28,F,33,7,23,30,23,3.0,0,0,0,0.212,0.697,0.909,87.0,8.1%
6,Graham Mink,POR,23,F,71,22,15,37,115,8.0,8,0,4,0.31,0.211,0.521,152.0,14.5%
17,Ivan Ciernik,POR,25,F,13,4,6,10,6,-3.0,1,0,0,0.308,0.462,0.769,41.0,9.8%
26,J.F. Fortin,POR,23,D,10,2,1,3,17,4.0,0,0,0,0.2,0.1,0.3,24.0,8.3%
14,Jakub Cutta,POR,21,D,66,3,12,15,106,5.0,2,0,1,0.045,0.182,0.227,71.0,4.2%
22,Jason Doig,POR,25,D,21,1,4,5,66,2.0,0,0,0,0.048,0.19,0.238,25.0,4.0%
31,Jeff Williams,POR,26,F,9,0,1,1,4,-1.0,0,0,0,0.0,0.111,0.111,6.0,0.0%
39,Jonathan Zion,POR,21,D,6,0,0,0,4,-2.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
7,Josef Boumedienne,POR,24,D,44,8,22,30,77,9.0,4,0,0,0.182,0.5,0.682,116.0,6.9%
29,Kevin Spiewak,POR,23,F,3,1,1,2,4,2.0,0,0,0,0.333,0.333,0.667,7.0,14.3%
19,Krys Barch,POR,22,F,36,1,7,8,49,3.0,0,0,1,0.028,0.194,0.222,26.0,3.9%
5,Mark Murphy,POR,26,F,55,18,24,42,84,11.0,2,1,4,0.327,0.436,0.764,110.0,16.4%
16,Matt Libby,POR,24,D,44,0,12,12,27,6.0,0,0,0,0.0,0.273,0.273,47.0,0.0%
9,Matt Pettinger,POR,22,F,69,14,13,27,72,-6.0,4,0,2,0.203,0.188,0.391,196.0,7.1%
37,Matt Reid,POR,24,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
34,Maxime Ouellet,POR,21,G,48,0,1,1,2,,0,0,0,0.0,0.021,0.021,,
21,Mel Angelstad,POR,31,F,57,5,2,7,139,-6.0,0,0,1,0.088,0.035,0.123,41.0,12.2%
11,Mike Farrell,POR,24,D,68,12,12,24,107,5.0,2,0,0,0.176,0.176,0.353,131.0,9.2%
27,Nate Forster,POR,22,D,14,1,2,3,9,-2.0,1,0,1,0.071,0.143,0.214,14.0,7.1%
38,Nick Lent,POR,25,F,3,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
24,Nolan Yonkman,POR,21,D,24,1,4,5,40,4.0,0,0,0,0.042,0.167,0.208,15.0,6.7%
1,Peter Ferraro,POR,29,F,59,22,41,63,123,22.0,6,2,5,0.373,0.695,1.068,192.0,11.5%
32,Rastislav Stana,POR,22,G,24,0,1,1,8,,0,0,0,0.0,0.042,0.042,,
18,Roman Tvrdon,POR,21,F,35,5,4,9,17,0.0,1,0,1,0.143,0.114,0.257,35.0,14.3%
36,Ryan Van Buskirk,POR,22,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
40,Sebastien Charpentier,POR,25,G,12,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
41,Stephen Peat,POR,22,F,18,0,0,0,52,-5.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
15,Todd Rohloff,POR,28,D,64,2,10,12,65,19.0,0,1,0,0.031,0.156,0.188,97.0,2.1%
2,Trent Whitfield,POR,25,F,64,27,34,61,42,3.0,7,5,4,0.422,0.531,0.953,200.0,13.5%
35,Warren Peters,POR,20,F,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
