Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
4,Adam Cracknell,HSK,38,F,59,18,17,35,10,-9.0,9,0,1,0.305,0.288,0.593,90.0,20.0%
26,Alex Swetlikoff,HSK,22,F,19,3,0,3,4,-5.0,0,0,0,0.158,0.0,0.158,17.0,17.7%
33,Bear Hughes,HSK,22,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
18,Brandon Hickey,HSK,27,D,35,3,5,8,14,-6.0,0,0,1,0.086,0.143,0.229,42.0,7.1%
3,Brendan Brisson,HSK,22,F,52,19,19,38,42,0.0,4,0,2,0.365,0.365,0.731,125.0,15.2%
32,Brent Pedersen,HSK,28,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
5,Byron Froese,HSK,32,F,53,13,18,31,28,-6.0,4,0,3,0.245,0.34,0.585,106.0,12.3%
36,Carson Focht,HSK,23,F,2,0,0,0,0,-3.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
16,Christoffer Sedoff,HSK,21,D,46,0,10,10,19,-1.0,0,0,0,0.0,0.217,0.217,56.0,0.0%
14,Daniel D'Amato,HSK,22,F,54,6,8,14,32,-9.0,1,1,0,0.111,0.148,0.259,61.0,9.8%
19,Daniil Chayka,HSK,21,D,64,1,6,7,26,-29.0,0,0,0,0.016,0.094,0.109,60.0,1.7%
22,Daniil Miromanov,HSK,26,D,5,1,5,6,0,-2.0,1,0,0,0.2,1.0,1.2,13.0,7.7%
10,Dysin Mayo,HSK,27,D,67,5,20,25,79,-6.0,0,1,0,0.075,0.299,0.373,100.0,5.0%
7,Gage Quinney,HSK,28,F,39,8,20,28,4,-7.0,4,0,2,0.205,0.513,0.718,77.0,10.4%
1,Grigory Denisenko,HSK,23,F,65,20,36,56,50,-17.0,6,0,6,0.308,0.554,0.862,154.0,13.0%
42,Isaiah Saville,HSK,23,G,22,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
11,Jake Bischoff,HSK,29,D,58,4,19,23,41,-6.0,1,0,0,0.069,0.328,0.397,111.0,3.6%
15,Jakub Brabenec,HSK,20,F,48,6,7,13,16,-8.0,1,0,1,0.125,0.146,0.271,26.0,23.1%
13,Jakub Demek,HSK,20,F,55,7,9,16,22,-10.0,0,0,2,0.127,0.164,0.291,90.0,7.8%
41,Jesper Vikman,HSK,21,G,19,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
24,Jett Jones,HSK,21,F,31,2,3,5,8,-5.0,0,1,0,0.065,0.097,0.161,16.0,12.5%
43,Jiri Patera,HSK,24,G,25,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
37,Joe Fleming,HSK,20,D,2,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
8,Jonas R�ndbjerg,HSK,24,F,48,9,16,25,10,-13.0,4,2,2,0.188,0.333,0.521,102.0,8.8%
40,Jordan Papirny,HSK,27,G,9,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
17,Kaedan Korczak,HSK,22,D,26,1,8,9,28,-5.0,0,0,0,0.038,0.308,0.346,45.0,2.2%
25,Layton Ahac,HSK,22,D,69,0,5,5,31,-23.0,0,0,0,0.0,0.072,0.072,78.0,0.0%
12,Lukas Cormier,HSK,21,D,58,4,16,20,33,-30.0,1,0,0,0.069,0.276,0.345,132.0,3.0%
20,Mason Geertsen,HSK,28,D,58,6,0,6,108,-16.0,0,1,0,0.103,0.0,0.103,58.0,10.3%
6,Mason Morelli,HSK,27,F,56,13,16,29,39,-12.0,2,0,0,0.232,0.286,0.518,126.0,10.3%
21,Mason Primeau,HSK,22,F,44,2,4,6,29,-18.0,0,0,0,0.045,0.091,0.136,40.0,5.0%
28,Mathieu Cataford,HSK,18,F,4,0,2,2,4,-2.0,0,0,0,0.0,0.5,0.5,4.0,0.0%
29,Matt Boudens,HSK,30,F,5,0,1,1,2,0.0,0,0,0,0.0,0.2,0.2,2.0,0.0%
27,Matthew Wedman,HSK,24,F,4,1,1,2,2,3.0,0,0,0,0.25,0.25,0.5,4.0,25.0%
35,Michael Bullion,HSK,26,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
34,Noah Carroll,HSK,26,D,2,0,0,0,0,-3.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
31,Patrick Guay,HSK,21,F,16,0,1,1,11,-6.0,0,0,0,0.0,0.063,0.063,8.0,0.0%
23,Ryan Dzingel,HSK,31,F,12,4,1,5,4,-9.0,2,0,0,0.333,0.083,0.417,18.0,22.2%
2,Sheldon Rempal,HSK,28,F,63,27,18,45,22,-21.0,11,0,5,0.429,0.286,0.714,225.0,12.0%
30,Simon Pinard,HSK,22,F,13,0,1,1,2,-7.0,0,0,0,0.0,0.077,0.077,11.0,0.0%
39,Tobias Bj�rnfot,HSK,22,D,5,0,0,0,4,-3.0,0,0,0,0.0,0.0,0.0,9.0,0.0%
38,Ty Pelton-Byce,HSK,26,F,4,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
9,Tyler Benson,HSK,25,F,52,5,20,25,12,-15.0,2,0,1,0.096,0.385,0.481,70.0,7.1%
