Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
4,Aatu R�ty,ABB,21,F,72,18,34,52,18,2.0,5,1,3,0.25,0.472,0.722,117.0,15.4%
13,Aidan McDonough,ABB,24,F,58,11,8,19,10,2.0,2,0,0,0.19,0.138,0.328,78.0,14.1%
30,Akito Hirose,ABB,24,D,33,0,2,2,6,4.0,0,0,0,0.0,0.061,0.061,22.0,0.0%
25,Alex Kannok-Leipert,ABB,23,D,38,0,3,3,40,-9.0,0,0,0,0.0,0.079,0.079,34.0,0.0%
2,Arshdeep Bains,ABB,22,F,59,16,39,55,28,18.0,3,1,4,0.271,0.661,0.932,92.0,17.4%
35,Arturs Silovs,ABB,22,G,34,0,1,1,4,,0,0,0,0.0,0.029,0.029,,
24,Chad Nychuk,ABB,22,D,13,2,1,3,12,0.0,0,0,0,0.154,0.077,0.231,18.0,11.1%
11,Chase Wouters,ABB,23,F,66,9,14,23,50,-8.0,2,0,1,0.136,0.212,0.348,83.0,10.8%
9,Christian Wolanin,ABB,28,D,42,5,24,29,20,1.0,2,0,2,0.119,0.571,0.69,63.0,7.9%
15,Cole McWard,ABB,22,D,57,4,13,17,16,5.0,1,0,0,0.07,0.228,0.298,89.0,4.5%
32,Cooper Walker,ABB,21,F,13,1,0,1,0,-4.0,0,0,0,0.077,0.0,0.077,5.0,20.0%
22,Danila Klimovich,ABB,20,F,24,2,2,4,20,4.0,0,0,1,0.083,0.083,0.167,40.0,5.0%
33,Dmitri Zlodeyev,ABB,21,F,21,1,0,1,2,-5.0,0,0,0,0.048,0.0,0.048,7.0,14.3%
28,Elias Pettersson,ABB,19,D,8,0,2,2,6,4.0,0,0,0,0.0,0.25,0.25,9.0,0.0%
14,Filip Johansson,ABB,23,D,55,5,13,18,10,5.0,0,0,0,0.091,0.236,0.327,84.0,6.0%
39,Guillaume Brisebois,ABB,26,D,8,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
31,Jack Rathbone,ABB,24,D,2,1,0,1,2,4.0,0,0,0,0.5,0.0,0.5,3.0,33.3%
20,Jack Studnicka,ABB,24,F,9,1,6,7,6,-1.0,0,0,1,0.111,0.667,0.778,20.0,5.0%
29,Jermaine Loewen,ABB,25,F,26,0,2,2,21,-6.0,0,0,0,0.0,0.077,0.077,21.0,0.0%
8,Jett Woo,ABB,23,D,62,7,24,31,93,0.0,0,0,2,0.113,0.387,0.5,107.0,6.5%
7,John Stevens,ABB,29,F,68,14,21,35,51,15.0,1,2,1,0.206,0.309,0.515,99.0,14.1%
26,Jonathan Lekkerim�ki,ABB,19,F,6,1,1,2,0,2.0,0,0,0,0.167,0.167,0.333,13.0,7.7%
34,Josh Bloom,ABB,20,F,14,0,1,1,2,-5.0,0,0,0,0.0,0.071,0.071,13.0,0.0%
27,Josh Passolt,ABB,27,F,7,1,1,2,2,-3.0,0,0,0,0.143,0.143,0.286,9.0,11.1%
1,Linus Karlsson,ABB,24,F,60,23,37,60,30,9.0,7,0,3,0.383,0.617,1.0,163.0,14.1%
12,Marc Gatcomb,ABB,24,F,61,9,11,20,32,-4.0,1,1,0,0.148,0.18,0.328,101.0,8.9%
23,Mark Friedman,ABB,28,D,4,1,3,4,4,5.0,0,0,0,0.25,0.75,1.0,6.0,16.7%
16,Matt Irwin,ABB,36,D,65,5,11,16,33,2.0,0,1,1,0.077,0.169,0.246,120.0,4.2%
5,Max Sasson,ABB,23,F,56,18,24,42,36,14.0,4,0,6,0.321,0.429,0.75,133.0,13.5%
37,Michael Joyaux,ABB,26,D,4,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
18,Nick Cicek,ABB,23,D,49,3,10,13,52,5.0,0,0,1,0.061,0.204,0.265,62.0,4.8%
40,Nikita Tolopilo,ABB,23,G,35,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
17,Nils �man,ABB,23,F,15,8,7,15,8,5.0,2,1,0,0.533,0.467,1.0,29.0,27.6%
21,Quinn Schmiemann,ABB,22,D,25,1,5,6,19,3.0,0,0,0,0.04,0.2,0.24,36.0,2.8%
36,Sawyer Mynio,ABB,18,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
3,Sheldon Dries,ABB,29,F,55,29,23,52,45,6.0,6,4,2,0.527,0.418,0.945,167.0,17.4%
6,Tristen Nielsen,ABB,23,F,59,16,19,35,52,-14.0,3,0,5,0.271,0.322,0.593,127.0,12.6%
19,Ty Glover,ABB,23,F,37,3,4,7,22,-2.0,1,0,0,0.081,0.108,0.189,37.0,8.1%
10,Vasili Podkolzin,ABB,22,F,44,15,13,28,15,0.0,6,0,3,0.341,0.295,0.636,162.0,9.3%
38,Zach Sawchenko,ABB,26,G,6,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
