Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
AJ Shannon,Buffalo Bandits,F,9,7,16,23,2,0,0,0,44,0,0,0,0,0/0,-
Billy Dee Smith,Buffalo Bandits,D,11,5,1,6,45,0,0,0,42,0,0,0,0,0/0,-
Bryan Kazarian,Buffalo Bandits,F,11,0,4,4,10,0,0,0,44,0,0,0,0,1/2,50%
Chris Langdale,Buffalo Bandits,D,12,0,4,4,6,0,0,0,24,0,0,0,0,0/0,-
Chris White,Buffalo Bandits,D,16,0,8,8,51,0,0,0,58,0,0,0,0,0/0,-
Clay Hill,Buffalo Bandits,D,11,2,3,5,4,0,0,0,52,0,0,0,0,0/1,-
Cory Bomberry,Buffalo Bandits,F,15,21,27,48,22,0,0,0,89,0,0,0,0,142/310,46%
Dan Teat,Buffalo Bandits,F,15,27,29,56,10,0,0,0,50,0,0,0,0,0/0,-
Delby Powless,Buffalo Bandits,F,15,12,33,45,10,0,0,0,64,0,0,0,0,8/25,32%
Jeff Shattler,Buffalo Bandits,D,1,0,1,1,0,0,0,0,3,0,0,0,0,0/0,-
John Tavares,Buffalo Bandits,F,16,32,53,85,12,0,0,0,95,0,0,0,0,0/0,-
Jon Harasym,Buffalo Bandits,F,9,3,7,10,6,0,0,0,29,0,0,0,0,0/0,-
Ken Montour,Buffalo Bandits,G,8,0,2,2,0,0,0,0,1,0,0,0,0,0/0,-
Kim Squire,Buffalo Bandits,F,12,13,10,23,12,0,0,0,43,0,0,0,0,0/0,-
Kyle Couling,Buffalo Bandits,D,14,2,4,6,26,0,0,0,64,0,0,0,0,0/0,-
Kyle Laverty,Buffalo Bandits,D,16,0,5,5,46,0,0,0,74,0,0,0,0,0/0,-
Kyle Schmelzle,Buffalo Bandits,F,1,0,0,0,0,0,0,0,6,0,0,0,0,0/0,-
Mark Steenhuis,Buffalo Bandits,F,15,34,23,57,22,0,0,0,144,0,0,0,0,0/1,-
Pat McCready,Buffalo Bandits,D,15,11,15,26,36,0,0,0,154,0,0,0,0,0/0,-
Rich Kilgour,Buffalo Bandits,D,15,2,7,9,8,0,0,0,62,0,0,0,0,10/39,26%
Roger Vyse,Buffalo Bandits,F,6,7,8,15,0,0,0,0,26,0,0,0,0,0/0,-
Steve Dietrich,Buffalo Bandits,G,16,0,7,7,0,0,0,0,13,0,0,0,0,0/0,-
Troy Bonterre,Buffalo Bandits,D,7,0,2,2,38,0,0,0,22,0,0,0,0,0/0,-
